      l1  l2                     f            E11  am.log.likelihood  am.log.likelihood.tt  am.odds.ratio.disc        am.Dice     am.t.score   am.p1.given2    am.p2.given1  am.p1.given2.simple  am.p2.given1.simple  am.p1.given2.margin  am.p2.given1.margin  am.expect.diff       f1     f2        N  
NEGATIVE  jarring               69     44.1048586          14.446848            14.4468481        0.2405231322  0.00048295991     2.99702284   0.0821748803   0.00010207658         0.2277227723        0.00024173630         0.0821621828        8.7218251e-05      24.8951414   285435    303  1960936  
NEGATIVE  pure                 176    112.5183356          36.833612            36.8336116        0.2391567329  0.00122987478     4.78511049   0.0821561432   0.00026029139         0.2276843467        0.00061660273         0.0821237573        2.2240322e-04      63.4816644   285435    773  1960936  
POSITIVE  aged                 103     93.9883352           7.277641             7.2776413        0.3712582993  0.00012294023     0.88794572   0.0819288216   0.00003695018         0.9363636364        0.00006147415         0.0819242258        5.3784897e-06       9.0116648  1675501    110  1960936  
POSITIVE  worthless            323    294.7815966          22.744109            22.7441088        0.3891051878  0.00038547695     1.57011396   0.0818068663   0.00011570282         0.9362318841        0.00019277816         0.0817924735        1.6841771e-05      28.2184034  1675501    345  1960936  
POSITIVE  instinctive           44     40.1586523           3.092777             3.0927769        0.3356619721  0.00005252013     0.57910496   0.0817327612   0.00001575053         0.9361702128        0.00002626080         0.0817308022        2.2926562e-06       3.8413477  1675501     47  1960936  
POSITIVE  unforgivable          44     40.1586523           3.092777             3.0927769        0.3356619721  0.00005252013     0.57910496   0.0817327612   0.00001575053         0.9361702128        0.00002626080         0.0817308022        2.2926562e-06       3.8413477  1675501     47  1960936  
POSITIVE  invaluable            44     40.1586523           3.092777             3.0927769        0.3356619721  0.00005252013     0.57910496   0.0817327612   0.00001575053         0.9361702128        0.00002626080         0.0817308022        2.2926562e-06       3.8413477  1675501     47  1960936  
POSITIVE  punctual              44     40.1586523           3.092777             3.0927769        0.3356619721  0.00005252013     0.57910496   0.0817327612   0.00001575053         0.9361702128        0.00002626080         0.0817308022        2.2926562e-06       3.8413477  1675501     47  1960936  
POSITIVE  tired               3421   3122.9760456         239.589149           239.5891490        0.3959683205  0.00407466608     5.09535721   0.0816909659   0.00122197600         0.9359781122        0.00204177735         0.0815387016        1.7787155e-04     298.0239544  1675501   3655  1960936  
POSITIVE  coincidental         161    146.9635786          11.279911            11.2799109        0.3788628479  0.00019216160     1.10622498   0.0816142597   0.00005755299         0.9360465116        0.00009609066         0.0816071011        8.3774473e-06      14.0364214  1675501    172  1960936  
POSITIVE  misleading           629    574.1832839          44.037035            44.0370353        0.3919672815  0.00075051919     2.18568561   0.0816004581   0.00022476284         0.9360119048        0.00037541010         0.0815724942        3.2716612e-05      54.8167161  1675501    672  1960936  
POSITIVE  indifferent          395    360.5734313          27.656766            27.6567661        0.3892382732  0.00047138204     1.73218866   0.0815971067   0.00014115792         0.9360189573        0.00023575038         0.0815795468        2.0547030e-05      34.4265687  1675501    422  1960936  
POSITIVE  surreal              658    600.6709056          46.039207            46.0392068        0.3920096629  0.00078510730     2.23492078   0.0815784557   0.00023506425         0.9359886202        0.00039271836         0.0815492096        3.4216091e-05      57.3290944  1675501    703  1960936  
POSITIVE  ill                 2859   2610.3123993         199.454504           199.4545039        0.3947340851  0.00340649940     4.65100766   0.0815304887   0.00101968407         0.9358428805        0.00170635529         0.0814034700        1.4842581e-04     248.6876007  1675501   3055  1960936  
POSITIVE  overwhelmed          190    173.4512003          13.281241            13.2812409        0.3809538476  0.00022677036     1.20057611   0.0815296207   0.00006785440         0.9359605911        0.00011339892         0.0815211806        9.8769262e-06      16.5487997  1675501    203  1960936  
POSITIVE  naughty              248    226.4264438          17.284154            17.2841536        0.3836899298  0.00029598405     1.36992219   0.0814206492   0.00008845721         0.9358490566        0.00014801543         0.0814096460        1.2875884e-05      21.5735562  1675501    265  1960936  
POSITIVE  perceptive           102     93.1338958           7.095136             7.0951358        0.3670415557  0.00012174671     0.87787513   0.0813449276   0.00003635334         0.9357798165        0.00006087731         0.0813404059        5.2916138e-06       8.8661042  1675501    109  1960936  
POSITIVE  exhausted            335    305.8893090          23.289028            23.2890277        0.3860396725  0.00039979497     1.59048695   0.0813296274   0.00011936143         0.9357541899        0.00019994020         0.0813147794        1.7374320e-05      29.1106910  1675501    358  1960936  
POSITIVE  own                  131    119.6215175           9.096463             9.0964626        0.3725855755  0.00015635807     0.99414263   0.0812806781   0.00004665475         0.9357142857        0.00007818557         0.0812748751        6.7910926e-06      11.3784825  1675501    140  1960936  
POSITIVE  frivolous            291    265.7306567          20.195611            20.1956107        0.3842928662  0.00034729433     1.48131514   0.0812647962   0.00010361090         0.9356913183        0.00017367939         0.0812519078        1.5081664e-05      25.2693433  1675501    311  1960936  
NEGATIVE  defensible            22     14.1193772           4.527028             4.5270283        0.2428864355  0.00015409831     1.68015443   0.0812475533   0.00003231261         0.2268041237        0.00007707534         0.0812435343        2.7609168e-05       7.8806228   285435     97  1960936  
POSITIVE  convoluted           160    146.1091392          11.097854            11.0978539        0.3761650988  0.00019096816     1.09816897   0.0812401885   0.00005695615         0.9356725146        0.00009549383         0.0812331041        8.2905715e-06      13.8908608  1675501    171  1960936  
NEGATIVE  imminent              17     10.9170442           3.489038             3.4890382        0.2445298502  0.00011908515     1.47533349   0.0811091794   0.00002494171         0.2266666667        0.00005955822         0.0811060772        2.1311177e-05       6.0829558   285435     75  1960936  
POSITIVE  faint                174    158.9257304          12.007852            12.0078519        0.3762754283  0.00020767602     1.14277743   0.0810521484   0.00006180844         0.9354838710        0.00010384954         0.0810444604        8.9968730e-06      15.0742696  1675501    186  1960936  
NEGATIVE  conspicuous           46     29.5487997           9.429898             9.4298977        0.2388385284  0.00032208600     2.42559716   0.0810487861   0.00006745422         0.2266009852        0.00016115753         0.0810403958        5.7635540e-05      16.4512003   285435    203  1960936  
POSITIVE  synthetic             58     52.9752435           4.002410             4.0024102        0.3453154652  0.00006923046     0.65978286   0.0810470229   0.00002060281         0.9354838710        0.00003461651         0.0810444604        2.9989577e-06       5.0247565  1675501     62  1960936  
POSITIVE  gimmicky              58     52.9752435           4.002410             4.0024102        0.3453154652  0.00006923046     0.65978286   0.0810470229   0.00002060281         0.9354838710        0.00003461651         0.0810444604        2.9989577e-06       5.0247565  1675501     62  1960936  
