bigram_lower,SUM,never,nothing,none,nor,no,neither,nobody,hardly,rarely,barely,seldom,scarcely,nones,nothings,nobodies,nobody's,nobodys,non-exalts,nothingis,nys
actually_vicious,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_viable,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_vegetarian,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_vegan,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_unusual,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_unlimited,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_unhappy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_unemployed,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_simple,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_significant,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_sick,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_older,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_pertinent,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_permanent,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_passable,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_pale,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_painful,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
actually_own,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_overweight,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_outraged,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_operational,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_offensive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_sexy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_observable,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_obscure,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_objective,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_obese,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_noticeable,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_normal,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_nonsense,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_negative,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_natural,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_physical,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_playable,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_political,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
actually_practical,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_senior,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_satisfied,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_sad,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_sacrosanct,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_robust,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_risque,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_responsive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_representative,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_repeatable,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_red,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
actually_realistic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_reachable,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_random,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_racy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_racist,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_prominent,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_productive,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_prepared,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
actually_prejudiced,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_brave,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_beneficial,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acutely_obvious,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_evil,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_fearful,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_fastidious,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_fascinating,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_fantastic,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_fake,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_fair,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_exhaustive,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_exciting,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_exact,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_easy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_great,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_dynamic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_dull,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_dominant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_different,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_delectable,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_daft,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_convinced,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_constant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_concrete,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_futuristic,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_groundbreaking,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_complete,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_negative,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_powerless,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_powerful,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_plain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_outstanding,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_one-sided,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
absolutely_objective,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_novel,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_normal,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_non-existent,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_mandatory,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_harmless,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_likable,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_irrelevant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_intractable,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_insufferable,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_incredible,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_improbable,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_immoral,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_identical,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_hilarious,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_comprehensive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_comfortable,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_barren,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_faster,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_segregated,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_safe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_present,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_pleasing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_perfect,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_overkill,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_nice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_more,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_high-quality,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_fancy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_smooth,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_fair,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_easy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_discerning,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_daring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_complex,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_bigger,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_big,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_beautiful,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abnormally_small,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_simple,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
about_true,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_characteristic,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
above_single,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_captivating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_awful,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_american,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_alike,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_advanced,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_abnormal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_able,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
above_underweight,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
above_trivial,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
above_shitty,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
about_unbearable,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
above_shallow,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
above_qualified,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
above_proficient,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
above_minimal,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
above_high,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
above_generic,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
above_average,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
above_amateurish,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
above_abysmal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
absolutely_precise,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
absolutely_predictable,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_privy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actively_good,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actively_sober,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actively_sensitive,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actively_ready,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
actively_offensive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actively_macabre,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actively_loving,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actively_interested,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actively_impartial,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actively_harmful,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
actively_conscious,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
actively_supernatural,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actively_bisexual,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actively_aware,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actively_annoying,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actively_afraid,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acoustically_live,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
achingly_vulnerable,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
achingly_sweet,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
achingly_conscious,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
achingly_bittersweet,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actively_suicidal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actively_terrible,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
absolutely_proof,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_anti-israel,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_bare,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_bankrupt,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_autistic,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_authentic,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
actually_audible,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_attainable,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_asleep,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_appropriate,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
actually_applicable,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
actually_anonymous,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
actively_unhappy,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
actually_angry,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_amiss,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_ambitious,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_affectionate,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_adequate,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_achievable,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_accessible,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_acceptable,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actively_virtuous,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
achingly_beautiful,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accurately_illustrative,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accurately_aware,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_static,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_unanimous,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_typical,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_traditional,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_total,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_thrilled,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
absolutely_surprised,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_sufficient,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_successful,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_stupid,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_standard,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accidentally_tolerable,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_spot,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_specific,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_sincere,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_silent,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_separate,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_romantic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_risk-free,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_reliable,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_relative,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_uncomfortable,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely_vital,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absurdly_ashamed,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absurdly_bad,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accidentally_attractive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
academically_successful,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
academically_rigorous,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
academically_obscure,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
academically_inclined,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
academically_great,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
academically_excellent,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
academically_clever,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
academically_brilliant,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abysmally_bad,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abundantly_thick,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abundantly_rich,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abundantly_precious,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abundantly_intelligent,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abundantly_evident,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absurdly_wrong,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
absurdly_unintelligible,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absurdly_expensive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absurdly_cartoonish,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acutely_expressive,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acutely_traumatic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
altogether_futile,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almost_irrelevant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almost_real,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almost_random,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
almost_psychic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almost_parallel,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almost_offensive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almost_nonstop,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almost_nonexistent,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almost_non-existent,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
almost_linear,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
almost_invisible,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
almost_smooth,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
almost_inevitable,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almost_impenetrable,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
almost_identical,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almost_heartbreaking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almost_grotesque,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almost_good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
almost_free,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almost_formulaic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almost_double,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almost_similar,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almost_sure,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almost_complete,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alone_enough,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
already_comfortable,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
already_awash,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
already_anxious,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alot_more,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
along_fine,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
along_enough,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alone_worth,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
