hit_id,sent_id,match_id,colloc_id,sent_text,token_str,lemma_str,context_prev_id,context_prev_sent,context_next_id,context_next_sent,neg_lemma,adv_lemma,adj_lemma,neg_form,adv_form,adj_form,neg_index,adv_index,adj_index,dep_neg,dep_mod,json_source
nyt_eng_19940731_0084_2:20-21-22,nyt_eng_19940731_0084_2,20-21-22,nyt_eng_19940731_0084_2:21-22,"For hearing, in Nature, is a state of intense but unfocused awareness, intrinsic to survival -- not so much passive as poised and perpetually ready.","for hearing , in Nature , is a state of intense but unfocused awareness , intrinsic to survival -- not so much passive as poised and perpetually ready .","for hearing , in nature , be a state of intense but unfocused awareness , intrinsic to survival -- not so much passive as poise and perpetually ready .",nyt_eng_19940731_0084_1,"But when we treat the animal receptivity of hearing as if it were moral helplessness, a kind of perpetual blank slate, we are grossly and willfully oversimplifying, substituting a learned pseudopassivity for the real thing.",nyt_eng_19940731_0084_3,"The points at which this readiness becomes the focused, interactive state of listening -- or where interaction reverts to readiness -- are myriad, subtle, hair-trigger.",not,so,much,not,so,much,19,20,21,"{'node': 'neg', 'contiguous': False, 'relation': 'dep', 'head': {'lemma': 'much', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 19, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'much', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 20, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940731_0082_11:12-15-16,nyt_eng_19940731_0082_11,12-15-16,nyt_eng_19940731_0082_11:15-16,"But names like New Consciousness, Ambient Music and World Consciousness hardly seem any more descriptive or less pretentious than the original.","but names like New Consciousness , Ambient Music and World Consciousness hardly seem any more descriptive or less pretentious than the original .","but name like New Consciousness , Ambient Music and World Consciousness hardly seem any more descriptive or less pretentious than the original .",nyt_eng_19940731_0082_10,"Record producers and artists have tried to rename this weird profusion, in the interest of accuracy or in self-defense.",nyt_eng_19940731_0082_12,"The jazz-world music end of the spectrum sometimes goes by names like Adult Alternative and Contemporary Instrumental, which serve to protect the product from unwanted associations with crystals, channeling or Atlantis.",hardly,more,descriptive,hardly,more,descriptive,11,14,15,"{'node': 'neg', 'contiguous': False, 'relation': 'advmod', 'head': {'lemma': 'descriptive', 'ix': 15, 'xpos': 'JJ'}, 'target': {'lemma': 'hardly', 'ix': 11, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'descriptive', 'ix': 15, 'xpos': 'JJ'}, 'target': {'lemma': 'more', 'ix': 14, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940731_0077_36:4-5-6,nyt_eng_19940731_0077_36,4-5-6,nyt_eng_19940731_0077_36:5-6,"-LBQ-  It's not so unhappy,  -RDQ-  he said.","`` It 's not so unhappy , '' he said .","`` it be not so unhappy , '' he say .",nyt_eng_19940731_0077_35,"Steinhoff, with his charts and graphs spread before him like irrefutable allies, seems almost to welcome the potential Gotterdammerung, or at least the radical restructuring, of his theater.",nyt_eng_19940731_0077_37,-LBQ-  We had to do something.,not,so,unhappy,not,so,unhappy,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'unhappy', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'unhappy', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940731_0074_20:22-23-24,nyt_eng_19940731_0074_20,22-23-24,nyt_eng_19940731_0074_20:23-24,The audience seemed to be filled with wannabe MCs; it was as if the Beasties were saying  -COL-  It's not so difficult; you could just as easily be up here having fun.,the audience seemed to be filled with wannabe MCs ; it was as if the Beasties were saying : It 's not so difficult ; you could just as easily be up here having fun .,the audience seem to be fill with wannabe mc ; it be as if the Beasties were say : it be not so difficult ; you could just as easily be up here have fun .,nyt_eng_19940731_0074_19,"The music had a cathartic effect, and the crowd of mostly white male teen-agers was worked into a sweaty frenzy; shirts were torn off and bodies slammed together.",nyt_eng_19940731_0074_21,"Throughout the show, the group alternated between rapping to prerecorded tracks and playing their instruments.",not,so,difficult,not,so,difficult,21,22,23,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'difficult', 'ix': 23, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 21, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'difficult', 'ix': 23, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 22, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940731_0067_20:2-8-9,nyt_eng_19940731_0067_20,2-8-9,nyt_eng_19940731_0067_20:8-9,But none of the Princes was ever as consistent as his Aurora.,but none of the Princes was ever as consistent as his Aurora .,but none of the Princes be ever as consistent as he aurora .,nyt_eng_19940731_0067_19,The male soloists were excellent in this act.,nyt_eng_19940731_0067_21,"Despite individual qualities, Zoltan Solymosi, Irek Mukhamedov and Jonathan Cope as well as Jose Manuel Carreno and Stuart Cassidy -LRB- I missed Bruce Sansom -RRB- all ran out of stamina or technique.",none,as,consistent,none,as,consistent,1,7,8,"{'node': 'neg', 'contiguous': False, 'relation': 'nsubj', 'head': {'lemma': 'consistent', 'ix': 8, 'xpos': 'JJ'}, 'target': {'lemma': 'none', 'ix': 1, 'xpos': 'NN'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'consistent', 'ix': 8, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 7, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940731_0064_8:31-32-33,nyt_eng_19940731_0064_8,31-32-33,nyt_eng_19940731_0064_8:32-33,"Food began as an ingenue in 1963 with the bawdy, joyful scene in  -LBQ-  Tom Jones  -RDQ-  in which Albert Finney and Joyce Redman devour a meal, a not so subtle metaphor for devouring each other, in Tony Richardson's 18th-century film romp.","food began as an ingenue in 1963 with the bawdy , joyful scene in `` Tom Jones '' in which Albert Finney and Joyce Redman devour a meal , a not so subtle metaphor for devouring each other , in Tony Richardson 's 18th-century film romp .","food begin as a ingenue in 1963 with the bawdy , joyful scene in `` Tom Jones '' in which Albert Finney and Joyce Redman devour a meal , a not so subtle metaphor for devour each other , in Tony Richardson 's 18th-century film romp .",nyt_eng_19940731_0064_7,"Together with  -LBQ-  Eat Drink Man Woman,  -RDQ-  they are the nucleus of a new genre  -COL-  food-in-film films.",nyt_eng_19940731_0064_9,Food and sex had not -LRB- up to that point -RRB- been intertwined on film to such striking visual effect.,not,so,subtle,not,so,subtle,30,31,32,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'subtle', 'ix': 32, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 30, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'subtle', 'ix': 32, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 31, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940731_0055_37:18-19-20,nyt_eng_19940731_0055_37,18-19-20,nyt_eng_19940731_0055_37:19-20,"Ms. Power, who also runs Wheelchair Journeys in Redmond, Wash., said the work was not too complicated but did take more time than booking nondisabled clients.","Ms. Power , who also runs Wheelchair Journeys in Redmond , Wash. , said the work was not too complicated but did take more time than booking nondisabled clients .","Ms. Power , who also run Wheelchair Journeys in Redmond , Wash. , say the work be not too complicated but did take more time than book nondisabled client .",nyt_eng_19940731_0055_36,Access for Travel itself holds training sessions for agents and groups.,nyt_eng_19940731_0055_38,-LRB- MORE -RRB-,not,too,complicated,not,too,complicated,17,18,19,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'complicated', 'ix': 19, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 17, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'complicated', 'ix': 19, 'xpos': 'JJ'}, 'target': {'lemma': 'too', 'ix': 18, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940731_0055_22:37-38-39,nyt_eng_19940731_0055_22,37-38-39,nyt_eng_19940731_0055_22:38-39,"Mrs. Hoffman believes the field is narrowing because younger people who organize tours for the disabled initially find it difficult and  -LBQ-  are afraid,  -RDQ-  and then quit  -LBQ-  before they find out it isn't so bad as it appears.  -RDQ-","Mrs. Hoffman believes the field is narrowing because younger people who organize tours for the disabled initially find it difficult and `` are afraid , '' and then quit `` before they find out it is n't so bad as it appears . ''","Mrs. Hoffman believe the field is narrow because younger people who organize tour for the disabled initially find it difficult and `` be afraid , '' and then quit `` before they find out it be not so bad as it appear . ''",nyt_eng_19940731_0055_21,The Hoffmans didn't want to risk selling the company to someone who might lower its reputation.,nyt_eng_19940731_0055_23,"Although most tours that accommodate wheelchair users from the United States are relatively expensive, this is not a field for those seeking big profits quickly.",not,so,bad,n't,so,bad,36,37,38,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'bad', 'ix': 38, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 36, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'bad', 'ix': 38, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 37, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940731_0042_9:08-09-10,nyt_eng_19940731_0042_9,08-09-10,nyt_eng_19940731_0042_9:09-10,"A lonely exercise, yes, but not as difficult as you might think.","a lonely exercise , yes , but not as difficult as you might think .","a lonely exercise , yes , but not as difficult as you might think .",nyt_eng_19940731_0042_8,"Still, if the whole world was not watching, I was, at least for the first two days ' sessions in the House Banking Committee.",nyt_eng_19940731_0042_10,"If you prop open your eyes with alligator clips, like Malcolm McDowell in the torture sequence of  -LBQ-  A Clockwork Orange,  -RDQ-  and freebase caffeine, Whitewater hearings are a snap.",not,as,difficult,not,as,difficult,7,8,9,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'difficult', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 7, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'difficult', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 8, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940731_0037_47:4-6-7,nyt_eng_19940731_0037_47,4-6-7,nyt_eng_19940731_0037_47:6-7,The water isn't really that bad.,the water is n't really that bad .,the water be not really that bad .,nyt_eng_19940731_0037_46,The tides flush it out twice a day.,nyt_eng_19940731_0037_48,The worst of the pollution comes from the PCBs that the stripers pick up when they are babies upriver.  -RDQ-,not,that,bad,n't,that,bad,3,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'bad', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'bad', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'that', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940731_0034_13:38-39-40,nyt_eng_19940731_0034_13,38-39-40,nyt_eng_19940731_0034_13:39-40,Black economic progress has been so spotty and the social backsliding in terms of crime and drugs so demoralizing since integration that a startling refrain is being heard among blacks in the South  -COL-  Maybe segregation wasn't all bad.,black economic progress has been so spotty and the social backsliding in terms of crime and drugs so demoralizing since integration that a startling refrain is being heard among blacks in the South : Maybe segregation was n't all bad .,black economic progress has be so spotty and the social backsliding in term of crime and drug so demoralize since integration that a startling refrain is being hear among black in the South : maybe segregation be not all bad .,nyt_eng_19940731_0034_12,"Even in Atlanta, the epicenter of the Southern success story, the city of Atlanta is 70 percent black, the ninth poorest city in America, and, according to the Federal Bureau of Investigation, the one with the most violent crime.",nyt_eng_19940731_0034_14,"Of course, no blacks and very few whites want to go back to the vicious racism and institutionalized inequalities of Jim Crow.",not,all,bad,n't,all,bad,37,38,39,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'bad', 'ix': 39, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 37, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'bad', 'ix': 39, 'xpos': 'JJ'}, 'target': {'lemma': 'all', 'ix': 38, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940731_0022_6:51-52-53,nyt_eng_19940731_0022_6,51-52-53,nyt_eng_19940731_0022_6:52-53,"The changes that accompanied the burst of growth on Manhattan island, which was New York City until the Consolidation of 1898, embraced all extremes, from the raw, ruthless drive depicted by Abraham Cahan in  -LBQ-  The Rise of David Levinsky  -RDQ-  to the more genteel, no less ruthless, elegance portrayed in Edith Wharton's  -LBQ-  Age of Innocence.  -RDQ-","the changes that accompanied the burst of growth on Manhattan island , which was New York City until the Consolidation of 1898 , embraced all extremes , from the raw , ruthless drive depicted by Abraham Cahan in `` The Rise of David Levinsky '' to the more genteel , no less ruthless , elegance portrayed in Edith Wharton 's `` Age of Innocence . ''","the change that accompany the burst of growth on Manhattan island , which be New York City until the consolidation of 1898 , embrace all extreme , from the raw , ruthless drive depict by Abraham Cahan in `` the rise of David Levinsky '' to the more genteel , no less ruthless , elegance portray in Edith Wharton 's `` Age of Innocence . ''",nyt_eng_19940731_0022_5,"It was an era in which the city's population more than doubled, from 800,000 in 1860 to 1.8 million in the late 1890s, when the murders in Caleb Carr's  -LBQ-  The Alienist  -RDQ-  take place.",nyt_eng_19940731_0022_7,The Civil War and its aftermath brought tides of immigrants and Americans from the farms and smaller cities.,no,less,ruthless,no,less,ruthless,50,51,52,"{'node': 'neg', 'contiguous': False, 'relation': 'advmod', 'head': {'lemma': 'ruthless', 'ix': 52, 'xpos': 'JJ'}, 'target': {'lemma': 'no', 'ix': 50, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'ruthless', 'ix': 52, 'xpos': 'JJ'}, 'target': {'lemma': 'less', 'ix': 51, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940731_0021_34:18-25-26,nyt_eng_19940731_0021_34,18-25-26,nyt_eng_19940731_0021_34:25-26,"But they brought the combative techniques of the campaign  -LBQ-  War Room,  -RDQ-  too, and without them, the bill might be more robust.","but they brought the combative techniques of the campaign `` War Room , '' too , and without them , the bill might be more robust .","but they bring the combative technique of the campaign `` War Room , '' too , and without they , the bill might be more robust .",nyt_eng_19940731_0021_33,"Without that investment, the legislation would be dead.",nyt_eng_19940731_0021_35,They began by designating the insurance industry as the enemy.,without,more,robust,without,more,robust,17,24,25,"{'node': 'neg', 'contiguous': False, 'relation': 'prep', 'head': {'lemma': 'robust', 'ix': 25, 'xpos': 'JJ'}, 'target': {'lemma': 'without', 'ix': 17, 'xpos': 'IN'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'robust', 'ix': 25, 'xpos': 'JJ'}, 'target': {'lemma': 'more', 'ix': 24, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940731_0021_29:4-5-6,nyt_eng_19940731_0021_29,4-5-6,nyt_eng_19940731_0021_29:5-6,But Washington is not merely captive of simplistic reportage; it encourages it.,but Washington is not merely captive of simplistic reportage ; it encourages it .,but Washington be not merely captive of simplistic reportage ; it encourage it .,nyt_eng_19940731_0021_28,"As one veteran network correspondent put it last week,  -LBQ-  It's what we do worst  -COL-  covering something for its effect on Clinton rather than its effect on people.  -RDQ-",nyt_eng_19940731_0021_30,"These days, within the White House and without,  -LBQ-  It's all viewed in campaign terms,  -RDQ-  said Thomas E. Mann, director of governmental studies at the Brookings Institution.",not,merely,captive,not,merely,captive,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'captive', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'captive', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'merely', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940731_0019_33:25-26-27,nyt_eng_19940731_0019_33,25-26-27,nyt_eng_19940731_0019_33:26-27,"Russian commercials also cost far less to make -- even the most lavish only $ 50,000 or $ 60,000 -- but they are often no less slick than American ads.","russian commercials also cost far less to make -- even the most lavish only $ 50,000 or $ 60,000 -- but they are often no less slick than American ads .","russian commercial also cost far less to make -- even the most lavish only $ 50,000 or $ 60,000 -- but they be often no less slick than american ad .",nyt_eng_19940731_0019_32,"On average a minute of Russian air time costs about $ 4,000.",nyt_eng_19940731_0019_34,"But for all the Madison Avenue-type sophistication, there is still considerable resistance to relying on focus groups and polling to read consumers.",no,less,slick,no,less,slick,24,25,26,"{'node': 'neg', 'contiguous': False, 'relation': 'dep', 'head': {'lemma': 'slick', 'ix': 26, 'xpos': 'JJ'}, 'target': {'lemma': 'no', 'ix': 24, 'xpos': 'DT'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'slick', 'ix': 26, 'xpos': 'JJ'}, 'target': {'lemma': 'less', 'ix': 25, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940731_0018_4:08-09-10,nyt_eng_19940731_0018_4,08-09-10,nyt_eng_19940731_0018_4:09-10,"Saudi Arabia and the gulf countries are not as wealthy as they were, and the Palestine Liberation Organization had lost the ability even to pay its employees ' salaries.","Saudi Arabia and the gulf countries are not as wealthy as they were , and the Palestine Liberation Organization had lost the ability even to pay its employees ' salaries .","Saudi Arabia and the gulf country be not as wealthy as they be , and the Palestine Liberation Organization had lose the ability even to pay its employee ' salary .",nyt_eng_19940731_0018_3,Egypt was practically bankrupt when it made peace in the late 1970s.,nyt_eng_19940731_0018_5,Jordan faces a worsening economy and accumulated debts.,not,as,wealthy,not,as,wealthy,7,8,9,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'wealthy', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 7, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'wealthy', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 8, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940731_0018_1:07-09-10,nyt_eng_19940731_0018_1,07-09-10,nyt_eng_19940731_0018_1:09-10,"Syria, of course, has not been so forthcoming, but last week President Assad, even as he opened the airwaves to peace oratory from Washington, also used friendly journalists to put out a tantalizing signal  -COL-  that he would not mind if a joint Lebanese-Syrian delegation began direct talks with Israel.","Syria , of course , has not been so forthcoming , but last week President Assad , even as he opened the airwaves to peace oratory from Washington , also used friendly journalists to put out a tantalizing signal : that he would not mind if a joint Lebanese-Syrian delegation began direct talks with Israel .","Syria , of course , has not be so forthcoming , but last week President Assad , even as he open the airwave to peace oratory from Washington , also use friendly journalist to put out a tantalize signal : that he would not mind if a joint lebanese-syrian delegation begin direct talk with Israel .",nyt_eng_19940731_0018_0,,nyt_eng_19940731_0018_2,"Among Arabs, the drive to make peace is in strong measure the result of economic necessity; if for Israel the cost of security had become painful over the years, for many Arab lands the cost of permanent war had become unbearable.",not,so,forthcoming,not,so,forthcoming,6,8,9,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'forthcoming', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 6, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'forthcoming', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 8, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
