space_key,key,l2,f,exp_f,G2,odds_r_disc,dP1,dP2,P1,P2,f1,f2,N,Fyy(Of),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),exp_12,exp_21,exp_22,t,dice,MI,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexp_f,unexp_r,LRC,LRC_01,LRC_05,LRC_nc,LRC_dv,f_sqrt,f1_sqrt,f2_sqrt,l1,space,space_l2,approx_meth,dataset,pos_sample,polarity,polar_l2,tpm_f,tpm_exp_f,tpm_f1,tpm_f2,tpm_unexp_f,exp_f_sqrt,N_sqrt,tpm_f_sqrt,tpm_f1_sqrt,tpm_f2_sqrt,tpm_exp_f_sqrt,tpm_unexp_f_sqrt,unexp_f_sqrt,f_m,exp_f_m,G2m,dP1m,dP2m,P1m,P2m,f1_m,f2_m,unexp_f_m,unexp_r_m,LRCm,LRC_01_m,LRC_05_m,LRC_nc_m,LRC_dv_m,f_sqrt_m,f1_sqrt_m,f2_sqrt_m,tpm_f_m,tpm_exp_f_m,tpm_f1_m,tpm_f2_m,tpm_unexp_f_m,exp_f_sqrt_m,tpm_f_sqrt_m,tpm_f1_sqrt_m,tpm_f2_sqrt_m,tpm_exp_f_sqrt_m,tpm_unexp_f_sqrt_m,unexp_f_sqrt_m,top,top_blind,top_polar
ALL+mir:NEG~pleasant,NEG~pleasant,pleasant,287,277.7382094,0.3708601,0.0179057003,0.0057941353,3.8415718e-05,0.179375,0.00098376952,291735,1600,1680633,287,291448,1313,1387585,291735,1388898,1600,1679033,291457.261790647,1322.261790647,1387575.738209353,0.546706216,0.001956807,0.014246266,3.8415718e-05,0.0057941353,0.0057941353,0.002916275509,9.261790599999983,0.032271047386759524,0.0,0.0,0.0,0.0,0.0,16.941074346097416,540.1249855357554,40.0,NEGMIR,ALL+mir,ALL+mir:pleasant,present(+),mirror,ALL,neg,neg~pleasant,170.76899061246567,165.25809644342343,173586.3808463835,952.0222445947451,5.5108941690422455,16.665479573057596,1296.3923017358595,13.067860980759846,416.63698929209767,30.854857714705883,12.855275043476254,0.21258593728359187,0.2755947730398205,2485.5,1563.40800235,751.71000635,0.066373279835,0.000432574322,0.37072935966750004,0.0012298291100000002,1732708.0,15215.75,922.09199765,0.21669898315162897,0.47047390346163354,0.4763957030746136,0.48079059709331173,0.5083161957631992,0.4717146518223824,42.69041443758606,1160.803897441535,93.44076196539456,366.4221470963688,300.3331152590679,304422.23600966565,920.4059646149223,66.08903183730098,34.85933512211345,17.61983358969804,510.2141636030363,30.261791475754578,15.820625488412066,1.7992081012859702,7.831079315472603,polar,False,True
ALL+sup:NEG~impressive,NEG~impressive,impressive,8785,7782.9557,130.10201,0.05535183709,0.0056921,0.00033030286,0.049780704,0.0027680791,3173681,176474,71961373,8785,3164896,167689,68620003,3173681,68787692,176474,71784899,3165898.044263538,168691.044263538,68619000.95573646,10.690943226,0.005244533,0.052597205,0.00033030286,0.0056921,0.0056921,0.0030112014300000003,1002.0442999999996,0.1140630961866818,0.08769618270765,0.09391216858743513,0.0985038316379298,0.13101702427554587,0.08928794444502662,93.72833082905083,1781.4828093473145,420.0880860010196,NEGATED,ALL+sup,ALL+sup:impressive,absent(-),super,ALL,neg,neg~impressive,122.0793827961009,108.15463041540356,44102.563190407716,2452.3434259793794,13.924752380697342,88.22106154428205,8483.004951077182,11.048953923159464,210.00610274562908,49.52114120231257,10.39974184369033,0.6492120794691338,5.507269284768782,4858.5,4466.5883998,47.6442457,0.017139377647500002,0.00029159284000000003,0.32151337605249997,0.0029813796000000004,1732708.0,49971.5,391.9116001999999,0.0702926871034562,0.029582857082292198,0.03339623798555259,0.03622428396638762,0.05405788396361022,0.030392740095145844,62.12850293699916,1160.803897441535,165.48116430474096,914.5029842195648,866.4020355115723,304422.2360096657,2774.5480157943935,48.10094870799247,59.68641891731184,27.941830203992144,510.2141636030363,52.621340530203575,27.105301255203425,0.8365289487887191,2.442084019687326,polar,False,True
ALL+sup:POS~difficult,COM~difficult,difficult,700004,697217.25,262.42013,0.04148232219,0.003859804,0.00091859301,0.95971812,0.010176297,68787692,729385,71961373,700004,68087688,29381,3144300,68787692,3173681,729385,71231988,68090474.74805263,32167.748052625,3141513.251947374,3.330791483,0.020139052,0.001732397,0.00091859301,0.003859804,0.003859804,0.002389198505,2786.75,0.00398104867972183,0.08525110163328012,0.08853404199429445,0.0909632976768707,0.10826726542217402,0.0860911612080051,836.6624169878793,8293.834577564228,854.0403971710003,COMPLEMENT,ALL+sup,ALL+sup:difficult,absent(-),super,ALL,pos,pos~difficult,9727.49644453004,9688.7708076526,955897.43680962,10135.784930076306,38.72563687743968,834.995359268541,8483.004951077182,98.62807128059455,977.7000750790704,100.67663547256785,98.43155392277723,0.19651735781732782,1.6670577193382314,187258.5,185882.58070674998,234.187482025,0.046293544395,0.00218409894,0.7414603237774999,0.010120747250000001,18410501.5,202914.0,1375.91929325,0.07001496552183652,0.23523757599070005,0.24514585551393817,0.25254441194937266,0.29087668965643265,0.2370017765171611,297.09483443298075,2948.489384983902,324.48718457558994,7038.77235511541,6631.451952911214,695577.7639915745,9412.100827263415,407.32040220419617,293.580617829699,83.017213465856,825.2466455891488,96.95765110433364,80.27526824260559,2.7419452232504185,3.514216603281735,polar,False,True
ALL+sup:POS~equal,COM~equal,equal,34460,34342.527,9.3389457,0.03481288874,0.0032713966,3.8722439e-05,0.9591672,0.00050096171,68787692,35927,71961373,34460,68753232,1467,3172214,68787692,3173681,35927,71925446,68753349.47278774,1584.472787741,3172096.527212259,0.632819187,0.0010014,0.001483022,3.8722439e-05,0.0032713966,0.0032713966,0.0016550595195,117.47299999999814,0.0034089669181659355,0.0,0.0,0.0,0.0,0.0,185.63404860100422,8293.834577564228,189.54419009824596,COMPLEMENT,ALL+sup,ALL+sup:equal,absent(-),super,ALL,pos,pos~equal,478.86801716526446,477.2355719366277,955897.43680962,499.2539539372046,1.6324452286367546,185.31736831716557,8483.004951077182,21.88305319568694,977.7000750790704,22.343991450437063,21.845722051162046,0.037331144524895166,0.3166802838386502,9357.75,9263.493558325,48.8046415,0.08843052041749999,0.000278486092,0.78395451287,0.0006621414175000001,18410501.5,10135.75,94.25644167499954,0.11609649750283678,0.2718450697262602,0.3032904754618811,0.3269265244939918,0.4442809345659985,0.2771596504624,68.69821697846272,2948.489384983902,74.5187992066307,455.5584148060538,401.8202224529965,695577.7639915745,569.807790436073,53.73819235305724,67.29021537119374,21.02148661736698,825.2466455891488,23.783268841506047,19.69812155583842,1.323365061528559,1.4080016072689894,blind,True,False
ALL+sup:POS~new,COM~new,new,241882,241144.25,52.474234,0.0312101775,0.0029347485,0.000243185,0.9588219,0.0035163558,68787692,252270,71961373,241882,68545810,10388,3163293,68787692,3173681,252270,71709103,68546547.75361603,11125.753616041,3162555.24638396,1.50006325,0.007007014,0.001326647,0.000243185,0.0029347485,0.0029347485,0.00158896675,737.75,0.003050040929048048,0.017465783529869914,0.022950237115457447,0.02701018864993623,0.055970733545736326,0.018868935391321836,491.81500587111003,8293.834577564228,502.2648703622422,COMPLEMENT,ALL+sup,ALL+sup:new,absent(-),super,ALL,pos,pos~new,3361.275499857403,3351.0234720090734,955897.43680962,3505.6307222070377,10.252027848329362,491.0644051445798,8483.004951077182,57.97650817233997,977.7000750790704,59.20836699493609,57.88802529028843,0.08848288205153665,0.7506007265302514,66487.0,66171.76485745,21.692869,0.0100559959075,0.0003021147225,0.70557944628,0.005606412275,18410501.5,72751.0,315.2351425500001,0.01757249361902586,0.0043664458824674785,0.005737559278864362,0.00786861175299463,0.023637150449757713,0.004717233847830459,187.03376385327033,2948.489384983902,207.1107739732244,3829.88759684209,3775.9098068389712,695577.7639915745,5510.383225148106,53.97779000311937,186.13771361451717,60.41584760706434,825.2466455891488,72.87261090164516,59.939292108324814,0.4765554987395202,0.8960502387531992,both,True,True
ALL+sup:NEG~equivalent,NEG~equivalent,equivalent,546,513.08922,2.1650847,0.02866947853,0.0028293022,1.0848348e-05,0.046931408,0.00017203998,3173681,11634,71961373,546,3173135,11088,68776604,3173681,68787692,11634,71949739,3173167.910779843,11120.910779843,68776571.08922015,1.408451355,0.000342823,0.026999752,1.0848348e-05,0.0028293022,0.0028293022,0.001420075274,32.910780000000045,0.06027615384615393,0.0,0.0,0.0,0.0,0.0,23.366642891095847,1781.4828093473145,107.86102168995063,NEGATED,ALL+sup,ALL+sup:equivalent,absent(-),super,ALL,neg,neg~equivalent,7.587403884025392,7.13006436105659,44102.563190407716,161.6700670927999,0.45733952296880176,22.65147279979825,8483.004951077182,2.754524257294786,210.00610274562908,12.714954466800103,2.670218036239099,0.08430622105568686,0.7151700912975976,282.5,283.1648504,-10.2666181975,-0.08707013795999999,-5.7181850349999996e-05,0.2173642443425,0.0001185837895,1732708.0,3259.25,-0.6648503999999882,-0.48035220695970693,0.0,0.0,0.0,-0.19096572606263426,0.0,13.86277091731826,1160.803897441535,41.34742105129861,34.36911433812009,46.513706877874526,304422.23600966565,154.25458822045303,-12.144592539754433,14.682118303495425,5.274505178134253,510.2141636030363,12.410234545648576,6.307763002019464,-1.0332578238852115,-0.8193473861771652,blind,True,False
ALL+sup:NEG~friendly,NEG~friendly,friendly,5615,5358.6819,12.657114,0.02132475274,0.0021130948,8.4489869e-05,0.04621209,0.0017692389,3173681,121505,71961373,5615,3168066,115890,68671802,3173681,68787692,121505,71839868,3168322.318059551,116146.318059551,68671545.68194045,3.420616027,0.003408002,0.02029178,8.4489869e-05,0.0021130948,0.0021130948,0.0010987923345,256.3181000000004,0.04564881567230639,0.0,0.0,0.0,0.005185702431759367,0.0,74.93330367733695,1781.4828093473145,348.57567327626293,NEGATED,ALL+sup,ALL+sup:friendly,absent(-),super,ALL,neg,neg~friendly,78.02797204828208,74.46608753560052,44102.563190407716,1688.475287999299,3.5618845126815586,73.20301838039194,8483.004951077182,8.833344329770128,210.00610274562908,41.09106092569647,8.629373530888586,0.20397079888154224,1.7302852969450129,2927.5,3085.786952325,-295.060839525,-0.103621152195,-0.00123047090625,0.201043747675,0.00129595165,1732708.0,34689.25,-158.2869523249999,-0.48413543633125555,-0.7477474487661088,-0.7668750568741421,-0.7812381782281396,-0.8511431500544389,-0.7509970936711173,45.212618531083315,1160.803897441535,139.76368869637466,379.1957454927061,621.2724363679088,304422.23600966565,2115.7984530481913,-242.07669087520276,50.35885258950731,17.70181475183536,510.2141636030363,45.674313375331636,23.21768781260404,-5.515873060768679,-5.146234058423998,polar,False,True
ALL+sup:NEG~shy,NEG~shy,shy,1557,1546.6328,0.072579526,0.00317011407,0.00029576738,3.4173337e-06,0.044398186,0.00049059751,3173681,35069,71961373,1557,3172124,33512,68754180,3173681,68787692,35069,71926304,3172134.367211476,33522.367211476,68754169.63278852,0.262734831,0.000970471,0.0029014,3.4173337e-06,0.00029576738,0.00029576738,0.00014959235685,10.367199999999912,0.006658445728965903,0.0,0.0,0.0,0.0,0.0,39.45883931389772,1781.4828093473145,187.2671887971836,NEGATED,ALL+sup,ALL+sup:shy,absent(-),super,ALL,neg,neg~shy,21.636607753440167,21.492541575047493,44102.563190407716,487.3308907127161,0.14406617839267355,39.327252637325174,8483.004951077182,4.651516715377917,210.00610274562908,22.07557226240616,4.636004915339013,0.015511800038903623,0.13158667657254597,855.0,865.1840947000001,-5.2523464109999995,-0.026695961157500003,-8.8983050075e-05,0.277743615715,0.000507523035,1732708.0,9911.5,-10.184094700000024,-0.11351653568703014,0.0,0.0,0.0,-0.010958537154102254,0.0,25.91407809537535,1160.803897441535,73.87461914310546,155.04919294865363,172.3789181682033,304422.23600966565,567.2298254405424,-17.32972521954971,26.505219221348042,11.512052878247776,510.2141636030363,23.750203449571927,12.15340181181432,-0.6413489335665432,-0.5911411259726922,polar,False,True
ALL+sup:POS~shy,COM~shy,shy,33512,33522.367,-0.072579526,-0.00317011407,-0.00029576738,-3.4173337e-06,0.95560181,0.00048718018,68787692,35069,71961373,33512,68754180,1557,3172124,68787692,3173681,35069,71926304,68754169.63278852,1546.632788524,3172134.367211476,-0.056631985,0.000973864,-0.000134332,-0.00029576738,-3.4173337e-06,0.00029576738,-0.00014959235685,-10.36699999999837,-0.00030935187395554934,0.0,0.0,0.0,0.0,0.0,183.06283074398254,8293.834577564228,187.2671887971836,COMPLEMENT,ALL+sup,ALL+sup:shy,absent(-),super,ALL,pos,pos~shy,465.6942829731723,465.83834637229614,955897.43680962,487.3308907127161,-0.14406339912386557,183.09114396933566,8483.004951077182,21.579950949276327,977.7000750790704,22.07557226240616,21.583288590302825,-0.0033376410264978063,-0.028313225353116422,9056.5,9046.3158553,5.2523464109999995,0.0266959611575,8.8983050075e-05,0.722256383285,0.0005965060875,18410501.5,9911.5,10.184144700000417,0.04012812556070413,0.0,0.0,0.0,0.01095853715410323,0.0,66.96336232398654,2948.4893849839023,73.87461914310546,412.1806331119738,394.8509071976069,695577.7639915744,567.2298254405424,17.329725914366918,66.61557200283013,20.033423791415927,825.2466455891488,23.75020344957193,19.60636335257071,0.4270604388452197,0.3477903211564177,polar,False,True
ALL+sup:POS~friendly,COM~friendly,friendly,115890,116146.32,-12.657114,-0.02132475274,-0.0021130948,-8.4489869e-05,0.95378791,0.0016847491,68787692,121505,71961373,115890,68671802,5615,3168066,68787692,3173681,121505,71839868,68671545.68194045,5358.681940449,3168322.318059551,-0.752932815,0.003363557,-0.000959484,-0.0021130948,-8.4489869e-05,0.0021130948,-0.0010987923345,-256.320000000007,-0.0022117525239451806,0.0,0.0,0.0,-0.005185702431758071,0.0,340.42620345678444,8293.834577564228,348.57567327626293,COMPLEMENT,ALL+sup,ALL+sup:friendly,absent(-),super,ALL,pos,pos~friendly,1610.4473159649133,1614.0092268806488,955897.43680962,1688.475287999299,-3.5619109157355524,340.80246477981933,8483.004951077182,40.130378966126315,977.7000750790704,41.09106092569647,40.17473368773773,-0.04435472161141263,-0.3762613230348961,31761.75,31603.463522675003,295.060839525,0.103621152195,0.00123047090625,0.798956252325,0.0025264225750000003,18410501.5,34689.25,158.28647732499826,0.1213934156887531,0.7477474487833006,0.7668750568719602,0.7812381782278351,0.851143150054441,0.7509970936781624,128.52154655569387,2948.4893849839023,139.76368869637466,1736.6027081755701,1494.5260239011309,695577.7639915744,2115.7984530481913,242.0766842744392,125.98904262601891,40.783459781561724,825.2466455891488,45.674313375331636,37.83835389083491,2.9451058907268184,2.532503929674945,polar,False,True
ALL+sup:POS~equivalent,COM~equivalent,equivalent,11088,11120.911,-2.1650847,-0.02866947853,-0.0028293022,-1.0848348e-05,0.95306859,0.00016119163,68787692,11634,71961373,11088,68776604,546,3173135,68787692,3173681,11634,71949739,68776571.08922015,513.089220157,3173167.910779843,-0.312544287,0.000322329,-0.001287139,-0.0028293022,-1.0848348e-05,0.0028293022,-0.001420075274,-32.91100000000006,-0.002968163780663786,0.0,0.0,0.0,0.0,0.0,105.29957264870546,8293.834577564228,107.86102168995063,COMPLEMENT,ALL+sup,ALL+sup:equivalent,absent(-),super,ALL,pos,pos~equivalent,154.08266322267087,154.54000580283537,955897.43680962,161.6700670927999,-0.45734258016449303,105.45573004820554,8483.004951077182,12.413003795321698,977.7000750790704,12.714954466800103,12.431412059892287,-0.01840826457058853,-0.15615739950007423,2976.75,2976.0852046,10.2666181975,0.08707013796,5.7181850349999996e-05,0.7826357551575,0.000175765635,18410501.5,3259.25,0.6647953999999885,0.1070471699074027,0.0,0.0,0.0,0.19096572606263917,0.0,37.81901460467484,2948.4893849839023,41.34742105129862,119.885474502418,107.74088272696248,695577.7639915744,154.25458822045303,12.144591775455517,37.333595805023755,10.872562095072626,825.2466455891488,12.410234545648574,10.252554535665823,0.6200075594068011,0.4854187996510888,blind,True,False
ALL+sup:NEG~new,NEG~new,new,10388,11125.754,-52.474234,-0.0312101775,-0.0029347485,-0.000243185,0.041178103,0.0032731708,3173681,252270,71961373,10388,3163293,241882,68545810,3173681,68787692,252270,71709103,3162555.24638396,241144.246383959,68546547.75361603,-7.238446625,0.006064302,-0.029797497,-0.0029347485,-0.000243185,0.0029347485,-0.00158896675,-737.7540000000008,-0.071019830573739,-0.017465783444848202,-0.022950237103979282,-0.02701018864897169,-0.05597073354573428,-0.018868935422512067,101.92153844992725,1781.4828093473145,502.2648703622422,NEGATED,ALL+sup,ALL+sup:new,absent(-),super,ALL,neg,neg~new,144.35522236353106,154.60730579723653,44102.563190407716,3505.6307222070377,-10.25208343370548,105.47868979087671,8483.004951077182,12.014791815238874,210.00610274562908,59.20836699493609,12.43411861762773,-0.41932680238885567,-3.55715134094946,6264.0,6579.23614255,-21.692869,-0.0100559959075,-0.0003021147225,0.29442055447,0.00530429755,1732708.0,72751.0,-315.2361425500002,-0.04307145829701958,-0.0043664458612120505,-0.0057375592759948205,-0.007868611752835663,-0.023637150449757095,-0.004717233855628017,74.09083623740437,1160.803897441535,207.1107739732244,1680.4956289261006,1734.473432825564,304422.23600966565,5510.383225148106,-53.977803899463396,75.81690164660247,37.178727518619326,510.2141636030363,72.87261090164516,37.834943938988744,-0.6562164203694172,-1.7260654091980925,both,True,True
ALL+sup:NEG~equal,NEG~equal,equal,1467,1584.4728,-9.3389457,-0.03481288874,-0.0032713966,-3.8722439e-05,0.0408328,0.00046223927,3173681,35927,71961373,1467,3172214,34460,68753232,3173681,68787692,35927,71925446,3172096.527212259,34342.527212259,68753349.47278774,-3.06705962,0.00091413,-0.033454671,-0.0032713966,-3.8722439e-05,0.0032713966,-0.0016550595195,-117.4728,-0.08007689161554192,0.0,0.0,0.0,0.0,0.0,38.301436004411116,1781.4828093473145,189.54419009824596,NEGATED,ALL+sup,ALL+sup:equal,absent(-),super,ALL,neg,neg~equal,20.38593678583648,22.01837923520442,44102.563190407716,499.2539539372046,-1.6324424493679395,39.80543681458602,8483.004951077182,4.515078823878547,210.00610274562908,22.343991450437063,4.692374583854578,-0.17729575997603142,-1.504000810174901,778.0,872.256391675,-48.804641499999995,-0.08843052041749999,-0.000278486092,0.21604548713,0.000383655325,1732708.0,10135.75,-94.256391675,-0.49206719974265295,-0.2718450696993425,-0.3032904754654431,-0.3269265244944597,-0.4442809345659964,-0.2771596504518206,23.86770856823386,1160.803897441535,74.5187992066307,114.24937625010419,167.9875679083442,304422.23600966565,569.807790436073,-53.73819165824,26.58411542059508,9.836334010803,510.2141636030363,23.78326884150605,12.07119878061348,-2.23486476981048,-2.716406852361218,blind,True,False
ALL+sup:NEG~difficult,NEG~difficult,difficult,29381,32167.748,-262.42013,-0.04148232219,-0.003859804,-0.00091859301,0.040281881,0.0092577042,3173681,729385,71961373,29381,3144300,700004,68087688,3173681,68787692,729385,71231988,3141513.251947374,697217.251947374,68090474.74805263,-16.257898944,0.015055344,-0.039354085,-0.003859804,-0.00091859301,0.003859804,-0.002389198505,-2786.7479999999996,-0.09484864368129062,-0.08525110158237338,-0.08853404198742691,-0.09096329767629377,-0.10826726542217324,-0.08609116122667704,171.40886791528612,1781.4828093473145,854.0403971710003,NEGATED,ALL+sup,ALL+sup:difficult,absent(-),super,ALL,neg,neg~difficult,408.28848556016294,447.01409464491456,44102.563190407716,10135.784930076306,-38.725609084751625,179.3536952504743,8483.004951077182,20.206149696569184,210.00610274562908,100.67663547256785,21.14270783615274,-0.9365581395835569,-7.944827335188165,15655.5,17031.41879325,-234.187482025,-0.046293544395,-0.00218409894,0.2585396764725,0.00793664855,1732708.0,202914.0,-1375.91879325,-0.20887358785282178,-0.23523757597496187,-0.2451458555136285,-0.25254441194939214,-0.2908766896564318,-0.23700177652136117,107.67031659413186,1160.803897441535,324.48718457558994,2373.3284727680903,2780.648868024114,304422.23600966565,9412.100827263415,-407.3203952560239,114.1653101202463,44.910743179021665,510.2141636030363,96.95765110433364,48.99302603973925,-4.082282860717579,-6.49499352611444,polar,False,True
