adj_lemma,TOTAL,negative,positive,ratio_neg,ratio_pos,bin_neg,bin_pos
wiser,322,11,311,0.034,0.966,0.0,1.0
-spread,322,8,314,0.025,0.975,0.0,1.0
debonair,322,7,315,0.022,0.978,0.0,1.0
chagrined,322,6,316,0.019,0.981,0.0,1.0
tubular,322,6,316,0.019,0.981,0.0,1.0
internationalist,322,5,317,0.016,0.984,0.0,1.0
life-size,322,4,318,0.012,0.988,0.0,1.0
unruffled,322,4,318,0.012,0.988,0.0,1.0
brand,322,3,319,0.009,0.991,0.0,1.0
non-verbal,322,3,319,0.009,0.991,0.0,1.0
non-smoking,322,2,320,0.006,0.994,0.0,1.0
uncover,322,2,320,0.006,0.994,0.0,1.0
intersectional,321,14,307,0.044,0.956,0.0,1.0
fat-free,321,10,311,0.031,0.969,0.0,1.0
wont,321,8,313,0.025,0.975,0.0,1.0
housebound,321,6,315,0.019,0.981,0.0,1.0
under-developed,321,4,317,0.012,0.988,0.0,1.0
top-secret,321,1,320,0.003,0.997,0.0,1.0
student-,321,0,321,0.0,1.0,0.0,1.0
hidebound,320,16,304,0.05,0.95,0.0,1.0
vascular,320,7,313,0.022,0.978,0.0,1.0
suffocating,320,5,315,0.016,0.984,0.0,1.0
monopolistic,320,4,316,0.012,0.988,0.0,1.0
self-employed,320,3,317,0.009,0.991,0.0,1.0
tradeable,319,12,307,0.038,0.962,0.0,1.0
run-of-,319,10,309,0.031,0.969,0.0,1.0
dwarf,319,7,312,0.022,0.978,0.0,1.0
off-target,319,7,312,0.022,0.978,0.0,1.0
peerless,319,5,314,0.016,0.984,0.0,1.0
unelectable,319,4,315,0.013,0.987,0.0,1.0
dream-like,319,2,317,0.006,0.994,0.0,1.0
jet-lagged,318,16,302,0.05,0.95,0.0,1.0
far-sighted,318,10,308,0.031,0.969,0.0,1.0
fatherly,318,9,309,0.028,0.972,0.0,1.0
Progressive,318,7,311,0.022,0.978,0.0,1.0
arboreal,318,6,312,0.019,0.981,0.0,1.0
sodden,318,6,312,0.019,0.981,0.0,1.0
intrigued,317,16,301,0.05,0.95,0.0,1.0
liturgical,317,14,303,0.044,0.956,0.0,1.0
professorial,317,7,310,0.022,0.978,0.0,1.0
leathery,317,6,311,0.019,0.981,0.0,1.0
scarred,317,6,311,0.019,0.981,0.0,1.0
woolly,316,5,311,0.016,0.984,0.0,1.0
doctrinal,315,13,302,0.041,0.959,0.0,1.0
ditzy,315,12,303,0.038,0.962,0.0,1.0
photorealistic,315,12,303,0.038,0.962,0.0,1.0
anticompetitive,315,11,304,0.035,0.965,0.0,1.0
low-fat,315,11,304,0.035,0.965,0.0,1.0
wrongful,315,11,304,0.035,0.965,0.0,1.0
cognizable,315,9,306,0.029,0.971,0.0,1.0
compound,315,9,306,0.029,0.971,0.0,1.0
disembodied,315,6,309,0.019,0.981,0.0,1.0
indigestible,315,6,309,0.019,0.981,0.0,1.0
unadulterated,315,6,309,0.019,0.981,0.0,1.0
kissable,315,5,310,0.016,0.984,0.0,1.0
unwitting,315,4,311,0.013,0.987,0.0,1.0
four-year,315,0,315,0.0,1.0,0.0,1.0
spiced,314,11,303,0.035,0.965,0.0,1.0
Belgian,314,9,305,0.029,0.971,0.0,1.0
unlivable,314,8,306,0.025,0.975,0.0,1.0
fun-filled,314,7,307,0.022,0.978,0.0,1.0
antimicrobial,314,3,311,0.01,0.99,0.0,1.0
photographed,314,3,311,0.01,0.99,0.0,1.0
aroused,314,2,312,0.006,0.994,0.0,1.0
sonorous,314,1,313,0.003,0.997,0.0,1.0
pro-EU,313,6,307,0.019,0.981,0.0,1.0
self-centred,313,6,307,0.019,0.981,0.0,1.0
ad-free,313,5,308,0.016,0.984,0.0,1.0
stoopid,313,4,309,0.013,0.987,0.0,1.0
5-4,313,2,311,0.006,0.994,0.0,1.0
anti-business,312,11,301,0.035,0.965,0.0,1.0
insuperable,312,9,303,0.029,0.971,0.0,1.0
zesty,312,9,303,0.029,0.971,0.0,1.0
overdone,312,8,304,0.026,0.974,0.0,1.0
Fake,312,5,307,0.016,0.984,0.0,1.0
bruising,312,5,307,0.016,0.984,0.0,1.0
subhuman,312,4,308,0.013,0.987,0.0,1.0
clamorous,312,3,309,0.01,0.99,0.0,1.0
uninvited,312,3,309,0.01,0.99,0.0,1.0
Disappointing,312,0,312,0.0,1.0,0.0,1.0
enchanted,311,15,296,0.048,0.952,0.0,1.0
cleanable,311,12,299,0.039,0.961,0.0,1.0
on-trend,311,10,301,0.032,0.968,0.0,1.0
mega,311,6,305,0.019,0.981,0.0,1.0
paralyzed,311,2,309,0.006,0.994,0.0,1.0
month-long,311,1,310,0.003,0.997,0.0,1.0
over-looked,311,1,310,0.003,0.997,0.0,1.0
experience,311,0,311,0.0,1.0,0.0,1.0
kitsch,310,14,296,0.045,0.955,0.0,1.0
arch,310,13,297,0.042,0.958,0.0,1.0
huggable,310,11,299,0.035,0.965,0.0,1.0
entangled,310,9,301,0.029,0.971,0.0,1.0
wellness,310,5,305,0.016,0.984,0.0,1.0
balletic,310,4,306,0.013,0.987,0.0,1.0
grudging,310,4,306,0.013,0.987,0.0,1.0
-ranging,310,3,307,0.01,0.99,0.0,1.0
anaemic,310,3,307,0.01,0.99,0.0,1.0
countercultural,309,15,294,0.049,0.951,0.0,1.0
upgradeable,309,15,294,0.049,0.951,0.0,1.0
wounded,309,10,299,0.032,0.968,0.0,1.0
guileless,309,7,302,0.023,0.977,0.0,1.0
subsidized,309,7,302,0.023,0.977,0.0,1.0
hydrophobic,309,6,303,0.019,0.981,0.0,1.0
dumbstruck,309,5,304,0.016,0.984,0.0,1.0
modern-,309,3,306,0.01,0.99,0.0,1.0
uplifted,309,3,306,0.01,0.99,0.0,1.0
tactless,308,13,295,0.042,0.958,0.0,1.0
obdurate,308,7,301,0.023,0.977,0.0,1.0
sexless,308,6,302,0.019,0.981,0.0,1.0
bleaker,308,5,303,0.016,0.984,0.0,1.0
inimitable,308,5,303,0.016,0.984,0.0,1.0
low-quality,308,1,307,0.003,0.997,0.0,1.0
hard-nosed,307,8,299,0.026,0.974,0.0,1.0
seperate,307,8,299,0.026,0.974,0.0,1.0
rival,307,6,301,0.02,0.98,0.0,1.0
samey,307,4,303,0.013,0.987,0.0,1.0
loathe,307,2,305,0.007,0.993,0.0,1.0
slurred,307,2,305,0.007,0.993,0.0,1.0
starry,306,11,295,0.036,0.964,0.0,1.0
non-human,306,7,299,0.023,0.977,0.0,1.0
towering,306,7,299,0.023,0.977,0.0,1.0
roomier,306,3,303,0.01,0.99,0.0,1.0
unopened,306,3,303,0.01,0.99,0.0,1.0
work,306,3,303,0.01,0.99,0.0,1.0
collateral,306,2,304,0.007,0.993,0.0,1.0
Blind,305,10,295,0.033,0.967,0.0,1.0
colourless,305,6,299,0.02,0.98,0.0,1.0
daylight,304,14,290,0.046,0.954,0.0,1.0
unbound,304,8,296,0.026,0.974,0.0,1.0
-kept,304,6,298,0.02,0.98,0.0,1.0
luminescent,304,6,298,0.02,0.98,0.0,1.0
happen,304,5,299,0.016,0.984,0.0,1.0
shapely,304,5,299,0.016,0.984,0.0,1.0
unthreatening,304,4,300,0.013,0.987,0.0,1.0
adult-oriented,304,2,302,0.007,0.993,0.0,1.0
cult-like,304,2,302,0.007,0.993,0.0,1.0
mid-range,304,2,302,0.007,0.993,0.0,1.0
unregistered,304,0,304,0.0,1.0,0.0,1.0
bready,303,11,292,0.036,0.964,0.0,1.0
dischargeable,303,8,295,0.026,0.974,0.0,1.0
startle,303,8,295,0.026,0.974,0.0,1.0
self-satisfied,303,5,298,0.017,0.983,0.0,1.0
nonpolitical,303,2,301,0.007,0.993,0.0,1.0
polarising,303,2,301,0.007,0.993,0.0,1.0
Great,303,1,302,0.003,0.997,0.0,1.0
unbuttoned,303,0,303,0.0,1.0,0.0,1.0
prey,302,10,292,0.033,0.967,0.0,1.0
awol,302,9,293,0.03,0.97,0.0,1.0
incontinent,302,6,296,0.02,0.98,0.0,1.0
-knit,302,2,300,0.007,0.993,0.0,1.0
officio,302,2,300,0.007,0.993,0.0,1.0
contestable,301,14,287,0.047,0.953,0.0,1.0
heedless,301,13,288,0.043,0.957,0.0,1.0
Nigerian,301,10,291,0.033,0.967,0.0,1.0
witless,301,10,291,0.033,0.967,0.0,1.0
aggresive,301,8,293,0.027,0.973,0.0,1.0
maligned,301,5,296,0.017,0.983,0.0,1.0
geopolitical,300,15,285,0.05,0.95,0.0,1.0
uneconomic,300,14,286,0.047,0.953,0.0,1.0
touchable,300,12,288,0.04,0.96,0.0,1.0
rank,300,9,291,0.03,0.97,0.0,1.0
surer,300,5,295,0.017,0.983,0.0,1.0
inchoate,300,4,296,0.013,0.987,0.0,1.0
outmatched,300,3,297,0.01,0.99,0.0,1.0
riddled,300,3,297,0.01,0.99,0.0,1.0
nested,300,1,299,0.003,0.997,0.0,1.0
seasick,299,11,288,0.037,0.963,0.0,1.0
farsighted,299,10,289,0.033,0.967,0.0,1.0
limiting,299,7,292,0.023,0.977,0.0,1.0
slender,299,7,292,0.023,0.977,0.0,1.0
suboptimal,299,7,292,0.023,0.977,0.0,1.0
maladjusted,299,6,293,0.02,0.98,0.0,1.0
Epic,299,4,295,0.013,0.987,0.0,1.0
middle-aged,299,4,295,0.013,0.987,0.0,1.0
supplemental,299,4,295,0.013,0.987,0.0,1.0
pubescent,299,2,297,0.007,0.993,0.0,1.0
erodible,299,1,298,0.003,0.997,0.0,1.0
isolate,299,1,298,0.003,0.997,0.0,1.0
affiliated,298,15,283,0.05,0.95,0.0,1.0
mismatched,298,11,287,0.037,0.963,0.0,1.0
asynchronous,298,9,289,0.03,0.97,0.0,1.0
soporific,298,7,291,0.023,0.977,0.0,1.0
unperturbed,298,7,291,0.023,0.977,0.0,1.0
inflammable,298,5,293,0.017,0.983,0.0,1.0
15th,298,1,297,0.003,0.997,0.0,1.0
grilled,298,1,297,0.003,0.997,0.0,1.0
civic-minded,297,14,283,0.047,0.953,0.0,1.0
Indonesian,297,12,285,0.04,0.96,0.0,1.0
good-hearted,297,11,286,0.037,0.963,0.0,1.0
un-american,297,8,289,0.027,0.973,0.0,1.0
drug-related,297,7,290,0.024,0.976,0.0,1.0
ill-tempered,297,6,291,0.02,0.98,0.0,1.0
wispy,297,5,292,0.017,0.983,0.0,1.0
neoliberal,297,4,293,0.013,0.987,0.0,1.0
extraterrestrial,297,3,294,0.01,0.99,0.0,1.0
missionary,297,3,294,0.01,0.99,0.0,1.0
tertiary,297,3,294,0.01,0.99,0.0,1.0
Span,297,0,297,0.0,1.0,0.0,1.0
hirsute,296,10,286,0.034,0.966,0.0,1.0
unsupportive,296,10,286,0.034,0.966,0.0,1.0
disapproving,296,8,288,0.027,0.973,0.0,1.0
unimpeachable,296,7,289,0.024,0.976,0.0,1.0
disapointed,296,6,290,0.02,0.98,0.0,1.0
unhip,296,4,292,0.014,0.986,0.0,1.0
unstated,296,4,292,0.014,0.986,0.0,1.0
underachieving,296,2,294,0.007,0.993,0.0,1.0
dimm,296,1,295,0.003,0.997,0.0,1.0
low-cut,295,11,284,0.037,0.963,0.0,1.0
discontented,295,10,285,0.034,0.966,0.0,1.0
DELICIOUS,295,6,289,0.02,0.98,0.0,1.0
spectral,295,5,290,0.017,0.983,0.0,1.0
anti-climatic,295,4,291,0.014,0.986,0.0,1.0
luxe,295,3,292,0.01,0.99,0.0,1.0
indefinable,295,1,294,0.003,0.997,0.0,1.0
unformed,295,1,294,0.003,0.997,0.0,1.0
mawkish,294,13,281,0.044,0.956,0.0,1.0
weedy,294,13,281,0.044,0.956,0.0,1.0
vituperative,294,8,286,0.027,0.973,0.0,1.0
crimson,294,5,289,0.017,0.983,0.0,1.0
motley,294,5,289,0.017,0.983,0.0,1.0
non-refundable,294,2,292,0.007,0.993,0.0,1.0
-kempt,294,0,294,0.0,1.0,0.0,1.0
tenured,294,0,294,0.0,1.0,0.0,1.0
bestial,293,14,279,0.048,0.952,0.0,1.0
big-time,293,9,284,0.031,0.969,0.0,1.0
Federal,293,7,286,0.024,0.976,0.0,1.0
gentile,293,6,287,0.02,0.98,0.0,1.0
busier,293,5,288,0.017,0.983,0.0,1.0
counter-cultural,293,5,288,0.017,0.983,0.0,1.0
makeshift,293,3,290,0.01,0.99,0.0,1.0
17th,293,2,291,0.007,0.993,0.0,1.0
albanian,293,2,291,0.007,0.993,0.0,1.0
female-,293,2,291,0.007,0.993,0.0,1.0
recommended,293,1,292,0.003,0.997,0.0,1.0
anti-feminist,292,12,280,0.041,0.959,0.0,1.0
grownup,292,11,281,0.038,0.962,0.0,1.0
sacrificial,292,11,281,0.038,0.962,0.0,1.0
sexualised,292,10,282,0.034,0.966,0.0,1.0
unchangeable,292,8,284,0.027,0.973,0.0,1.0
caribbean,292,5,287,0.017,0.983,0.0,1.0
high-risk,292,3,289,0.01,0.99,0.0,1.0
oil-rich,292,2,290,0.007,0.993,0.0,1.0
hummable,291,13,278,0.045,0.955,0.0,1.0
invidious,291,13,278,0.045,0.955,0.0,1.0
benighted,291,10,281,0.034,0.966,0.0,1.0
-skinned,291,9,282,0.031,0.969,0.0,1.0
copyrightable,291,7,284,0.024,0.976,0.0,1.0
egoistic,291,7,284,0.024,0.976,0.0,1.0
metaphoric,291,7,284,0.024,0.976,0.0,1.0
inclement,291,6,285,0.021,0.979,0.0,1.0
diagonal,291,4,287,0.014,0.986,0.0,1.0
macro,291,3,288,0.01,0.99,0.0,1.0
impish,291,2,289,0.007,0.993,0.0,1.0
off-season,291,1,290,0.003,0.997,0.0,1.0
quaffable,291,1,290,0.003,0.997,0.0,1.0
Dickensian,290,9,281,0.031,0.969,0.0,1.0
win-win,290,9,281,0.031,0.969,0.0,1.0
waterlogged,290,6,284,0.021,0.979,0.0,1.0
bolder,290,0,290,0.0,1.0,0.0,1.0
incurious,289,6,283,0.021,0.979,0.0,1.0
daytime,289,4,285,0.014,0.986,0.0,1.0
underpriced,289,4,285,0.014,0.986,0.0,1.0
rumpled,289,3,286,0.01,0.99,0.0,1.0
unbridgeable,289,2,287,0.007,0.993,0.0,1.0
coar,289,0,289,0.0,1.0,0.0,1.0
diy,288,11,277,0.038,0.962,0.0,1.0
relativistic,288,8,280,0.028,0.972,0.0,1.0
corpulent,288,7,281,0.024,0.976,0.0,1.0
alpine,288,4,284,0.014,0.986,0.0,1.0
independant,288,4,284,0.014,0.986,0.0,1.0
torrential,288,3,285,0.01,0.99,0.0,1.0
undergraduate,288,1,287,0.003,0.997,0.0,1.0
ambulatory,287,13,274,0.045,0.955,0.0,1.0
punishing,287,13,274,0.045,0.955,0.0,1.0
4-0,287,0,287,0.0,1.0,0.0,1.0
plucky,286,14,272,0.049,0.951,0.0,1.0
sensationalistic,286,12,274,0.042,0.958,0.0,1.0
tight-lipped,286,7,279,0.024,0.976,0.0,1.0
Pleasant,286,6,280,0.021,0.979,0.0,1.0
atomic,286,6,280,0.021,0.979,0.0,1.0
pro-western,286,5,281,0.017,0.983,0.0,1.0
secondhand,286,4,282,0.014,0.986,0.0,1.0
collectivist,286,3,283,0.01,0.99,0.0,1.0
Entertaining,286,0,286,0.0,1.0,0.0,1.0
exhilarated,285,9,276,0.032,0.968,0.0,1.0
r-rated,285,9,276,0.032,0.968,0.0,1.0
hegemonic,285,6,279,0.021,0.979,0.0,1.0
dim-witted,285,5,280,0.018,0.982,0.0,1.0
tailor,285,5,280,0.018,0.982,0.0,1.0
fascistic,285,4,281,0.014,0.986,0.0,1.0
Embarrassing,285,2,283,0.007,0.993,0.0,1.0
potable,284,14,270,0.049,0.951,0.0,1.0
expository,284,9,275,0.032,0.968,0.0,1.0
front-,284,8,276,0.028,0.972,0.0,1.0
cultured,284,7,277,0.025,0.975,0.0,1.0
resinous,284,6,278,0.021,0.979,0.0,1.0
saintly,284,6,278,0.021,0.979,0.0,1.0
improvised,284,4,280,0.014,0.986,0.0,1.0
consumer-oriented,284,2,282,0.007,0.993,0.0,1.0
deep-fried,284,1,283,0.004,0.996,0.0,1.0
uncredited,284,0,284,0.0,1.0,0.0,1.0
foreshadowing,283,14,269,0.049,0.951,0.0,1.0
sycophantic,283,12,271,0.042,0.958,0.0,1.0
gelatinous,283,7,276,0.025,0.975,0.0,1.0
narcotic,283,7,276,0.025,0.975,0.0,1.0
august,283,5,278,0.018,0.982,0.0,1.0
sickly,283,5,278,0.018,0.982,0.0,1.0
brain-,283,4,279,0.014,0.986,0.0,1.0
nonspecific,283,3,280,0.011,0.989,0.0,1.0
fade,283,2,281,0.007,0.993,0.0,1.0
abdominal,283,0,283,0.0,1.0,0.0,1.0
light-hearted,282,13,269,0.046,0.954,0.0,1.0
far-right,282,8,274,0.028,0.972,0.0,1.0
wiry,282,8,274,0.028,0.972,0.0,1.0
costless,282,7,275,0.025,0.975,0.0,1.0
newbie,282,3,279,0.011,0.989,0.0,1.0
unbothered,282,1,281,0.004,0.996,0.0,1.0
unsaturated,282,1,281,0.004,0.996,0.0,1.0
rested,281,10,271,0.036,0.964,0.0,1.0
rideable,281,8,273,0.028,0.972,0.0,1.0
heartrending,281,6,275,0.021,0.979,0.0,1.0
on-site,281,5,276,0.018,0.982,0.0,1.0
natured,281,4,277,0.014,0.986,0.0,1.0
Functional,281,1,280,0.004,0.996,0.0,1.0
good-sized,281,0,281,0.0,1.0,0.0,1.0
censorious,280,14,266,0.05,0.95,0.0,1.0
bookable,280,13,267,0.046,0.954,0.0,1.0
bi,280,11,269,0.039,0.961,0.0,1.0
multi-ethnic,280,8,272,0.029,0.971,0.0,1.0
dissapointing,280,4,276,0.014,0.986,0.0,1.0
proximal,280,4,276,0.014,0.986,0.0,1.0
prep,280,2,278,0.007,0.993,0.0,1.0
surrealist,280,2,278,0.007,0.993,0.0,1.0
landmark,280,1,279,0.004,0.996,0.0,1.0
covetous,279,14,265,0.05,0.95,0.0,1.0
constitutive,279,11,268,0.039,0.961,0.0,1.0
uninformative,279,11,268,0.039,0.961,0.0,1.0
scatterbrained,279,10,269,0.036,0.964,0.0,1.0
posable,279,9,270,0.032,0.968,0.0,1.0
feline,279,7,272,0.025,0.975,0.0,1.0
pre-eminent,279,7,272,0.025,0.975,0.0,1.0
angered,279,6,273,0.022,0.978,0.0,1.0
ill-fitting,279,6,273,0.022,0.978,0.0,1.0
matter-of-fact,279,6,273,0.022,0.978,0.0,1.0
neurological,279,4,275,0.014,0.986,0.0,1.0
rightwing,279,3,276,0.011,0.989,0.0,1.0
restrain,279,1,278,0.004,0.996,0.0,1.0
archival,278,12,266,0.043,0.957,0.0,1.0
Toxic,278,7,271,0.025,0.975,0.0,1.0
bio-available,278,5,273,0.018,0.982,0.0,1.0
indefatigable,278,4,274,0.014,0.986,0.0,1.0
uncounted,278,2,276,0.007,0.993,0.0,1.0
catchable,277,11,266,0.04,0.96,0.0,1.0
gossipy,277,10,267,0.036,0.964,0.0,1.0
champion,277,9,268,0.032,0.968,0.0,1.0
bedraggled,277,8,269,0.029,0.971,0.0,1.0
execrable,277,7,270,0.025,0.975,0.0,1.0
unshakeable,277,7,270,0.025,0.975,0.0,1.0
well-connected,277,5,272,0.018,0.982,0.0,1.0
arthritic,277,4,273,0.014,0.986,0.0,1.0
stinging,277,4,273,0.014,0.986,0.0,1.0
effete,277,3,274,0.011,0.989,0.0,1.0
silvery,277,3,274,0.011,0.989,0.0,1.0
unashamed,277,3,274,0.011,0.989,0.0,1.0
tenth,277,2,275,0.007,0.993,0.0,1.0
semi-retired,277,1,276,0.004,0.996,0.0,1.0
pluralist,277,0,277,0.0,1.0,0.0,1.0
pro-union,276,11,265,0.04,0.96,0.0,1.0
sagacious,276,7,269,0.025,0.975,0.0,1.0
inviolable,276,5,271,0.018,0.982,0.0,1.0
woodsy,276,5,271,0.018,0.982,0.0,1.0
scaly,276,4,272,0.014,0.986,0.0,1.0
cherish,276,2,274,0.007,0.993,0.0,1.0
northwest,276,1,275,0.004,0.996,0.0,1.0
vice,275,12,263,0.044,0.956,0.0,1.0
floaty,275,11,264,0.04,0.96,0.0,1.0
incorruptible,275,11,264,0.04,0.96,0.0,1.0
upgradable,275,11,264,0.04,0.96,0.0,1.0
brained,275,7,268,0.025,0.975,0.0,1.0
high-scoring,275,7,268,0.025,0.975,0.0,1.0
up-close,275,6,269,0.022,0.978,0.0,1.0
desultory,275,4,271,0.015,0.985,0.0,1.0
outcast,275,3,272,0.011,0.989,0.0,1.0
coloured,275,2,273,0.007,0.993,0.0,1.0
long-distance,275,1,274,0.004,0.996,0.0,1.0
shelter,275,0,275,0.0,1.0,0.0,1.0
astray,274,13,261,0.047,0.953,0.0,1.0
gle,274,13,261,0.047,0.953,0.0,1.0
consumer-friendly,274,10,264,0.036,0.964,0.0,1.0
wishy,274,10,264,0.036,0.964,0.0,1.0
clownish,274,7,267,0.026,0.974,0.0,1.0
noticed,274,7,267,0.026,0.974,0.0,1.0
surreptitious,274,7,267,0.026,0.974,0.0,1.0
hair-raising,274,6,268,0.022,0.978,0.0,1.0
match,274,6,268,0.022,0.978,0.0,1.0
disparaging,274,4,270,0.015,0.985,0.0,1.0
antibiotic,274,2,272,0.007,0.993,0.0,1.0
Lethal,274,1,273,0.004,0.996,0.0,1.0
institutionalized,274,1,273,0.004,0.996,0.0,1.0
overripe,274,1,273,0.004,0.996,0.0,1.0
networked,274,0,274,0.0,1.0,0.0,1.0
nontoxic,273,7,266,0.026,0.974,0.0,1.0
anti-Jewish,273,4,269,0.015,0.985,0.0,1.0
dissolute,273,3,270,0.011,0.989,0.0,1.0
grained,273,1,272,0.004,0.996,0.0,1.0
unpredictability,273,1,272,0.004,0.996,0.0,1.0
slanderous,272,13,259,0.048,0.952,0.0,1.0
herbaceous,272,9,263,0.033,0.967,0.0,1.0
disciplinary,272,8,264,0.029,0.971,0.0,1.0
credentialed,272,7,265,0.026,0.974,0.0,1.0
Magical,272,5,267,0.018,0.982,0.0,1.0
seasonable,272,5,267,0.018,0.982,0.0,1.0
Iconic,272,4,268,0.015,0.985,0.0,1.0
unmolested,272,4,268,0.015,0.985,0.0,1.0
gentrifying,272,1,271,0.004,0.996,0.0,1.0
tousled,272,1,271,0.004,0.996,0.0,1.0
anti-Russian,271,7,264,0.026,0.974,0.0,1.0
for-profit,271,4,267,0.015,0.985,0.0,1.0
broad-minded,271,3,268,0.011,0.989,0.0,1.0
inter-related,271,3,268,0.011,0.989,0.0,1.0
nonverbal,271,2,269,0.007,0.993,0.0,1.0
heat,271,0,271,0.0,1.0,0.0,1.0
Lebanese,270,13,257,0.048,0.952,0.0,1.0
deniable,270,10,260,0.037,0.963,0.0,1.0
quantum,270,10,260,0.037,0.963,0.0,1.0
yes,270,8,262,0.03,0.97,0.0,1.0
humanlike,270,7,263,0.026,0.974,0.0,1.0
spinning,270,6,264,0.022,0.978,0.0,1.0
sub,270,6,264,0.022,0.978,0.0,1.0
stigmatized,270,5,265,0.019,0.981,0.0,1.0
aflutter,270,2,268,0.007,0.993,0.0,1.0
northeastern,270,2,268,0.007,0.993,0.0,1.0
tensed,270,2,268,0.007,0.993,0.0,1.0
quizzical,270,0,270,0.0,1.0,0.0,1.0
Wise,269,10,259,0.037,0.963,0.0,1.0
premeditated,269,10,259,0.037,0.963,0.0,1.0
executable,269,9,260,0.033,0.967,0.0,1.0
purposeless,269,9,260,0.033,0.967,0.0,1.0
transmitted,269,7,262,0.026,0.974,0.0,1.0
refractory,269,5,264,0.019,0.981,0.0,1.0
auditory,269,4,265,0.015,0.985,0.0,1.0
dang,269,2,267,0.007,0.993,0.0,1.0
inveterate,269,2,267,0.007,0.993,0.0,1.0
-to-speak,269,1,268,0.004,0.996,0.0,1.0
meddlesome,268,13,255,0.049,0.951,0.0,1.0
objectified,268,12,256,0.045,0.955,0.0,1.0
GORGEOUS,268,11,257,0.041,0.959,0.0,1.0
melty,268,10,258,0.037,0.963,0.0,1.0
biocompatible,268,8,260,0.03,0.97,0.0,1.0
targetable,268,7,261,0.026,0.974,0.0,1.0
beautifull,268,5,263,0.019,0.981,0.0,1.0
slimmer,268,5,263,0.019,0.981,0.0,1.0
unvarnished,268,4,264,0.015,0.985,0.0,1.0
opposing,268,3,265,0.011,0.989,0.0,1.0
proportioned,268,3,265,0.011,0.989,0.0,1.0
fluctuating,268,0,268,0.0,1.0,0.0,1.0
companionable,267,10,257,0.037,0.963,0.0,1.0
iron,267,6,261,0.022,0.978,0.0,1.0
connective,267,3,264,0.011,0.989,0.0,1.0
oversize,267,3,264,0.011,0.989,0.0,1.0
southwestern,267,0,267,0.0,1.0,0.0,1.0
struggle,267,0,267,0.0,1.0,0.0,1.0
clubby,266,11,255,0.041,0.959,0.0,1.0
concealable,266,11,255,0.041,0.959,0.0,1.0
assed,266,10,256,0.038,0.962,0.0,1.0
eco,266,10,256,0.038,0.962,0.0,1.0
nagging,266,7,259,0.026,0.974,0.0,1.0
Darwinian,266,6,260,0.023,0.977,0.0,1.0
supplementary,266,5,261,0.019,0.981,0.0,1.0
cultish,266,2,264,0.008,0.992,0.0,1.0
madder,266,2,264,0.008,0.992,0.0,1.0
undernourished,266,2,264,0.008,0.992,0.0,1.0
aggregate,266,1,265,0.004,0.996,0.0,1.0
unreached,266,1,265,0.004,0.996,0.0,1.0
gun-shy,265,9,256,0.034,0.966,0.0,1.0
flat-footed,265,7,258,0.026,0.974,0.0,1.0
offstage,265,7,258,0.026,0.974,0.0,1.0
yeasty,265,7,258,0.026,0.974,0.0,1.0
commonsense,265,4,261,0.015,0.985,0.0,1.0
turbid,265,3,262,0.011,0.989,0.0,1.0
basal,265,2,263,0.008,0.992,0.0,1.0
co-editor,265,1,264,0.004,0.996,0.0,1.0
flavor,265,0,265,0.0,1.0,0.0,1.0
avaliable,264,13,251,0.049,0.951,0.0,1.0
seditious,264,13,251,0.049,0.951,0.0,1.0
imperialist,264,9,255,0.034,0.966,0.0,1.0
auditable,264,6,258,0.023,0.977,0.0,1.0
co-dependent,264,6,258,0.023,0.977,0.0,1.0
unready,264,4,260,0.015,0.985,0.0,1.0
idealize,264,3,261,0.011,0.989,0.0,1.0
unheard-of,264,1,263,0.004,0.996,0.0,1.0
famished,263,8,255,0.03,0.97,0.0,1.0
introvert,263,7,256,0.027,0.973,0.0,1.0
right-click,263,5,258,0.019,0.981,0.0,1.0
evanescent,263,4,259,0.015,0.985,0.0,1.0
filmic,263,2,261,0.008,0.992,0.0,1.0
tinted,263,2,261,0.008,0.992,0.0,1.0
unpaved,263,2,261,0.008,0.992,0.0,1.0
3-year-old,263,1,262,0.004,0.996,0.0,1.0
unenviable,263,1,262,0.004,0.996,0.0,1.0
transmittable,262,13,249,0.05,0.95,0.0,1.0
slothful,262,11,251,0.042,0.958,0.0,1.0
fried,262,8,254,0.031,0.969,0.0,1.0
soar,262,8,254,0.031,0.969,0.0,1.0
redistributive,262,6,256,0.023,0.977,0.0,1.0
price-conscious,262,4,258,0.015,0.985,0.0,1.0
reviled,262,4,258,0.015,0.985,0.0,1.0
anterior,262,3,259,0.011,0.989,0.0,1.0
Thin,262,2,260,0.008,0.992,0.0,1.0
unfree,262,2,260,0.008,0.992,0.0,1.0
Sophisticated,262,0,262,0.0,1.0,0.0,1.0
customer-oriented,262,0,262,0.0,1.0,0.0,1.0
predestined,261,9,252,0.034,0.966,0.0,1.0
team-friendly,261,8,253,0.031,0.969,0.0,1.0
availble,261,7,254,0.027,0.973,0.0,1.0
bizzare,261,6,255,0.023,0.977,0.0,1.0
mind-bending,261,6,255,0.023,0.977,0.0,1.0
remiss,261,6,255,0.023,0.977,0.0,1.0
scarier,261,6,255,0.023,0.977,0.0,1.0
officious,261,5,256,0.019,0.981,0.0,1.0
disguised,261,3,258,0.011,0.989,0.0,1.0
wealthier,261,3,258,0.011,0.989,0.0,1.0
rigged,261,2,259,0.008,0.992,0.0,1.0
