adv,strict_adv_versatility,strict_%of_adj_forms,trivial_adv_versatility,trivial_%of_adj_forms,AllTokens
crudely,15,0.00620989443179466,379,0.15690333264334505,613
treacherously,15,0.00620989443179466,134,0.05547505692403228,331
incalculably,15,0.00620989443179466,122,0.05050714137859656,333
heartily,15,0.00620989443179466,123,0.050921134340716205,658
hotly,14,0.005795901469675016,110,0.045539225833160835,792
overnight,14,0.005795901469675016,193,0.07990064168909128,376
ill,14,0.005795901469675016,96,0.03974332436348582,416
indefinitely,14,0.005795901469675016,208,0.08611053612088594,504
adamantly,14,0.005795901469675016,284,0.11757400124197889,492
dominantly,14,0.005795901469675016,297,0.12295590974953426,507
audaciously,14,0.005795901469675016,274,0.11343407162078245,431
brand,14,0.005795901469675016,91,0.0376733595528876,13399
alway,14,0.005795901469675016,168,0.06955081763610019,358
minutely,14,0.005795901469675016,192,0.07948664872697164,661
tediously,14,0.005795901469675016,282,0.11674601531773961,634
meltingly,14,0.005795901469675016,97,0.040157317325605464,696
scraggly,14,0.005795901469675016,122,0.05050714137859656,303
wholeheartedly,14,0.005795901469675016,180,0.07451873318153591,326
blithely,14,0.005795901469675016,293,0.12129993790105568,771
eagerly,14,0.005795901469675016,156,0.06458290209066446,895
cynically,14,0.005795901469675016,270,0.11177809977230388,459
erotically,14,0.005795901469675016,211,0.08735251500724488,371
botanically,14,0.005795901469675016,100,0.04139929621196439,341
royally,14,0.005795901469675016,223,0.0923204305526806,410
gracefully,14,0.005795901469675016,341,0.14117160008279858,570
grandly,14,0.005795901469675016,381,0.15773131856758435,656
open,14,0.005795901469675016,68,0.02815152142413579,562
asymptotically,13,0.005381908507555371,86,0.03560339474228938,296
steeply,13,0.005381908507555371,91,0.0376733595528876,416
soooooooo,13,0.005381908507555371,129,0.05340509211343407,322
texturally,13,0.005381908507555371,146,0.06044297246946802,373
outspokenly,13,0.005381908507555371,163,0.06748085282550197,391
ontologically,13,0.005381908507555371,138,0.057131028772510875,303
youire,13,0.005381908507555371,107,0.044297246946801906,248
promptly,13,0.005381908507555371,223,0.0923204305526806,601
geopolitically,13,0.005381908507555371,130,0.05381908507555371,340
unjustly,13,0.005381908507555371,171,0.07079279652245911,352
anytime,13,0.005381908507555371,157,0.0649968950527841,332
grindingly,13,0.005381908507555371,136,0.05630304284827158,371
fake,13,0.005381908507555371,150,0.062098944317946596,311
fearsomely,13,0.005381908507555371,164,0.0678948457876216,302
shapely,13,0.005381908507555371,168,0.06955081763610019,369
heavenly,13,0.005381908507555371,134,0.05547505692403228,383
loudly,13,0.005381908507555371,279,0.11550403643138067,535
sixth,13,0.005381908507555371,79,0.03270544400745187,579
serbian,13,0.005381908507555371,108,0.04471123990892155,459
sensibly,13,0.005381908507555371,289,0.11964396605257711,477
believably,13,0.005381908507555371,416,0.17222107224177188,677
pointlessly,13,0.005381908507555371,344,0.14241357896915752,564
plausibly,13,0.005381908507555371,278,0.11509004346926104,556
south,13,0.005381908507555371,120,0.04967915545435728,523
comprehensively,13,0.005381908507555371,300,0.12419788863589319,497
verifiably,13,0.005381908507555371,139,0.05754502173463052,329
extreamly,13,0.005381908507555371,164,0.0678948457876216,288
indelibly,13,0.005381908507555371,252,0.10432622645415027,429
incurably,13,0.005381908507555371,243,0.10060028979507347,669
whimsically,13,0.005381908507555371,309,0.12792382529496998,487
incessantly,13,0.005381908507555371,291,0.1204719519768164,433
pro,13,0.005381908507555371,164,0.0678948457876216,508
laterally,13,0.005381908507555371,106,0.04388325398468226,256
grievously,13,0.005381908507555371,164,0.0678948457876216,437
absolutley,13,0.005381908507555371,112,0.04636721175740013,273
wretchedly,13,0.005381908507555371,236,0.09770233906023597,476
2nd,13,0.005381908507555371,52,0.021527634030221485,413
riotously,13,0.005381908507555371,198,0.0819706064996895,584
microscopically,12,0.004967915545435728,100,0.04139929621196439,509
calmly,12,0.004967915545435728,341,0.14117160008279858,531
this,12,0.004967915545435728,132,0.054647070999793,485
reproductively,12,0.004967915545435728,84,0.034775408818050094,325
surpassingly,12,0.004967915545435728,187,0.07741668391637342,382
boyishly,12,0.004967915545435728,143,0.05920099358310909,506
something,12,0.004967915545435728,128,0.052991099151314426,323
utmost,12,0.004967915545435728,151,0.06251293728006624,755
itas,12,0.004967915545435728,92,0.03808735251500724,221
dimly,12,0.004967915545435728,125,0.05174912026495549,2186
ever-so-slightly,12,0.004967915545435728,322,0.13330573380252536,509
never,12,0.004967915545435728,139,0.05754502173463052,296
nauseatingly,12,0.004967915545435728,306,0.12668184640861105,491
helplessly,12,0.004967915545435728,268,0.11095011384806457,432
bewilderingly,12,0.004967915545435728,229,0.09480438832539848,433
tirelessly,12,0.004967915545435728,171,0.07079279652245911,295
spookily,12,0.004967915545435728,197,0.08155661353756986,361
sparsely,12,0.004967915545435728,153,0.06334092320430552,1559
precociously,12,0.004967915545435728,141,0.058373007658869804,336
elsewhere,12,0.004967915545435728,227,0.09397640240115918,395
waaay,12,0.004967915545435728,89,0.036845373628648315,340
sleekly,12,0.004967915545435728,164,0.0678948457876216,349
mortally,12,0.004967915545435728,119,0.049265162492237634,577
scathingly,12,0.004967915545435728,127,0.05257710618919478,492
joyously,12,0.004967915545435728,482,0.19954460774166838,738
unconscionably,12,0.004967915545435728,141,0.058373007658869804,342
irreversibly,12,0.004967915545435728,163,0.06748085282550197,288
intoxicatingly,12,0.004967915545435728,192,0.07948664872697164,392
irresponsibly,12,0.004967915545435728,186,0.07700269095425379,329
irreducibly,12,0.004967915545435728,167,0.06913682467398054,612
apart,12,0.004967915545435728,213,0.08818050093148416,629
exorbitantly,12,0.004967915545435728,100,0.04139929621196439,904
pervasively,12,0.004967915545435728,217,0.08983647277996275,389
temperamentally,12,0.004967915545435728,168,0.06955081763610019,535
thinly,12,0.004967915545435728,144,0.05961498654522873,1746
curly,12,0.004967915545435728,87,0.03601738770440903,483
flamboyantly,12,0.004967915545435728,412,0.1705651003932933,789
worse,12,0.004967915545435728,222,0.09190643759056097,382
infinitesimally,12,0.004967915545435728,84,0.034775408818050094,939
comfortingly,12,0.004967915545435728,203,0.08404057131028772,532
tenderly,12,0.004967915545435728,204,0.08445456427240737,385
damned,12,0.004967915545435728,162,0.06706685986338232,398
inadequately,12,0.004967915545435728,163,0.06748085282550197,359
elderly,11,0.004553922583316084,127,0.05257710618919478,256
voluntarily,11,0.004553922583316084,188,0.07783067687849307,360
gut-wrenchingly,11,0.004553922583316084,105,0.043469261022562614,227
unwaveringly,11,0.004553922583316084,207,0.08569654315876629,393
childishly,11,0.004553922583316084,275,0.1138480645829021,582
incongruously,11,0.004553922583316084,325,0.1345477126888843,481
uncontrollably,11,0.004553922583316084,171,0.07079279652245911,366
unconventionally,11,0.004553922583316084,193,0.07990064168909128,335
identically,11,0.004553922583316084,204,0.08445456427240737,333
aerodynamically,11,0.004553922583316084,102,0.042227282136203685,339
horizontally,11,0.004553922583316084,167,0.06913682467398054,432
judicially,11,0.004553922583316084,106,0.04388325398468226,318
dryly,11,0.004553922583316084,144,0.05961498654522873,466
irretrievably,11,0.004553922583316084,151,0.06251293728006624,283
ahead,11,0.004553922583316084,226,0.09356240943903954,422
contractually,11,0.004553922583316084,93,0.03850134547712689,391
metaphorically,11,0.004553922583316084,210,0.08693852204512523,380
enchantingly,11,0.004553922583316084,230,0.09521838128751811,438
backwards,11,0.004553922583316084,250,0.10349824052991098,1573
phylogenetically,11,0.004553922583316084,50,0.020699648105982196,186
some,11,0.004553922583316084,152,0.06292693024218589,315
negatively,11,0.004553922583316084,214,0.08859449389360381,803
vigorously,11,0.004553922583316084,337,0.13951562823432,532
contagiously,11,0.004553922583316084,89,0.036845373628648315,188
pedagogically,11,0.004553922583316084,118,0.048851169530117984,309
directionally,11,0.004553922583316084,96,0.03974332436348582,301
recognisably,11,0.004553922583316084,197,0.08155661353756986,405
diversely,11,0.004553922583316084,114,0.04719519768163941,341
doctrinally,11,0.004553922583316084,176,0.07286276133305734,406
humbly,11,0.004553922583316084,179,0.07410474021941628,449
atrociously,11,0.004553922583316084,187,0.07741668391637342,389
alittle,11,0.004553922583316084,234,0.09687435313599668,483
sneakily,11,0.004553922583316084,199,0.08238459946180915,342
bodily,11,0.004553922583316084,159,0.0658248809770234,311
boundlessly,11,0.004553922583316084,162,0.06706685986338232,320
psychically,11,0.004553922583316084,164,0.0678948457876216,297
spindly,11,0.004553922583316084,177,0.07327675429517698,371
sparklingly,11,0.004553922583316084,94,0.038915338439246536,282
agreeably,11,0.004553922583316084,431,0.17843096667356656,623
anomalously,11,0.004553922583316084,105,0.043469261022562614,486
anywhere,11,0.004553922583316084,170,0.07037880356033947,748
eye-poppingly,11,0.004553922583316084,121,0.05009314841647692,235
maniacally,11,0.004553922583316084,222,0.09190643759056097,346
ingeniously,11,0.004553922583316084,300,0.12419788863589319,624
inexpressibly,11,0.004553922583316084,173,0.07162078244669841,340
unerringly,11,0.004553922583316084,198,0.0819706064996895,390
excellently,11,0.004553922583316084,358,0.14820948043883256,552
straightforwardly,11,0.004553922583316084,407,0.16849513558269508,593
noticably,11,0.004553922583316084,118,0.048851169530117984,303
abit,11,0.004553922583316084,234,0.09687435313599668,437
through,11,0.004553922583316084,112,0.04636721175740013,453
thoughtfully,11,0.004553922583316084,278,0.11509004346926104,442
seasonably,11,0.004553922583316084,71,0.029393500310494723,656
swiftly,11,0.004553922583316084,225,0.09314841647691989,361
inextricably,10,0.004139929621196439,101,0.04181328917408404,452
abjectly,10,0.004139929621196439,154,0.06375491616642517,346
youthfully,10,0.004139929621196439,194,0.08031463465121093,344
ritually,10,0.004139929621196439,82,0.0339474228938108,530
respectably,10,0.004139929621196439,189,0.07824466984061271,313
sweepingly,10,0.004139929621196439,124,0.05133512730283585,251
flat-out,10,0.004139929621196439,114,0.04719519768163941,269
pearly,10,0.004139929621196439,104,0.04305526806044297,1142
temptingly,10,0.004139929621196439,142,0.058787000620989446,287
sprightly,10,0.004139929621196439,166,0.06872283171186089,321
publically,10,0.004139929621196439,140,0.05795901469675016,1506
putatively,10,0.004139929621196439,344,0.14241357896915752,488
doggone,10,0.004139929621196439,124,0.05133512730283585,307
blackly,10,0.004139929621196439,50,0.020699648105982196,606
syntactically,10,0.004139929621196439,121,0.05009314841647692,328
alluringly,10,0.004139929621196439,268,0.11095011384806457,420
unconsciously,10,0.004139929621196439,261,0.10805216311322707,464
decreasingly,10,0.004139929621196439,190,0.07865866280273236,345
sartorially,10,0.004139929621196439,140,0.05795901469675016,297
screamingly,10,0.004139929621196439,165,0.06830883874974125,548
restlessly,10,0.004139929621196439,105,0.043469261022562614,244
dismayingly,10,0.004139929621196439,127,0.05257710618919478,211
commensurately,10,0.004139929621196439,100,0.04139929621196439,222
facto,10,0.004139929621196439,249,0.10308424756779135,404
archaeologically,10,0.004139929621196439,67,0.02773752846201614,273
no,10,0.004139929621196439,63,0.026081556613537567,362
invitingly,10,0.004139929621196439,226,0.09356240943903954,416
bravely,10,0.004139929621196439,196,0.08114262057545021,405
unsustainably,10,0.004139929621196439,63,0.026081556613537567,396
unlawfully,10,0.004139929621196439,86,0.03560339474228938,494
perceptually,10,0.004139929621196439,114,0.04719519768163941,219
pharmacologically,10,0.004139929621196439,57,0.023597598840819706,314
phonetically,10,0.004139929621196439,89,0.036845373628648315,278
slavishly,10,0.004139929621196439,116,0.0480231836058787,293
skillfully,10,0.004139929621196439,219,0.09066445870420203,360
doubtlessly,10,0.004139929621196439,224,0.09273442351480025,364
conceivably,10,0.004139929621196439,227,0.09397640240115918,406
complexly,10,0.004139929621196439,174,0.07203477540881806,286
unarguably,10,0.004139929621196439,189,0.07824466984061271,314
heroically,10,0.004139929621196439,297,0.12295590974953426,427
multi,10,0.004139929621196439,50,0.020699648105982196,348
linearly,10,0.004139929621196439,70,0.02897950734837508,411
helluva,10,0.004139929621196439,161,0.06665286690126268,516
tres,10,0.004139929621196439,162,0.06706685986338232,319
mid,10,0.004139929621196439,118,0.048851169530117984,221
inexorably,10,0.004139929621196439,214,0.08859449389360381,389
canonically,10,0.004139929621196439,134,0.05547505692403228,243
stronger,10,0.004139929621196439,157,0.0649968950527841,280
normatively,10,0.004139929621196439,117,0.04843717656799834,220
teasingly,9,0.0037259366590767957,184,0.07617470503001449,287
taxonomically,9,0.0037259366590767957,73,0.03022148623473401,171
ineffably,9,0.0037259366590767957,228,0.09439039536327883,414
ceaselessly,9,0.0037259366590767957,218,0.09025046574208238,349
surreally,9,0.0037259366590767957,237,0.09811633202235562,375
fleetingly,9,0.0037259366590767957,147,0.06085696543158767,253
tantalisingly,9,0.0037259366590767957,166,0.06872283171186089,641
impractically,9,0.0037259366590767957,72,0.029807493272614366,181
willingly,9,0.0037259366590767957,178,0.07369074725729663,354
abruptly,9,0.0037259366590767957,284,0.11757400124197889,446
stiflingly,9,0.0037259366590767957,111,0.045953218795280484,380
gettin,9,0.0037259366590767957,84,0.034775408818050094,178
troublingly,9,0.0037259366590767957,205,0.084868557234527,345
since,9,0.0037259366590767957,145,0.060028979507348375,369
thermodynamically,9,0.0037259366590767957,50,0.020699648105982196,180
compositionally,9,0.0037259366590767957,108,0.04471123990892155,238
bad,9,0.0037259366590767957,71,0.029393500310494723,155
hip,9,0.0037259366590767957,179,0.07410474021941628,590
slighly,9,0.0037259366590767957,142,0.058787000620989446,266
dreamily,9,0.0037259366590767957,190,0.07865866280273236,307
radially,9,0.0037259366590767957,56,0.023183605878700064,360
affordably,9,0.0037259366590767957,68,0.02815152142413579,177
agonisingly,9,0.0037259366590767957,115,0.047609190643759056,1232
darned,9,0.0037259366590767957,136,0.05630304284827158,280
unhealthily,9,0.0037259366590767957,69,0.028565514386255438,224
phenotypically,9,0.0037259366590767957,59,0.024425584765058992,154
underneath,9,0.0037259366590767957,232,0.0960463672117574,376
