key,index,l1,l2,f,E11,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,f1,f2,N
more~specialized,404,more,specialized,3894,1146.149766,4959.49625,4959.49625,0.6875474,0.0008346159,44.034706,0.26835155,0.0003319537,0.3802363,0.0004177665,0.26831853,0.0002948022,9320997,10241,83284343
even~greater,405,even,greater,43391,2075.055408,195170.59161,195170.59161,1.4744887,0.068092085,198.34344,0.26830414,0.037385333,0.28125748,0.038734876,0.26780713,0.036882486,1120205,154275,83284343
almost~limitless,406,almost,limitless,2309,42.773333,14573.34955,14573.34955,1.8709255,0.010748559,47.16191,0.26796606,0.005407997,0.27299598,0.005482204,0.26793882,0.0053806477,421181,8458,83284343
more~approachable,407,more,approachable,3604,1065.904733,4557.34628,4557.34628,0.684174,0.0007725185,42.278107,0.26652515,0.0003066143,0.37841243,0.0003866539,0.26649466,0.0002722987,9320997,9524,83284343
very~pleased,408,very,pleased,65315,20200.65922,78536.51307,78536.51307,0.66789097,0.012955288,176.52579,0.26637632,0.00516571,0.3848647,0.0065885354,0.26583353,0.0045508295,9913432,169709,83284343
nearly~double,409,nearly,double,3328,26.013011,26721.85982,26721.85982,2.2500112,0.03559891,57.2379,0.2660929,0.01895568,0.26814923,0.019064968,0.26605326,0.01891595,174561,12411,83284343
very~dear,410,very,dear,5196,1610.729664,6208.34783,6208.34783,0.6642054,0.0010468457,49.73789,0.2649906,0.0004105228,0.38397872,0.0005241374,0.26494756,0.0003616578,9913432,13532,83284343
most~powerful,411,most,powerful,148779,38173.88641,221028.54071,221028.54071,0.7463577,0.037246604,286.75064,0.26464832,0.01607407,0.3541927,0.01965685,0.26331353,0.014613273,7568812,420051,83284343
too~busy,412,too,busy,60184,8436.220387,149472.14196,149472.14196,0.9988812,0.03205588,210.93623,0.2626329,0.015195416,0.30472448,0.016917784,0.2620101,0.014546353,3557440,197503,83284343
most~significant,413,most,significant,86734,22357.366471,127640.02612,127640.02612,0.7402829,0.0221973,218.59166,0.26245612,0.009355757,0.35256004,0.011459394,0.26168087,0.008505514,7568812,246012,83284343
not~native,414,not,native,2443,410.909572,5269.88115,5269.88115,0.9152294,0.0011045465,41.1132,0.26222962,0.0004859533,0.3152258,0.0005532425,0.2622052,0.0004601878,4415785,7750,83284343
more~favorable,415,more,favorable,15601,4669.992316,19386.14184,19386.14184,0.6762134,0.0033325772,87.5153,0.26209617,0.001320519,0.37388262,0.001673748,0.26196486,0.0011727294,9320997,41727,83284343
so~overwhelmed,416,so,overwhelmed,2652,552.629384,4775.31104,4775.31104,0.824616,0.0009234003,40.7664,0.26166162,0.0003930731,0.33050847,0.000462346,0.2616364,0.0003660014,5735964,8024,83284343
most~legendary,417,most,legendary,3159,816.367588,4612.14311,4612.14311,0.73466486,0.0008337518,41.680157,0.2608132,0.0003404512,0.35166425,0.0004173707,0.26078507,0.0003095112,7568812,8983,83284343
much~greater,418,much,greater,43604,3680.193073,148242.85297,148242.85297,1.2164811,0.04073231,191.19159,0.25926363,0.020586338,0.28263813,0.021947645,0.2587834,0.020095255,1986728,154275,83284343
not~applicable,419,not,applicable,10885,1852.751495,23229.89152,23229.89152,0.9083971,0.0048913336,86.57284,0.25858632,0.0021599685,0.3114984,0.0024650204,0.2584778,0.0020454456,4415785,34944,83284343
very~informative,420,very,informative,10073,3176.703612,11717.59632,11717.59632,0.65231,0.002026736,68.712616,0.25848722,0.000789644,0.37743556,0.0010160961,0.2584044,0.0006956518,9913432,26688,83284343
very~strict,421,very,strict,12089,3818.162536,14030.97182,14030.97182,0.6513396,0.002431047,75.22363,0.2579426,0.0009470326,0.3768744,0.0012194565,0.25784323,0.0008343062,9913432,32077,83284343
completely~unrelated,422,completely,unrelated,4514,126.760262,24762.79512,24762.79512,1.6851861,0.014177069,65.299614,0.2576105,0.0071319034,0.26499942,0.007283359,0.2575578,0.0070788306,619769,17034,83284343
pretty~standard,423,pretty,standard,7179,504.725218,26728.73779,26728.73779,1.2871566,0.008714134,78.77204,0.25757533,0.004197212,0.27696759,0.004426705,0.25749516,0.004115482,1621748,25920,83284343
too~timid,424,too,timid,2345,333.898395,5717.44767,5717.44767,0.9827735,0.0013154732,41.530064,0.25729698,0.0005905476,0.2999872,0.0006591819,0.2572728,0.0005653227,3557440,7817,83284343
even~deeper,425,even,deeper,11399,567.269239,49949.68948,49949.68948,1.4383304,0.019613208,101.4529,0.25695837,0.009801249,0.2702786,0.010175816,0.25682825,0.009669418,1120205,42175,83284343
not~conducive,426,not,conducive,5074,868.795387,10762.07576,10762.07576,0.9041676,0.0022896228,59.035316,0.25668448,0.001005631,0.3096546,0.0011490596,0.256634,0.0009523119,4415785,16386,83284343
more~ominous,427,more,ominous,3025,918.844799,3674.35663,3674.35663,0.6656712,0.000648501,38.29373,0.25656062,0.0002544338,0.36845312,0.0003245361,0.25653535,0.0002259581,9320997,8210,83284343
more~comfortable,428,more,comfortable,114086,34755.388445,138702.74137,138702.74137,0.6677109,0.023690082,234.86842,0.256413,0.009583524,0.36737466,0.012239678,0.25545692,0.0085109575,9320997,310544,83284343
more~economic,429,more,economic,5145,1563.826842,6243.80206,6243.80206,0.6652828,0.0011023066,49.926674,0.25633538,0.0004326232,0.3682101,0.0005519796,0.25629237,0.0003842049,9320997,13973,83284343
most~important,430,most,important,748533,199883.918721,1091951.98705,1091951.98705,0.7495492,0.15325822,634.1459,0.256215,0.079734325,0.34032783,0.098897025,0.24944864,0.07248814,7568812,2199447,83284343
potentially~hazardous,431,potentially,hazardous,3909,37.394549,29770.84872,29770.84872,2.1562557,0.035388216,61.923893,0.2558682,0.018860256,0.2582926,0.018995369,0.25582168,0.018813655,205787,15134,83284343
more~urban,432,more,urban,3622,1102.278005,4386.89897,4386.89897,0.664381,0.0007763498,41.867634,0.25586557,0.0003043947,0.36775306,0.000388585,0.25583532,0.0002703275,9320997,9849,83284343
most~spectacular,433,most,spectacular,16465,4327.029941,23527.34567,23527.34567,0.7240621,0.0043235505,94.59435,0.25507557,0.0017639925,0.34580892,0.0021753744,0.25492975,0.0016036823,7568812,47613,83284343
more~accountable,434,more,accountable,7322,2240.369693,8796.85239,8796.85239,0.6607963,0.0015677097,59.386566,0.2539141,0.0006138857,0.36577082,0.0007855383,0.25385305,0.000545181,9320997,20018,83284343
much~weaker,435,much,weaker,4749,408.035667,15880.58091,15880.58091,1.1976651,0.004739916,62.991962,0.2538355,0.0022383777,0.2776381,0.0023903623,0.25378335,0.0021849817,1986728,17105,83284343
often~humorous,436,often,humorous,3790,56.132432,25550.71372,25550.71372,1.9623154,0.02280001,60.651188,0.253825,0.011796223,0.25759533,0.0119278785,0.25378016,0.011751219,317743,14713,83284343
more~convenient,437,more,convenient,34571,10589.770242,41518.43675,41518.43675,0.66101676,0.007343331,128.97795,0.25373337,0.0028970493,0.36536288,0.003708938,0.25344512,0.0025728182,9320997,94621,83284343
more~interactive,438,more,interactive,6899,2112.783448,8277.40083,8277.40083,0.6601843,0.0014773217,57.62345,0.25359157,0.0005781983,0.36545184,0.0007401569,0.25353408,0.0005134876,9320997,18878,83284343
often~misunderstood,439,often,misunderstood,3783,56.120987,25489.23577,25489.23577,1.961344,0.022758104,60.59365,0.25340158,0.011774145,0.257172,0.011905848,0.25335684,0.011729225,317743,14710,83284343
more~extensive,440,more,extensive,17457,5370.933238,20807.03373,20807.03373,0.65739447,0.0037265501,91.474525,0.25199074,0.0014600557,0.36376327,0.0018728683,0.25184554,0.0012966496,9320997,47990,83284343
more~daring,441,more,daring,3942,1215.203024,4681.21647,4681.21647,0.6555826,0.0008448481,43.430466,0.25116527,0.0003294104,0.36305028,0.0004229161,0.25113252,0.0002925435,9320997,10858,83284343
more~widespread,442,more,widespread,13301,4104.583799,15777.06713,15777.06713,0.65519536,0.0028428012,79.74004,0.25086483,0.0011109719,0.36267212,0.0014269933,0.25075436,0.0009866344,9320997,36675,83284343
most~contentious,443,most,contentious,7526,2002.068124,10575.05815,10575.05815,0.7155964,0.0019829157,63.6746,0.25081223,0.0008027845,0.34162506,0.0009943435,0.2507459,0.0007298281,7568812,22030,83284343
more~focused,444,more,focused,3474,1073.515141,4110.05096,4110.05096,0.6539275,0.0007446475,40.727154,0.2502879,0.0002899903,0.3621768,0.0003727069,0.25025904,0.0002575352,9320997,9592,83284343
much~less,445,much,less,56067,4898.193255,186716.7438,186716.7438,1.1983194,0.051154576,216.09843,0.24981382,0.026384717,0.2730527,0.028220773,0.24919793,0.025755316,1986728,205334,83284343
more~regular,446,more,regular,7873,2438.576043,9282.7568,9282.7568,0.6524772,0.0016853645,61.2468,0.24947663,0.0006565049,0.3613291,0.0008446521,0.24941136,0.0005830303,9320997,21789,83284343
very~accommodating,447,very,accommodating,3990,1290.535842,4456.2929,4456.2929,0.6346124,0.000804089,42.73573,0.24901454,0.0003090957,0.3680133,0.0004024842,0.24898212,0.0002723037,9913432,10842,83284343
much~hotter,448,much,hotter,2031,177.884944,6704.94246,6704.94246,1.1856515,0.0020369224,41.11946,0.24852903,0.0009555415,0.27236155,0.0010222839,0.24850678,0.0009327472,1986728,7457,83284343
more~experimental,449,more,experimental,4013,1248.442598,4698.63741,4698.63741,0.6493723,0.0008600374,43.640633,0.24786443,0.000333972,0.359749,0.0004305333,0.24783123,0.0002965946,9320997,11155,83284343
more~coherent,450,more,coherent,3489,1086.161848,4080.70688,4080.70688,0.6488975,0.0007478537,40.67935,0.2476165,0.0002902746,0.35950541,0.0003743162,0.24758765,0.0002577877,9320997,9705,83284343
even~stronger,451,even,stronger,18338,945.910528,78998.26205,78998.26205,1.4197346,0.030806422,128.43275,0.24751568,0.015737485,0.26075706,0.016370218,0.24730667,0.0155258095,1120205,70326,83284343
more~radical,452,more,radical,13270,4133.682416,15512.78373,15512.78373,0.6488055,0.0028360968,79.31142,0.24747181,0.0011037117,0.3592798,0.0014236674,0.24736206,0.0009801867,9320997,36935,83284343
relatively~minor,453,relatively,minor,9578,276.58903,51978.87404,51978.87404,1.6705112,0.029482426,95.04109,0.24727276,0.015308162,0.25451067,0.015647514,0.24716103,0.015195653,612110,37633,83284343
more~determined,454,more,determined,7997,2492.968074,9335.34485,9335.34485,0.64811474,0.00171182,61.54849,0.24716069,0.0006649139,0.35901234,0.0008579554,0.24709459,0.0005904982,9320997,22275,83284343
more~local,455,more,local,11426,3564.580613,13324.93965,13324.93965,0.6477287,0.0024433201,73.54512,0.24692078,0.0009496978,0.3587441,0.0012258345,0.24682635,0.0008434097,9320997,31850,83284343
nearly~identical,456,nearly,identical,12873,108.455667,101860.70158,101860.70158,2.230824,0.11376632,112.50334,0.24683505,0.07327727,0.24877766,0.073745,0.24668169,0.073123686,174561,51745,83284343
more~modest,457,more,modest,16302,5087.781309,19004.04216,19004.04216,0.6476322,0.003480932,87.831154,0.24681793,0.0013547322,0.35860097,0.0017489545,0.24668321,0.0012031136,9320997,45460,83284343
most~damning,458,most,damning,2672,720.399184,3686.10551,3686.10551,0.7065841,0.0007053166,37.754852,0.24622008,0.0002836231,0.33707583,0.0003530277,0.24619664,0.0002578477,7568812,7927,83284343
almost~impossible,459,almost,impossible,51226,1036.178671,319053.602,319053.602,1.8723158,0.16364174,221.75348,0.24555917,0.11977019,0.2500122,0.12162467,0.24495506,0.1191645,421181,204894,83284343
pretty~neat,460,pretty,neat,7152,526.651167,25903.87537,25903.87537,1.2595782,0.008675432,78.342064,0.24504551,0.0041664443,0.26443836,0.0044100564,0.24496594,0.0040853135,1621748,27046,83284343
very~nice,461,very,nice,113477,37226.400295,124501.12477,124501.12477,0.6285898,0.022193436,226.35461,0.24472977,0.008730893,0.36284193,0.011446793,0.24381077,0.007691645,9913432,312745,83284343
most~intriguing,462,most,intriguing,14631,3966.148755,20048.79856,20048.79856,0.7035498,0.003843964,88.16938,0.2444994,0.0015499064,0.33525044,0.0019330643,0.24437128,0.0014090522,7568812,43642,83284343
absolutely~zero,463,absolutely,zero,2835,48.610373,18249.06595,18249.06595,1.8912573,0.015508838,52.331757,0.24379076,0.007901045,0.2480098,0.008004698,0.2437573,0.007867445,354167,11431,83284343
most~valuable,464,most,valuable,65159,17728.526805,89093.00306,89093.00306,0.70346975,0.016785143,185.8105,0.24370678,0.006892998,0.3340151,0.00860888,0.24313594,0.006266568,7568812,195078,83284343
more~melodic,465,more,melodic,2020,636.028622,2320.8668,2320.8668,0.64118946,0.0004331659,30.79296,0.24354492,0.0001671905,0.35544607,0.000216715,0.2435283,0.0001484789,9320997,5683,83284343
most~dependable,466,most,dependable,3497,950.86876,4768.93028,4768.93028,0.70106107,0.0009227796,43.05593,0.24337678,0.0003700253,0.33422536,0.0004620276,0.2433462,0.0003363977,7568812,10463,83284343
not~ideal,467,not,ideal,12572,2250.087797,25554.65629,25554.65629,0.877207,0.0056399154,92.05724,0.24334735,0.0024683783,0.29624394,0.002847059,0.24322334,0.0023375032,4415785,42438,83284343
really~neat,468,really,neat,7255,680.679652,23003.98564,23003.98564,1.1536788,0.006834336,77.18487,0.24315818,0.003217494,0.26824668,0.0034612608,0.24307922,0.003136518,2096057,27046,83284343
very~faint,469,very,faint,2219,729.30392,2414.36195,2414.36195,0.62361896,0.0004473989,31.624163,0.24315418,0.0001705741,0.36216745,0.0002238377,0.2431363,0.0001502705,9913432,6127,83284343
more~thorough,470,more,thorough,11128,3508.733652,12763.11046,12763.11046,0.6405345,0.0023797234,72.22784,0.24312256,0.0009204445,0.35494882,0.0011938637,0.24303104,0.0008174304,9320997,31351,83284343
much~louder,471,much,louder,2003,179.006118,6525.57207,6525.57207,1.1736562,0.0020087934,40.755188,0.24309145,0.0009405254,0.26692432,0.0010081904,0.24306954,0.0009180894,1986728,7504,83284343
more~urgent,472,more,urgent,11000,3469.674354,12608.79508,12608.79508,0.6402777,0.0023524382,71.798836,0.24298851,0.0009097,0.3548158,0.0011801313,0.24289806,0.0008078884,9320997,31002,83284343
more~accurate,473,more,accurate,62006,19636.30651,70809.36351,70809.36351,0.6394285,0.013058774,170.15256,0.24199724,0.0051184655,0.35340518,0.006652293,0.24148743,0.0045456183,9320997,175453,83284343
more~tangible,474,more,tangible,4806,1521.9696,5472.84984,5472.84984,0.6373937,0.0010297179,47.3713,0.24153002,0.0003967269,0.35340834,0.0005156101,0.24149059,0.0003523261,9320997,13599,83284343
not~okay,475,not,okay,8587,1547.671021,17328.55829,17328.55829,0.8725536,0.0038636888,75.96447,0.24124005,0.0016833826,0.2941761,0.0019446146,0.24115549,0.0015941286,4415785,29190,83284343
more~medical,476,more,medical,2208,701.948182,2498.69071,2498.69071,0.6347235,0.0004734505,32.05091,0.24014114,0.0001819384,0.35204083,0.0002368845,0.24012306,0.0001615763,9320997,6272,83284343
most~glorious,477,most,glorious,3534,971.68009,4746.34335,4746.34335,0.69382495,0.0009325148,43.102264,0.2396791,0.000372378,0.33052748,0.0004669161,0.23964833,0.0003385366,7568812,10692,83284343
most~beautiful,478,most,beautiful,104525,28833.052638,140563.21495,140563.21495,0.69634056,0.026508734,234.12057,0.23948647,0.011000195,0.32945332,0.013809961,0.23857416,0.0100005055,7568812,317268,83284343
more~mindful,479,more,mindful,4810,1533.609047,5418.91576,5418.91576,0.6328436,0.0010305634,47.241447,0.23913962,0.000395804,0.351018,0.0005160392,0.23910026,0.0003515065,9320997,13703,83284343
highly~qualified,480,highly,qualified,22348,827.75611,110546.05121,110546.05121,1.5636046,0.052277368,143.95537,0.23901436,0.028397601,0.2479392,0.029219069,0.23875569,0.028136812,764843,90135,83284343
not~fair,481,not,fair,24153,4390.316931,48391.92563,48391.92563,0.8686558,0.010738034,127.16288,0.23890574,0.0047260406,0.2916888,0.0054696957,0.23866822,0.004475463,4415785,82804,83284343
less~fortunate,482,less,fortunate,17477,1042.160729,70242.03231,70242.03231,1.3504707,0.026361935,124.31743,0.23818697,0.013276364,0.2530808,0.013905177,0.23798947,0.0130760055,1256870,69057,83284343
more~favourable,483,more,favourable,3589,1148.500039,4019.6751,4019.6751,0.6303625,0.0007692424,40.737286,0.23784845,0.0002948243,0.3497369,0.0003850446,0.23781914,0.0002618282,9320997,10262,83284343
so~pervasive,484,so,pervasive,4097,920.130679,6776.66367,6776.66367,0.77696854,0.001425211,49.632526,0.23782778,0.0005948173,0.30666167,0.0007142653,0.23778962,0.000553851,5735964,13360,83284343
more~social,485,more,social,10918,3494.743932,12227.47707,12227.47707,0.630429,0.002334846,71.04327,0.23781593,0.0008967655,0.34964454,0.001171334,0.23772676,0.0007964015,9320997,31226,83284343
already~underway,486,already,underway,9973,129.850347,69827.65434,69827.65434,2.019781,0.066189036,98.56465,0.23649944,0.03801939,0.23949954,0.038400818,0.2363812,0.03790083,259708,41641,83284343
mostly~sunny,487,mostly,sunny,4322,41.356825,32827.30623,32827.30623,2.1462786,0.04155989,65.11284,0.23599051,0.022599492,0.23821859,0.02276582,0.2359391,0.022547977,189846,18143,83284343
more~pleasurable,488,more,pleasurable,3475,1118.394162,3856.63726,3856.63726,0.62654746,0.0007448299,39.97694,0.23585396,0.0002846895,0.34774342,0.0003728142,0.23582566,0.0002528277,9320997,9993,83284343
most~far-reaching,489,most,far-reaching,2243,624.521659,2960.21497,2960.21497,0.68565136,0.0005921578,34.17372,0.23553723,0.000235211,0.32639697,0.0002963477,0.2355178,0.0002138352,7568812,6872,83284343
not~least,490,not,least,34751,6396.403972,68818.80167,68818.80167,0.8618875,0.015320875,152.10371,0.23537573,0.0067807073,0.28805536,0.007869722,0.23503478,0.00642119,4415785,120640,83284343
most~impactful,491,most,impactful,4741,1321.201379,6250.22728,6250.22728,0.68517363,0.0012503709,49.66673,0.23527278,0.0004969941,0.32611087,0.0006263863,0.23523171,0.0004518277,7568812,14538,83284343
easily~accessible,492,easily,accessible,38380,234.890414,338326.76478,338326.76478,2.495798,0.27129236,194.70915,0.23488644,0.31773704,0.23587109,0.3192321,0.23442753,0.3172784,120226,162716,83284343
most~magnificent,493,most,magnificent,4110,1149.16711,5393.12001,5393.12001,0.68300986,0.0010842243,46.184155,0.23418604,0.0004302933,0.32502964,0.0005430178,0.23415048,0.0003911886,7568812,12645,83284343
more~nutritious,494,more,nutritious,4611,1491.52797,5076.3694,5076.3694,0.62321794,0.0009879665,45.939213,0.23410904,0.0003768474,0.34598935,0.0004946896,0.23407158,0.0003346715,9320997,13327,83284343
