key,index,l1,l2,f,E11,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,am_expect_diff,f1,f2,N
really~incredible,2682,really,incredible,2926,1205.622941,1813.48429,1813.48429,0.40179977,0.0027295272,31.804346,0.035933685,0.0008419582,0.061080493,0.0013959544,0.035913017,0.0008207683,1720.37706,2096057,47904,83284343
quite~surprised,2683,quite,surprised,5049,1326.834657,6200.71091,6200.71091,0.5980466,0.008639778,52.383316,0.035918273,0.00354019,0.048661307,0.004740747,0.035873525,0.0034949188,3722.16534,1065022,103758,83284343
especially~helpful,2684,especially,helpful,8252,929.560472,21801.82672,21801.82672,0.9727624,0.028300157,80.607635,0.03591641,0.019418893,0.040376563,0.021784525,0.035828274,0.01933057,7322.43953,378801,204376,83284343
not~new,2685,not,new,28420,16969.557939,6879.56316,6879.56316,0.24188104,0.012002092,67.92196,0.035914388,0.0027382544,0.08879696,0.006436002,0.03577637,0.0025930705,11450.44206,4415785,320056,83284343
far~short,2686,far,short,9313,1196.236153,22439.08352,22439.08352,0.91537446,0.027961425,84.108154,0.035895396,0.018570691,0.041073475,0.021195197,0.03579767,0.018472716,8116.76385,439392,226740,83284343
relatively~simple,2687,relatively,simple,18281,3122.244979,35233.73477,35233.73477,0.79447037,0.03525999,112.11496,0.035866052,0.024948116,0.043032747,0.029865546,0.035683107,0.024764756,15158.75502,612110,424816,83284343
almost~black,2688,almost,black,2644,327.161882,6513.34799,6513.34799,0.9259071,0.01088348,45.057278,0.03584065,0.005528773,0.040869955,0.006277586,0.03581281,0.0055008135,2316.83812,421181,64693,83284343
now~free,2689,now,free,8466,1086.255429,20401.68252,20401.68252,0.91509426,0.026268512,80.20514,0.035821766,0.016935924,0.040992618,0.019326605,0.035732936,0.016846847,7379.74457,438049,206525,83284343
so~dense,2690,so,dense,2780,1829.172956,462.89468,462.89468,0.1989638,0.0009648552,18.033463,0.03581198,0.0001780269,0.10467262,0.0004846613,0.035800558,0.0001657659,950.82704,5735964,26559,83284343
still~active,2691,still,active,10509,2292.971981,15948.03179,15948.03179,0.6815129,0.019825647,80.14588,0.03581147,0.0099974945,0.045679387,0.012660195,0.035712544,0.009897851,8216.02802,830082,230060,83284343
overwhelmingly~white,2692,overwhelmingly,white,2288,24.117342,16552.46758,16552.46758,2.025278,0.048095517,47.328846,0.035664868,0.071626,0.036017317,0.07236155,0.035637666,0.071598805,2263.88266,31619,63525,83284343
pretty~spectacular,2693,pretty,spectacular,2624,927.140501,2130.28603,2130.28603,0.468439,0.003143718,33.125618,0.035658963,0.0010670942,0.055111,0.0016180072,0.035638575,0.0010463151,1696.8595,1621748,47613,83284343
that~great,2694,that,great,14577,1136.088247,48741.54594,48741.54594,1.1482221,0.04637033,111.3255,0.035607565,0.054028727,0.038441457,0.05841993,0.03544544,0.053866856,13440.91175,249521,379200,83284343
often~confusing,2695,often,confusing,1633,158.119259,4735.98736,4735.98736,1.0319556,0.009092731,36.49756,0.035604175,0.0046595177,0.039401617,0.0051393737,0.035586458,0.004641741,1474.88074,317743,41445,83284343
very~wary,2696,very,wary,2618,2015.673672,189.03173,189.03173,0.13154554,0.0005272716,11.771913,0.035576284,6.89679e-05,0.15460022,0.0002640861,0.035569053,6.07586e-05,602.32633,9913432,16934,83284343
always~full,2697,always,full,4566,811.281345,8426.96873,8426.96873,0.76882255,0.012258804,55.56604,0.035567548,0.0059192097,0.04319773,0.0071429242,0.03552241,0.005873778,3754.71866,639234,105700,83284343
very~wet,2698,very,wet,5208,4011.826234,374.71409,374.71409,0.13128051,0.0010471356,16.575201,0.035504926,0.000136965,0.15452172,0.0005253478,0.035490558,0.0001206619,1196.17377,9913432,33704,83284343
currently~unknown,2699,currently,unknown,2636,102.291045,12207.76377,12207.76377,1.4362395,0.027646242,49.349644,0.035500176,0.021275364,0.036901712,0.022102598,0.035469726,0.021244897,2533.70896,119262,71433,83284343
not~keen,2700,not,keen,4912,2945.558875,1166.30123,1166.30123,0.23887919,0.0021971043,28.05768,0.035419922,0.000470254,0.08841688,0.001112373,0.035396293,0.0004453208,1966.44112,4415785,55555,83284343
less~appealing,2701,less,appealing,4382,1310.242794,4556.52658,4556.52658,0.54133546,0.006522333,46.403496,0.03541727,0.0024814217,0.05047166,0.0034864384,0.03538035,0.0024439737,3071.75721,1256870,86821,83284343
long~dead,2702,long,dead,2959,72.226203,16417.06023,16417.06023,1.6455595,0.038098548,53.068924,0.035337415,0.039277423,0.03618598,0.04022457,0.035302717,0.03924273,2886.7738,73562,81772,83284343
as~ugly,2703,as,ugly,2268,1265.483319,679.24482,679.24482,0.2699408,0.0012133783,21.05087,0.035300743,0.0002828249,0.07983386,0.0006113349,0.0352887,0.0002702264,1002.51668,3709914,28409,83284343
most~economic,2704,most,economic,1763,1269.854648,190.07315,190.07315,0.15983038,0.0004650007,11.744885,0.035298653,7.16681e-05,0.1261719,0.0002329296,0.035292733,6.51549e-05,493.14535,7568812,13973,83284343
also~concerned,2705,also,concerned,12293,3376.488094,14331.43062,14331.43062,0.5805277,0.018048784,80.420364,0.035256047,0.008152146,0.048458688,0.011089591,0.035148658,0.00804364,8916.51191,1108517,253680,83284343
all~human,2706,all,human,2918,371.199532,7046.26468,7046.26468,0.9138123,0.011675946,47.146805,0.03524973,0.0059879143,0.040352356,0.006825444,0.03521912,0.0059571774,2546.80047,427518,72313,83284343
truly~fantastic,2707,truly,fantastic,1576,194.971709,3879.06472,3879.06472,0.924824,0.006953698,34.7876,0.03523253,0.0033519343,0.04018768,0.0038061382,0.03521594,0.0033352694,1381.02829,414068,39216,83284343
quite~different,2708,quite,different,43184,11593.402918,52493.27541,52493.27541,0.60011435,0.04380556,152.01848,0.035228617,0.030046143,0.047632914,0.04054752,0.034845132,0.02966192,31590.59708,1065022,906600,83284343
n't~real,2709,n't,real,7627,2225.400777,8205.68064,8205.68064,0.5527293,0.01121668,61.850822,0.03522134,0.004543657,0.049640406,0.0063226707,0.03515636,0.0044778464,5401.59922,1206294,153645,83284343
very~competitive,2710,very,competitive,26318,20324.570658,1861.62828,1861.62828,0.1301948,0.00521966,36.944427,0.035172723,0.0006862634,0.15413177,0.0026547818,0.035100613,0.0006045766,5993.42934,9913432,170750,83284343
acutely~aware,2711,acutely,aware,11239,63.36162,104779.15865,104779.15865,2.7573743,0.06695201,105.41648,0.03514599,0.6761346,0.03520979,0.67983305,0.035011288,0.67600036,11175.63838,16532,319201,83284343
completely~natural,2712,completely,natural,5058,885.141445,9463.9282,9463.9282,0.77559507,0.013694068,58.673805,0.035132427,0.006783405,0.042523857,0.008161105,0.035082255,0.006732926,4172.85856,619769,118945,83284343
always~right,2713,always,right,8715,1566.195138,15955.65502,15955.65502,0.7659887,0.020669047,76.57725,0.03511959,0.011269893,0.042708863,0.013633505,0.035033543,0.011183392,7148.80486,639234,204056,83284343
very~inexpensive,2714,very,inexpensive,4295,3317.755537,302.65964,302.65964,0.12984602,0.0008640717,14.91151,0.03507235,0.0001118971,0.15409178,0.0004332506,0.035060614,9.85778e-05,977.24446,9913432,27873,83284343
more~vicious,2715,more,vicious,1739,1324.322838,134.68779,134.68779,0.13591555,0.000372663,9.943982,0.035049107,5.0095e-05,0.14696188,0.000186568,0.035044126,4.44885e-05,414.67716,9320997,11833,83284343
really~fascinating,2716,really,fascinating,3304,1381.518455,1988.60761,1988.60761,0.3950437,0.003072131,33.445843,0.03504544,0.0009408688,0.060189825,0.001576293,0.035022344,0.0009171895,1922.48154,2096057,54893,83284343
also~applicable,2717,also,applicable,1688,465.105645,1951.25773,1951.25773,0.5761121,0.00295244,29.764782,0.03501052,0.001118062,0.04830586,0.0015227553,0.03499583,0.0011031805,1222.89436,1108517,34944,83284343
so~rude,2718,so,rude,1776,1177.781043,285.30854,285.30854,0.19516549,0.00061741,14.195107,0.034988705,0.0001120068,0.103853576,0.0003096254,0.03498152,0.0001042927,598.21896,5735964,17101,83284343
always~nice,2719,always,nice,13298,2400.418015,24312.62828,24312.62828,0.76659244,0.027937591,94.50113,0.034976285,0.017179737,0.042520262,0.020803023,0.034844942,0.017047876,10897.58198,639234,312745,83284343
more~hesitant,2720,more,hesitant,1802,1373.007063,139.05981,139.05981,0.13565047,0.0003861457,10.105847,0.034973603,5.18244e-05,0.14688621,0.000193327,0.03496845,4.60244e-05,428.99294,9320997,12268,83284343
most~unfortunate,2721,most,unfortunate,3206,2316.237416,339.61583,339.61583,0.15830022,0.0008443176,15.714204,0.034921136,0.0001293078,0.12578961,0.0004235803,0.034910448,0.0001175564,889.76258,7568812,25487,83284343
incredibly~versatile,2722,incredibly,versatile,2231,273.510145,5529.08925,5529.08925,0.9292236,0.009658761,41.44286,0.03489836,0.0048469827,0.039747722,0.005497308,0.034874838,0.004823364,1957.48986,405835,56129,83284343
so~drunk,2723,so,drunk,2481,1647.763958,395.88085,395.88085,0.19443241,0.0008614749,16.72841,0.03483701,0.0001560099,0.10369906,0.0004325341,0.034827,0.0001452652,833.23604,5735964,23925,83284343
very~versatile,2724,very,versatile,8635,6681.100009,601.34621,601.34621,0.12904127,0.0017322729,21.026703,0.03483436,0.0002237267,0.15384205,0.0008710404,0.034810882,0.0001970962,1953.89999,9913432,56129,83284343
n't~easy,2725,n't,easy,37638,11130.291763,40236.42383,40236.42383,0.5544811,0.03811933,136.63405,0.034816187,0.022297459,0.048978988,0.03120135,0.034494944,0.0219745,26507.70824,1206294,768452,83284343
most~accurate,2726,most,accurate,22038,15945.023086,2319.15922,2319.15922,0.15785553,0.0056914375,41.04341,0.03480043,0.000885483,0.12560628,0.0029116855,0.03472712,0.000805011,6092.97691,7568812,175453,83284343
most~miserable,2727,most,miserable,2184,1579.389103,230.02503,230.02503,0.15783246,0.000575783,12.937479,0.034797,8.78672e-05,0.12566891,0.0002885525,0.03478974,7.98819e-05,604.6109,7568812,17379,83284343
immediately~available,2728,immediately,available,30725,1048.189833,159093.44865,159093.44865,1.6351207,0.06373787,169.30559,0.034750335,0.29371312,0.035604943,0.30371776,0.03439027,0.29335636,29676.81017,101163,862942,83284343
kind~enough,2729,kind,enough,15666,101.990676,146995.40285,146995.40285,2.9717877,0.066735536,124.34904,0.034725003,0.8259076,0.03476343,0.83113164,0.034537107,0.82572067,15564.00932,18849,450646,83284343
so~hard,2730,so,hard,44441,29600.7279,7036.59124,7036.59124,0.19411126,0.014415423,70.39632,0.034707993,0.0027786004,0.10340094,0.0077477824,0.03452888,0.0025872325,14840.2721,5735964,429793,83284343
pretty~quiet,2731,pretty,quiet,4317,1556.138726,3391.24513,3391.24513,0.45951423,0.0050738603,42.01976,0.034580655,0.0017362066,0.054019894,0.0026619425,0.034547474,0.0017023984,2760.86127,1621748,79915,83284343
very~thick,2732,very,thick,7591,5884.067358,521.34912,521.34912,0.12809478,0.0015238588,19.591463,0.034550734,0.0001954483,0.15356138,0.0007657288,0.034530226,0.0001721838,1706.93264,9913432,49433,83284343
relatively~safe,2733,relatively,safe,6705,1178.176809,12509.54819,12509.54819,0.77454704,0.017361157,67.49571,0.034543626,0.009095986,0.04182678,0.010953913,0.034477137,0.009029134,5526.82319,612110,160304,83284343
more~faithful,2734,more,faithful,2256,1724.20499,170.33614,170.33614,0.13407513,0.0004832696,11.196304,0.03452508,6.42434e-05,0.14643645,0.0002420342,0.034518696,5.70534e-05,531.79501,9320997,15406,83284343
largely~responsible,2735,largely,responsible,7603,415.313577,30401.26,30401.26,1.2972337,0.040605314,82.43215,0.034489382,0.043501914,0.0363907,0.045924038,0.034402862,0.04341544,7187.68642,165556,208927,83284343
not~complete,2736,not,complete,9317,5649.715004,2124.96623,2124.96623,0.23372966,0.0041204314,37.993263,0.03446027,0.0008769932,0.08743677,0.0021099306,0.03441618,0.0008304945,3667.285,4415785,106557,83284343
absolutely~lovely,2737,absolutely,lovely,1537,168.930721,4104.74497,4104.74497,0.97607523,0.00780417,34.895638,0.03445493,0.0038792768,0.038691,0.0043397606,0.0344385,0.0038627803,1368.06928,354167,39725,83284343
highly~efficient,2738,highly,efficient,11085,2338.462669,17414.07388,17414.07388,0.69620335,0.02174638,83.07461,0.034454387,0.011541722,0.043532558,0.01449317,0.034349043,0.011435729,8746.53733,764843,254637,83284343
very~rapid,2739,very,rapid,3621,2808.540232,247.42017,247.42017,0.12775286,0.0007287894,13.501674,0.034443315,9.30288e-05,0.15346472,0.000365262,0.034433555,8.19554e-05,812.45977,9913432,23595,83284343
perfectly~capable,2740,perfectly,capable,4078,253.276229,15226.38543,15226.38543,1.2310123,0.027110485,59.893055,0.03441873,0.020221708,0.036648933,0.02151173,0.034372743,0.02017568,3824.72377,189571,111272,83284343
thoroughly~modern,2741,thoroughly,modern,2993,39.929865,20269.1816,20269.1816,1.9245845,0.048036337,53.97845,0.034413494,0.0763146,0.03484284,0.07731053,0.034378,0.076279126,2953.07013,38714,85900,83284343
pretty~basic,2742,pretty,basic,5657,2045.88965,4421.1079,4421.1079,0.45822492,0.0065519507,48.011765,0.034413338,0.0022708976,0.053842347,0.0034882114,0.034369923,0.0022266777,3611.11035,1621748,105066,83284343
painfully~slow,2743,painfully,slow,3343,38.549689,23682.64634,23682.64634,1.9987295,0.051585525,57.151947,0.03436989,0.09910881,0.03473066,0.10022485,0.034330167,0.09906911,3304.45031,33355,96255,83284343
most~energetic,2744,most,energetic,2574,1867.839589,265.63566,265.63566,0.1561171,0.0006783176,13.918714,0.034366503,0.0001026252,0.1252372,0.0003400798,0.03435802,9.32987e-05,706.16041,7568812,20553,83284343
most~meaningful,2745,most,meaningful,6358,4614.480757,655.76392,655.76392,0.15605813,0.0016688566,21.865856,0.034358416,0.000253383,0.12521663,0.0008400261,0.03433747,0.0002303557,1743.51924,7568812,50776,83284343
very~weak,2746,very,weak,13088,10159.904706,889.30773,889.30773,0.12739249,0.0026179175,25.594612,0.034340102,0.0003352746,0.15333606,0.001320229,0.034304906,0.0002953665,2928.09529,9913432,85355,83284343
almost~perfect,2747,almost,perfect,6399,822.949208,15365.58182,15365.58182,0.91182053,0.021917723,69.70608,0.03433274,0.0133063765,0.039322805,0.015192993,0.03426566,0.013239085,5576.05079,421181,162730,83284343
too~complicated,2748,too,complicated,13812,7667.361347,4202.75799,4202.75799,0.27222526,0.0073921382,52.28391,0.034305338,0.0018043353,0.07694579,0.0038825672,0.0342314,0.0017272643,6144.63865,3557440,179503,83284343
still~able,2749,still,able,18818,4256.878661,27583.43783,27583.43783,0.6685148,0.0299367,106.14709,0.03426842,0.017718382,0.044059526,0.02267005,0.034092683,0.017541787,14561.12134,830082,427104,83284343
most~enjoyable,2750,most,enjoyable,11894,8641.245918,1219.95642,1219.95642,0.15563004,0.003103904,29.825468,0.03424801,0.0004727177,0.12508808,0.0015714488,0.03420891,0.0004297575,3252.75408,7568812,95085,83284343
longer~viable,2751,longer,viable,1551,79.263944,6346.71183,6346.71183,1.311014,0.015785938,37.37008,0.03423853,0.009605749,0.0360639,0.010104432,0.03422085,0.009588044,1471.73606,153497,43007,83284343
very~scary,2752,very,scary,9000,6991.414244,608.03849,608.03849,0.12699124,0.0018050238,21.172354,0.03422098,0.0002299883,0.153228,0.0009078592,0.034196842,0.0002026126,2008.58576,9913432,58736,83284343
particularly~interested,2753,particularly,interested,14826,2459.277018,29241.87238,29241.87238,0.80511427,0.03198633,101.56467,0.034180027,0.022090942,0.040798355,0.02630477,0.03403089,0.021941442,12366.72298,563624,363397,83284343
super~cool,2754,super,cool,9460,937.595841,27220.16263,27220.16263,1.0311111,0.0336474,87.62269,0.03416691,0.02740796,0.037811868,0.030309243,0.034064274,0.027305245,8522.40416,312116,250186,83284343
extremely~cautious,2755,extremely,cautious,1944,497.057658,2461.2698,2461.2698,0.6083064,0.0038171124,32.817318,0.034136944,0.0014998548,0.04584041,0.0019914708,0.03411956,0.0014822753,1446.94234,976163,42408,83284343
still~angry,2756,still,angry,3063,692.92485,4453.89691,4453.89691,0.66200143,0.006809655,42.82414,0.034119,0.0028839742,0.04405736,0.003689997,0.03409052,0.0028552301,2370.07515,830082,69523,83284343
relatively~young,2757,relatively,young,9341,1661.849316,17259.33908,17259.33908,0.7704806,0.022287626,79.45413,0.03405402,0.012638263,0.041311204,0.015260329,0.03396156,0.012545377,7679.15068,612110,226113,83284343
all~white,2758,all,white,2485,326.088674,5861.13388,5861.13388,0.89938074,0.010121313,43.308346,0.034011167,0.0050759283,0.039118458,0.0058126207,0.033985224,0.005049872,2158.91133,427518,63525,83284343
too~fragile,2759,too,fragile,2601,1449.29929,780.52845,780.52845,0.2698846,0.0014484723,22.582367,0.03395727,0.0003381898,0.076657824,0.0007311437,0.033943433,0.0003237442,1151.70071,3557440,33930,83284343
probably~best,2760,probably,best,7391,337.123537,32152.01433,32152.01433,1.3793678,0.043084778,82.04956,0.03394926,0.05241601,0.035482816,0.054832224,0.03386435,0.05233118,7053.87646,134793,208298,83284343
so~fresh,2761,so,fresh,5909,3959.110184,905.44831,905.44831,0.19022383,0.0020398903,25.366064,0.033943404,0.0003650853,0.10279203,0.0010301669,0.033919975,0.0003399411,1949.88982,5735964,57485,83284343
really~refreshing,2762,really,refreshing,1525,649.471977,883.59974,883.59974,0.38641307,0.0014374161,22.419975,0.03393782,0.0004284863,0.059094783,0.0007275566,0.033927303,0.0004177024,875.52802,2096057,25806,83284343
not~essential,2763,not,essential,7337,4478.596213,1631.91631,1631.91631,0.2305039,0.0032607047,33.370625,0.033874035,0.0006835576,0.08686027,0.0016615392,0.033839677,0.000647315,2858.40379,4415785,84469,83284343
absolutely~crazy,2764,absolutely,crazy,2476,276.408506,6547.5476,6547.5476,0.9700182,0.011813935,44.204525,0.033866823,0.0062371287,0.038092893,0.006991052,0.033840388,0.0062106056,2199.59149,354167,64999,83284343
as~authentic,2765,as,authentic,2617,1487.763645,738.25241,738.25241,0.26113087,0.0013982267,22.074099,0.03382405,0.0003185744,0.07835564,0.0007054072,0.033810485,0.0003043834,1129.23636,3709914,33399,83284343
most~intricate,2766,most,intricate,1802,1313.385771,181.11178,181.11178,0.15395565,0.0004752571,11.510355,0.03381532,7.10096e-05,0.124688625,0.0002380823,0.033809453,6.45563e-05,488.61423,7568812,14452,83284343
as~smart,2767,as,smart,6821,3881.041208,1920.35831,1920.35831,0.26090494,0.0035927985,35.597313,0.033779096,0.0008294061,0.07828891,0.0018385871,0.033743758,0.0007924601,2939.95879,3709914,87126,83284343
