key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,O11,O12,O21,O22,R1,R2,C1,C2,E12,E21,E22,t_score,dice,liddell,mutual_information,min_sensitivity,conservative_log_ratio_1t,conservative_log_ratio,conservative_log_ratio_nc,deltaP_min,deltaP_max,deltaP_product,unexpected_f,unexpected_ratio,expected_sqrt,unexpected_abs_sqrt,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total
COM~significantly_higher,COMPLEMENT,significantly_higher,24598,23854.9068,898.20907,0.6963007,0.029982029,0.0002453254,0.9921749,0.00030695187,80136344,24792,83284343,24598.0,80111746.0,194.0,3147805.0,80136344,3147999,24792,83259551,80112489.09319659,937.093196593,3147061.906803407,4.737982,0.000613714,0.029982029,0.013322073,0.000306952,1.8081615,1.794147,2.0245047,0.0002453254,0.029982029,7.355354e-06,743.0931999999993,0.030209497,154.45033,27.259735,156.83749551685656,8951.890526587107,157.4547554061166,significantly,higher,137734,269518.0
COM~environmentally_conscious,COMPLEMENT,environmentally_conscious,6467,6271.63127,236.12342,0.6931623,0.029976068,6.4499196e-05,0.9921755,8.069996e-05,80136344,6518,83284343,6467.0,80129877.0,51.0,3147948.0,80136344,3147999,6518,83277825,80130072.36872602,246.368726016,3147752.631273984,2.4294257,0.000161387,0.02997607,0.013322344,8.07e-05,1.3252505,1.2979165,1.7472085,6.4499196e-05,0.029976068,1.9334323e-06,195.36873000000014,0.030210102,79.193634,13.977436,80.41765975207187,8951.890526587107,80.73413156775763,environmentally,conscious,83097,48807.0
COM~very_natural,COMPLEMENT,very_natural,9711,9418.03113,353.266,0.6922318,0.029934952,9.672099e-05,0.9921332,0.00012118097,80136344,9788,83284343,9711.0,80126633.0,77.0,3147922.0,80136344,3147999,9788,83274555,80126925.96886933,369.968869323,3147629.031130677,2.9729629,0.000242332,0.02993495,0.013303832,0.000121181,1.5019296,1.4796836,1.8453423,9.672099e-05,0.029934952,2.8953382e-06,292.9688700000006,0.030168764,97.04654,17.116333,98.54440623394105,8951.890526587107,98.93432164825309,very,natural,9913432,118945.0
COM~really_interesting,COMPLEMENT,really_interesting,42252,40978.24988,1534.3869,0.6932551,0.029923964,0.00042051694,0.99211043,0.0005272514,80136344,42588,83284343,42252.0,80094092.0,336.0,3147663.0,80136344,3147999,42588,83241755,80095365.75012329,1609.750123285,3146389.249876714,6.196702,0.001053943,0.029923964,0.013293865,0.000527251,1.9182802,1.9076312,2.0826714,0.00042051694,0.029923964,1.2583534e-05,1273.750119999997,0.030146506,202.43085,35.689636,205.55291289592566,8951.890526587107,206.36860226303807,really,interesting,2096057,494389.0
COM~much_nicer,COMPLEMENT,much_nicer,7179,6962.49216,260.91122,0.6906625,0.029923528,7.147808e-05,0.9921227,8.958482e-05,80136344,7236,83284343,7179.0,80129165.0,57.0,3147942.0,80136344,3147999,7236,83277107,80129381.50784005,273.507840051,3147725.492159949,2.5552986,0.000179153,0.029923528,0.013299234,8.9585e-05,1.3690697,1.3432137,1.7682122,7.147808e-05,0.029923528,2.1388764e-06,216.50784000000021,0.030158496,83.44155,14.714206,84.72897969408106,8951.890526587107,85.06468127254695,much,nicer,1986728,11020.0
COM~more_democratic,COMPLEMENT,more_democratic,9442,9157.27445,343.06245,0.691386,0.029920993,9.399954e-05,0.9921194,0.00011782419,80136344,9517,83284343,9442.0,80126902.0,75.0,3147924.0,80136344,3147999,9517,83274826,80127186.72555469,359.725554694,3147639.274445306,2.930181,0.00023562,0.029920993,0.013297766,0.000117824,1.4886783,1.4661376,1.8366423,9.399954e-05,0.029920993,2.8125594e-06,284.7255499999992,0.030155215,95.69365,16.873812,97.16995420396162,8951.890526587107,97.5551126287085,more,democratic,9320997,31101.0
COM~more_crowded,COMPLEMENT,more_crowded,4398,4265.44054,159.58301,0.6873004,0.02990447,4.376329e-05,0.99210465,5.4881468e-05,80136344,4433,83284343,4398.0,80131946.0,35.0,3147964.0,80136344,3147999,4433,83279910,80132078.55946033,167.55946033,3147831.44053967,1.9988633,0.000109757,0.02990447,0.013291333,5.4881e-05,1.1067874,1.0737907,1.6161616,4.376329e-05,0.02990447,1.3087181e-06,132.5594600000004,0.03014085,65.31034,11.513447,66.31741852635702,8951.890526587107,66.58077800686922,more,crowded,9320997,35326.0
COM~most_inspiring,COMPLEMENT,most_inspiring,6280,6090.73734,227.80439,0.6889351,0.029901588,6.2483334e-05,0.99210113,7.836644e-05,80136344,6330,83284343,6280.0,80130064.0,50.0,3147949.0,80136344,3147999,6330,83278013,80130253.26266274,239.262662731,3147759.737337269,2.3882794,0.000156721,0.029901586,0.013289773,7.8366e-05,1.3015864,1.2739794,1.7277591,6.2483334e-05,0.029901588,1.8683509e-06,189.26266000000032,0.030137366,78.043175,13.757277,79.2464510246358,8951.890526587107,79.56129712366435,most,inspiring,7568812,37201.0
COM~unusually_high,COMPLEMENT,unusually_high,10171,9864.49276,368.89585,0.6904765,0.029900992,0.00010119056,0.9920991,0.0001269212,80136344,10252,83284343,10171.0,80126173.0,81.0,3147918.0,80136344,3147999,10252,83274091,80126479.50723828,387.507238281,3147611.492761718,3.0391974,0.00025381,0.029900992,0.013288896,0.000126921,1.5157945,1.4941045,1.8506261,0.00010119056,0.029900992,3.025698e-06,306.5072400000008,0.030135408,99.32015,17.507349,100.85137579626765,8951.890526587107,101.25216047077711,unusually,high,76723,586188.0
COM~n't_great,COMPLEMENT,n't_great,12419,12044.84202,450.13314,0.69053984,0.029894091,0.00012352483,0.9920914,0.00015497339,80136344,12518,83284343,12419.0,80123925.0,99.0,3147900.0,80136344,3147999,12518,83271825,80124299.15797979,473.15797979,3147525.84202021,3.3574667,0.000309898,0.029894091,0.013285519,0.000154973,1.5894663,1.5698469,1.8923331,0.00012352483,0.029894091,3.6926624e-06,374.15797999999995,0.030127866,109.74899,19.343164,111.44056711987785,8951.890526587107,111.88386836358492,n't,great,1206294,379200.0
COM~even_many,COMPLEMENT,even_many,5268,5109.29151,190.91349,0.6875259,0.02989051,5.2396153e-05,0.9920904,6.5737964e-05,80136344,5310,83284343,5268.0,80131076.0,42.0,3147957.0,80136344,3147999,5310,83279033,80131234.7084896,200.70848959,3147798.29151041,2.18664,0.000131467,0.02989051,0.013285084,6.5738e-05,1.2084138,1.1782919,1.6734095,5.2396153e-05,0.02989051,1.5661478e-06,158.70848999999998,0.030126896,71.47931,12.597956,72.58098924649622,8951.890526587107,72.86974680894672,even,many,1120205,2210387.0
COM~very_late,COMPLEMENT,very_late,5758,5584.6192,208.38006,0.6870864,0.029874722,5.7240086e-05,0.99207443,7.185254e-05,80136344,5804,83284343,5758.0,80130586.0,46.0,3147953.0,80136344,3147999,5804,83278539,80130759.38080482,219.380804817,3147779.619195183,2.2848895,0.000143695,0.029874722,0.013278096,7.1853e-05,1.2540479,1.2252651,1.6983699,5.7240086e-05,0.029874722,1.7100316e-06,173.3807999999999,0.030111289,74.73031,13.167415,75.8814865431615,8951.890526587107,76.18398781896364,very,late,9913432,162501.0
COM~super_cool,COMPLEMENT,super_cool,9385,9102.42894,339.57418,0.6887561,0.029873483,9.328825e-05,0.99207187,0.0001171129,80136344,9460,83284343,9385.0,80126959.0,75.0,3147924.0,80136344,3147999,9460,83274883,80127241.57105678,357.571056783,3147641.428943217,2.916826,0.000234198,0.029873485,0.01327698,0.000117113,1.479923,1.4573817,1.8278953,9.328825e-05,0.029873483,2.786845e-06,282.5710600000002,0.030108796,95.40665,16.80985,96.87620966986684,8951.890526587107,97.26253132630262,super,cool,312116,250186.0
COM~keenly_aware,COMPLEMENT,keenly_aware,8614,8354.79815,311.17146,0.68748754,0.02985476,8.557312e-05,0.99205345,0.0001074918,80136344,8683,83284343,8614.0,80127730.0,69.0,3147930.0,80136344,3147999,8683,83275660,80127989.20184842,328.201848419,3147670.79815158,2.7927732,0.00021496,0.02985476,0.013268905,0.000107492,1.4417346,1.4182334,1.8045244,8.557312e-05,0.02985476,2.5547647e-06,259.20184999999947,0.030090764,91.40459,16.099747,92.81163720137685,8951.890526587107,93.18261640456336,keenly,aware,12350,319201.0
COM~more_compassionate,COMPLEMENT,more_compassionate,5239,5081.38766,189.14043,0.6851286,0.029847063,5.2034273e-05,0.99204695,6.537608e-05,80136344,5281,83284343,5239.0,80131105.0,42.0,3147957.0,80136344,3147999,5281,83279062,80131262.61234152,199.61234153,3147799.38765847,2.1775393,0.000130744,0.029847061,0.01326607,6.5376e-05,1.2004261,1.1703035,1.6654319,5.2034273e-05,0.029847063,1.5530701e-06,157.61233999999968,0.030084433,71.28385,12.554376,72.38093671679029,8951.890526587107,72.67048919609665,more,compassionate,9320997,12490.0
COM~incredibly_high,COMPLEMENT,incredibly_high,5340,5179.53224,192.19449,0.6833208,0.029812025,5.297696e-05,0.9920119,6.663643e-05,80136344,5383,83284343,5340.0,80131004.0,43.0,3147956.0,80136344,3147999,5383,83278960,80131164.46775885,203.467758844,3147795.532241156,2.1959233,0.000133264,0.029812025,0.013250716,6.6636e-05,1.206785,1.1770141,1.6663599,5.297696e-05,0.029812025,1.5793505e-06,160.46776000000045,0.030050142,71.96896,12.667587,73.07530362578044,8951.890526587107,73.36893075410055,incredibly,high,405835,586188.0
COM~extremely_large,COMPLEMENT,extremely_large,5583,5415.27168,200.80639,0.6831243,0.029804487,5.537397e-05,0.9920043,6.9668764e-05,80136344,5628,83284343,5583.0,80130761.0,45.0,3147954.0,80136344,3147999,5628,83278715,80130928.72832003,212.72832004,3147786.27167996,2.2447739,0.000139328,0.029804487,0.013247378,6.9669e-05,1.229658,1.2005562,1.6789057,5.537397e-05,0.029804487,1.6503927e-06,167.72832000000017,0.030042687,73.58853,12.950996,74.71947537289057,8951.890526587107,75.0199973340442,extremely,large,976163,294707.0
COM~much_weaker,COMPLEMENT,much_weaker,4711,4569.49631,169.35307,0.68192387,0.029798223,4.6716148e-05,0.9919983,5.8787307e-05,80136344,4749,83284343,4711.0,80131633.0,38.0,3147961.0,80136344,3147999,4749,83279594,80131774.50369436,179.503694362,3147819.496305638,2.0616324,0.000117568,0.029798225,0.013244774,5.8787e-05,1.1354734,1.1038042,1.6243532,4.6716148e-05,0.029798223,1.3920583e-06,141.50368999999955,0.030036869,67.59805,11.895533,68.63672486358888,8951.890526587107,68.9129886160802,much,weaker,1986728,17105.0
COM~as_usual,COMPLEMENT,as_usual,16580,16082.24074,595.2707,0.6851518,0.029786956,0.00016433066,0.99198276,0.00020689738,80136344,16714,83284343,16580.0,80119764.0,134.0,3147865.0,80136344,3147999,16714,83267629,80120261.75926459,631.759264596,3147367.240735404,3.8656905,0.000413708,0.029786956,0.013237967,0.000206897,1.6695358,1.6526713,1.9298741,0.00016433066,0.029786956,4.89491e-06,497.7592600000007,0.030021667,126.81577,22.310518,128.76334882255898,8951.890526587107,129.28263611173776,as,usual,3709914,23256.0
COM~very_recent,COMPLEMENT,very_recent,5556,5389.29223,199.16015,0.68101895,0.029765932,5.5037042e-05,0.9919657,6.9331836e-05,80136344,5601,83284343,5556.0,80130788.0,45.0,3147954.0,80136344,3147999,5601,83278742,80130954.7077684,211.707768398,3147787.292231602,2.23653,0.000138654,0.029765932,0.013230503,6.9332e-05,1.2226436,1.1935412,1.6719,5.5037042e-05,0.029765932,1.6382288e-06,166.70776999999998,0.030004999,73.4118,12.911536,74.5385806143369,8951.890526587107,74.83982896827064,very,recent,9913432,401861.0
COM~much_lighter,COMPLEMENT,much_lighter,6665,6465.03383,238.86033,0.68167,0.0297637,6.6017e-05,0.9919631,8.317075e-05,80136344,6719,83284343,6665.0,80129679.0,54.0,3147945.0,80136344,3147999,6719,83277624,80129878.96616602,253.966166018,3147745.033833982,2.4493816,0.000166328,0.0297637,0.013229352,8.3171e-05,1.3141222,1.2875556,1.7242353,6.6017e-05,0.0297637,1.96491e-06,199.9661699999997,0.030002426,80.40543,14.14094,81.6394512475433,8951.890526587107,81.96950652529269,much,lighter,1986728,15777.0
COM~more_drastic,COMPLEMENT,more_drastic,4192,4066.26477,150.11746,0.6788771,0.029754285,4.1510335e-05,0.99195457,5.2310847e-05,80136344,4226,83284343,4192.0,80132152.0,34.0,3147965.0,80136344,3147999,4226,83280117,80132277.73523107,159.735231075,3147839.264768926,1.9419872,0.000104616,0.029754287,0.01322562,5.2311e-05,1.061837,1.028356,1.5786868,4.1510335e-05,0.029754285,1.2351104e-06,125.73522999999977,0.029994091,63.76727,11.213172,64.74565622495459,8951.890526587107,65.00769185258002,more,drastic,9320997,12412.0
COM~always_interesting,COMPLEMENT,always_interesting,6500,6305.30834,231.90585,0.67882603,0.029712647,6.427567e-05,0.9919121,8.1111764e-05,80136344,6553,83284343,6500.0,80129844.0,53.0,3147946.0,80136344,3147999,6553,83277790,80130038.69166332,247.69166333,3147751.30833667,2.4148529,0.00016221,0.029712647,0.013207028,8.1112e-05,1.2958525,1.2690356,1.7098272,6.427567e-05,0.029712647,1.9098004e-06,194.6916600000004,0.029952563,79.405975,13.953196,80.62257748298549,8951.890526587107,80.95060222135473,always,interesting,639234,494389.0
COM~really_young,COMPLEMENT,really_young,4047,3925.78331,144.38094,0.67636454,0.029711429,4.001858e-05,0.99191177,5.050143e-05,80136344,4080,83284343,4047.0,80132297.0,33.0,3147966.0,80136344,3147999,4080,83280263,80132418.21669257,154.216692566,3147844.783307434,1.9054424,0.000100998,0.029711429,0.01320688,5.0501e-05,1.0358337,1.0018485,1.5604676,4.001858e-05,0.029711429,1.1890093e-06,121.2166900000002,0.029952234,62.65607,11.009845,63.61603571427569,8951.890526587107,63.874877690685246,really,young,2096057,226113.0
COM~very_thorough,COMPLEMENT,very_thorough,7470,7246.34169,266.23569,0.6787118,0.029701041,7.3838746e-05,0.99190015,9.3216135e-05,80136344,7531,83284343,7470.0,80128874.0,61.0,3147938.0,80136344,3147999,7531,83276812,80129097.6583117,284.658311695,3147714.341688305,2.5877645,0.000186415,0.029701041,0.013201793,9.3216e-05,1.3597108,1.334714,1.7455878,7.3838746e-05,0.029701041,2.1930875e-06,223.6583099999998,0.029940872,85.12545,14.95521,86.4291617453276,8951.890526587107,86.78133439859057,very,thorough,9913432,31351.0
COM~overwhelmingly_positive,COMPLEMENT,overwhelmingly_positive,6723,6521.80374,239.30272,0.6775364,0.029686136,6.6423105e-05,0.9918855,8.389452e-05,80136344,6778,83284343,6723.0,80129621.0,55.0,3147944.0,80136344,3147999,6778,83277565,80129822.19626035,256.196260346,3147742.803739654,2.4537954,0.000167775,0.029686136,0.013195386,8.3895e-05,1.3089118,1.2825867,1.7152953,6.6423105e-05,0.029686136,1.9718452e-06,201.1962599999997,0.029926559,80.75768,14.184367,81.99390221229869,8951.890526587107,82.3286098510111,overwhelmingly,positive,31619,184198.0
COM~more_tangible,COMPLEMENT,more_tangible,4767,4624.34181,169.67137,0.6759192,0.029685065,4.7097295e-05,0.9918851,5.948612e-05,80136344,4806,83284343,4767.0,80131577.0,39.0,3147960.0,80136344,3147999,4806,83279537,80131719.65819228,181.658192273,3147817.341807727,2.0662086,0.000118965,0.029685065,0.013195224,5.9486e-05,1.129802,1.0985397,1.6124009,4.7097295e-05,0.029685065,1.3980863e-06,142.6581900000001,0.0299262,68.00251,11.94396,69.04346457123947,8951.890526587107,69.32532004974806,more,tangible,9320997,13599.0
COM~more_emotional,COMPLEMENT,more_emotional,7931,7693.76552,281.94247,0.67735314,0.029671993,7.832079e-05,0.99187094,9.896883e-05,80136344,7996,83284343,7931.0,80128413.0,65.0,3147934.0,80136344,3147999,7996,83276347,80128650.23447886,302.234478862,3147696.765521138,2.6638749,0.000197918,0.029671993,0.013189003,9.8969e-05,1.3827975,1.3585818,1.756618,7.832079e-05,0.029671993,2.323934e-06,237.23448000000008,0.029912304,87.71411,15.402418,89.05616205518852,8951.890526587107,89.42035562443263,more,emotional,9320997,58394.0
COM~extremely_cold,COMPLEMENT,extremely_cold,4013,3893.06845,142.31528,0.67270076,0.029643446,3.9594303e-05,0.9918438,5.0077153e-05,80136344,4046,83284343,4013.0,80132331.0,33.0,3147966.0,80136344,3147999,4046,83280297,80132450.93155347,152.931553461,3147846.068446538,1.8932104,0.000100149,0.029643444,0.01317712,5.0077e-05,1.0236199,0.98963344,1.5482717,3.9594303e-05,0.029643446,1.1737116e-06,119.93154999999979,0.02988576,62.39446,10.951326,63.34824385884742,8951.890526587107,63.608175575157006,extremely,cold,976163,103167.0
COM~more_reasonable,COMPLEMENT,more_reasonable,11761,11409.78884,416.23726,0.6757136,0.029622296,0.00011594915,0.99181986,0.00014676237,80136344,11858,83284343,11761.0,80124583.0,97.0,3147902.0,80136344,3147999,11858,83272485,80124934.21116188,448.211161875,3147550.788838126,3.238517,0.000293481,0.029622296,0.013166643,0.000146762,1.5329757,1.5131524,1.8389909,0.00011594915,0.029622296,3.43468e-06,351.21116000000075,0.029862355,106.81661,18.74063,108.44814429025514,8951.890526587107,108.89444430272832,more,reasonable,9320997,68067.0
COM~super_nice,COMPLEMENT,super_nice,4117,3994.09963,145.56019,0.67103726,0.029608887,4.057443e-05,0.9918092,5.1374944e-05,80136344,4151,83284343,4117.0,80132227.0,34.0,3147965.0,80136344,3147999,4151,83280192,80132349.9003654,156.900365402,3147842.099634598,1.9154143,0.000102745,0.029608887,0.013161973,5.1375e-05,1.0357027,1.0022192,1.5525904,4.057443e-05,0.029608887,1.2013637e-06,122.90036999999984,0.029851925,63.19889,11.086044,64.16385275215322,8951.890526587107,64.42825467137845,super,nice,312116,312745.0
COM~really_strange,COMPLEMENT,really_strange,4593,4455.95649,162.17937,0.6709078,0.029594284,4.5243658e-05,0.9917944,5.7314817e-05,80136344,4631,83284343,4593.0,80131751.0,38.0,3147961.0,80136344,3147999,4631,83279712,80131888.0435057,175.043505704,3147823.956494296,2.0221355,0.000114623,0.029594284,0.013155503,5.7315e-05,1.0987587,1.0670863,1.5876889,4.5243658e-05,0.029594284,1.3389537e-06,137.04351000000042,0.029837472,66.75295,11.706558,67.7716754994297,8951.890526587107,68.05145112339633,really,strange,2096057,66123.0
COM~more_volatile,COMPLEMENT,more_volatile,6523,6328.40118,230.23317,0.6723172,0.029590115,6.424502e-05,0.9917896,8.139877e-05,80136344,6577,83284343,6523.0,80129821.0,54.0,3147945.0,80136344,3147999,6577,83277766,80130015.59882033,248.598820345,3147750.401179655,2.4094422,0.000162784,0.029590115,0.013153376,8.1399e-05,1.2829688,1.2563996,1.6931177,6.424502e-05,0.029590115,1.9010175e-06,194.59882000000016,0.029832719,79.55125,13.949868,80.76509146902515,8951.890526587107,81.09870529176159,more,volatile,9320997,33742.0
COM~much_healthier,COMPLEMENT,much_healthier,6389,6198.50394,225.16973,0.67134553,0.029573238,6.289053e-05,0.9917728,7.972662e-05,80136344,6442,83284343,6389.0,80129955.0,53.0,3147946.0,80136344,3147999,6442,83277901,80130145.49606213,243.496062135,3147755.503937865,2.3832498,0.00015944,0.029573238,0.013146007,7.9727e-05,1.2709346,1.2441158,1.6849384,6.289053e-05,0.029573238,1.8598766e-06,190.4960600000004,0.029816257,78.730576,13.802031,79.93122043357026,8951.890526587107,80.26207074328447,much,healthier,1986728,13979.0
COM~technologically_advanced,COMPLEMENT,technologically_advanced,11911,11556.04351,419.21697,0.6723994,0.02955934,0.00011718563,0.99175686,0.00014863418,80136344,12010,83284343,11911.0,80124433.0,99.0,3147900.0,80136344,3147999,12010,83272333,80124787.95648964,453.956489637,3147545.043510363,3.252378,0.000297224,0.02955934,0.013139056,0.000148634,1.5290918,1.5094692,1.8320097,0.00011718563,0.02955934,3.46393e-06,354.9564900000005,0.02980073,107.49904,18.840288,109.13752791776072,8951.890526587107,109.59014554237986,technologically,advanced,21795,143274.0
