key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total,first_char
NEG~as_lucky,NEGATED,as_lucky,2370,145.48202,10917.754626,1.7300705,0.6662533,0.0007328626,0.7097933,0.00074677187,3173660,3339,72839589,2370.0,3171290.0,969.0,69664960.0,3173660.0,69665929.0,3339.0,72836250.0,3173514.517977305,3193.517977305,69662735.48202269,45.69427,0.001491974,1.211939,0.0007328626,0.6662533,0.6662533,0.3334931,2224.51798,0.9386152,5.43301,5.4188046,5.439328,5.4545174,5.5920954,5.4814353,48.68264577855234,1781.4769153710638,57.784080852774665,as,lucky,3270915.0,87278.0,a
NEG~more_pleased,NEGATED,more_pleased,3800,234.88876,17418.426721,1.7200044,0.6613569,0.0011745183,0.7048785,0.0011973557,3173660,5391,72839589,3800.0,3169860.0,1591.0,69664338.0,3173660.0,69665929.0,5391.0,72834198.0,3173425.111235595,5156.111235595,69660772.88876441,57.83374,0.002390651,1.2089213,0.0011745183,0.6613569,0.6613569,0.33126572,3565.11124,0.9381872,5.46614,5.454944,5.4711185,5.4830856,5.5913315,5.504286,61.644140029689765,1781.4769153710638,73.4234295031225,more,pleased,8757314.0,151633.0,m
NEG~overly_concerned,NEGATED,overly_concerned,2829,175.71998,12921.030724,1.7127427,0.6579288,0.00087411737,0.7014629,0.0008913998,3173660,4033,72839589,2829.0,3170831.0,1204.0,69664725.0,3173660.0,69665929.0,4033.0,72835556.0,3173484.2800247,3857.280024699,69662071.71997531,49.884613,0.001780537,1.2068118,0.00087411737,0.6579288,0.6579288,0.32940146,2653.28002,0.9378862,5.405308,5.392441,5.4110303,5.4247856,5.549275,5.449157,53.1883445878888,1781.4769153710638,63.50590523722971,overly,concerned,100826.0,216213.0,o
NEG~that_simple,NEGATED,that_simple,6123,384.11785,27770.905778,1.6989646,0.6510409,0.0018906622,0.6945327,0.0019293182,3173660,8816,72839589,6123.0,3167537.0,2693.0,69663236.0,3173660.0,69665929.0,8816.0,72830773.0,3173275.882146726,8431.882146727,69657497.11785327,73.34072,0.003847947,1.2024997,0.0018906622,0.6510409,0.6510409,0.3264658,5738.88215,0.9372664,5.4502196,5.4415,5.4540963,5.463413,5.547577,5.479912,78.24960063795854,1781.4769153710638,93.89355675444402,that,simple,208262.0,396749.0,t
NEG~more_proud,NEGATED,more_proud,4258,277.19576,18800.791561,1.6481377,0.6257705,0.0013114673,0.6692864,0.0013416687,3173660,6362,72839589,4258.0,3169402.0,2104.0,69663825.0,3173660.0,69665929.0,6362.0,72833227.0,3173382.804244268,6084.804244269,69659844.19575574,61.00536,0.002677969,1.1864191,0.0013114673,0.6257705,0.6257705,0.313541,3980.80424,0.9349,5.2530203,5.2429686,5.2574897,5.2682295,5.365241,5.287249,65.25335240430181,1781.4769153710638,79.76214641043707,more,proud,8757314.0,207536.0,m
NEG~as_severe,NEGATED,as_severe,2659,178.72634,11473.243927,1.6071982,0.6046839,0.0008171208,0.64822036,0.0008378339,3173660,4102,72839589,2659.0,3171001.0,1443.0,69664486.0,3173660.0,69665929.0,4102.0,72835487.0,3173481.273657654,3923.273657653,69662005.72634235,48.099487,0.001673505,1.1725298,0.0008171208,0.6046839,0.6046839,0.3027505,2480.27366,0.9327844,5.0677695,5.055444,5.0732503,5.08642,5.205383,5.109742,51.56549233741495,1781.4769153710638,64.04685784642366,as,severe,3270915.0,91036.0,a
NEG~always_true,NEGATED,always_true,2920,199.33521,12460.877268,1.5883775,0.59471816,0.0008963171,0.63825136,0.00092007336,3173660,4575,72839589,2920.0,3170740.0,1655.0,69664274.0,3173660.0,69665929.0,4575.0,72835014.0,3173460.664793702,4375.664793702,69661553.3352063,50.34816,0.001837498,1.1657988,0.0008963171,0.59471816,0.59471816,0.29780725,2720.66479,0.9317345,5.0208125,5.009189,5.0259805,5.0383983,5.150514,5.0603857,54.037024344425184,1781.4769153710638,67.63874629234341,always,true,608062.0,231639.0,a
NEG~always_possible,NEGATED,always_possible,7343,511.91024,30879.136977,1.5642478,0.58151263,0.0022504877,0.6249894,0.0023137324,3173660,11749,72839589,7343.0,3166317.0,4406.0,69661523.0,3173660.0,69665929.0,11749.0,72827840.0,3173148.089762011,11237.089762011,69654691.91023798,79.71742,0.004610397,1.1566797,0.0022504877,0.58151263,0.58151263,0.29188156,6831.08976,0.93028593,5.035135,5.027891,5.038355,5.046091,5.115848,5.059785,85.69130644353604,1781.4769153710638,108.39280418920806,always,possible,608062.0,245272.0,a
NEG~quite_enough,NEGATED,quite_enough,3121,220.07478,13014.571752,1.5505688,0.57436675,0.00095570355,0.61789745,0.0009834071,3173660,5051,72839589,3121.0,3170539.0,1930.0,69663999.0,3173660.0,69665929.0,5051.0,72834538.0,3173439.92521814,4830.925218139,69661098.07478186,51.92657,0.001963689,1.1517235,0.00095570355,0.57436675,0.57436675,0.28766122,2900.92522,0.9294858,4.909739,4.8987656,4.9146175,4.9263387,5.032089,4.9470887,55.86591089385369,1781.4769153710638,71.07038764492565,quite,enough,995239.0,152020.0,q
NEG~always_necessary,NEGATED,always_necessary,2190,155.85181,9072.154809,1.5400614,0.5687023,0.00067014573,0.6122449,0.000690055,3173660,3577,72839589,2190.0,3171470.0,1387.0,69664542.0,3173660.0,69665929.0,3577.0,72836012.0,3173504.148189524,3421.148189524,69662507.85181047,43.467087,0.001378556,1.1477323,0.00067014573,0.5687023,0.5687023,0.2846862,2034.1481899999999,0.9288348,4.830944,4.817953,4.836719,4.8505955,4.9758067,4.875161,46.79743582719036,1781.4769153710638,59.80802621722272,always,necessary,608062.0,109369.0,a
NEG~more_different,NEGATED,more_different,6722,485.98577,27543.565512,1.5232352,0.5591689,0.0020544415,0.60265374,0.0021180592,3173660,11154,72839589,6722.0,3166938.0,4432.0,69661497.0,3173660.0,69665929.0,11154.0,72828435.0,3173174.014231464,10668.014231464,69655260.98576854,76.060265,0.004221283,1.140875,0.0020544415,0.5591689,0.5591689,0.28061163,6236.01423,0.9277022,4.8966146,4.889248,4.8998895,4.9077563,4.978663,4.9216795,81.98780397107853,1781.4769153710638,105.61249926026748,more,different,8757314.0,825838.0,m
NEG~that_good,NEGATED,that_good,10610,768.23571,43439.901405,1.5221146,0.55831146,0.0032423479,0.6017468,0.0033431433,3173660,17632,72839589,10610.0,3163050.0,7022.0,69658907.0,3173660.0,69665929.0,17632.0,72821957.0,3172891.764293453,16863.764293453,69649065.23570655,95.54661,0.006649345,1.1402209,0.0032423479,0.55831146,0.55831146,0.2807769,9841.76429,0.92759323,4.924011,4.918146,4.926618,4.932881,4.989313,4.9439645,103.00485425454472,1781.4769153710638,132.78554138158265,that,good,208262.0,1681795.0,t
NEG~so_surprising,NEGATED,so_surprising,2048,154.76255,8129.009162,1.4757748,0.53303206,0.00062372297,0.5765766,0.0006453117,3173660,3552,72839589,2048.0,3171612.0,1504.0,69664425.0,3173660.0,69665929.0,3552.0,72836037.0,3173505.237452946,3397.237452946,69662531.76254706,41.835033,0.001289181,1.121664,0.00062372297,0.53303206,0.53303206,0.26682788,1893.23745,0.92443234,4.6197057,4.6067867,4.6254478,4.6392426,4.763573,4.6636567,45.254833995939045,1781.4769153710638,59.59865770300536,so,surprising,5206528.0,70540.0,s
NEG~as_dramatic,NEGATED,as_dramatic,2408,183.5191,9500.531407,1.4671681,0.5281599,0.0007328504,0.5716999,0.0007587454,3173660,4212,72839589,2408.0,3171252.0,1804.0,69664125.0,3173660.0,69665929.0,4212.0,72835377.0,3173476.480898595,4028.480898595,69661900.51910141,45.331535,0.00151548,1.1179752,0.0007328504,0.5281599,0.5281599,0.26444638,2224.4809,0.9237878,4.6142573,4.6023984,4.619528,4.63219,4.7462907,4.6545987,49.07137658554119,1781.4769153710638,64.89992295835181,as,dramatic,3270915.0,64902.0,a
NEG~even_worth,NEGATED,even_worth,2420,184.43408,9547.868402,1.4671675,0.5281587,0.00073650235,0.57169855,0.0007625265,3173660,4233,72839589,2420.0,3171240.0,1813.0,69664116.0,3173660.0,69665929.0,4233.0,72835356.0,3173475.56591732,4048.56591732,69661880.43408269,45.44434,0.001523022,1.1179742,0.00073650235,0.5281587,0.5281587,0.2644476,2235.56592,0.9237876,4.6148915,4.603062,4.620149,4.63278,4.7465982,4.6551332,49.193495504995376,1781.4769153710638,65.06150935845248,even,worth,1044089.0,213248.0,e
NEG~immediately_obvious,NEGATED,immediately_obvious,2238,173.80287,8712.07072,1.4483024,0.5175007,0.0006800453,0.56104285,0.0007051795,3173660,3989,72839589,2238.0,3171422.0,1751.0,69664178.0,3173660.0,69665929.0,3989.0,72835600.0,3173486.197128322,3815.197128323,69662113.80287167,43.63361,0.001408589,1.1098031,0.0006800453,0.5175007,0.5175007,0.25909036,2064.19713,0.9223401,4.5451183,4.532953,4.5505257,4.5635147,4.6805205,4.5864987,47.30750469005948,1781.4769153710638,63.15853069855251,immediately,obvious,96973.0,165439.0,i
NEG~too_different,NEGATED,too_different,2356,185.69763,9075.043929,1.4338013,0.50925136,0.0007150014,0.55279213,0.00074236054,3173660,4262,72839589,2356.0,3171304.0,1906.0,69664023.0,3173660.0,69665929.0,4262.0,72835327.0,3173474.30237175,4076.30237175,69661852.69762824,44.712875,0.00148273,1.1033689,0.0007150014,0.50925136,0.50925136,0.2549832,2170.30237,0.92118096,4.5058804,4.4941196,4.511107,4.5236626,4.636736,4.545878,48.53864439804639,1781.4769153710638,65.28399497579785,too,different,3021077.0,825838.0,t
NEG~so_distant,NEGATED,so_distant,2009,165.21948,7506.525624,1.3935387,0.48625436,0.0006074295,0.5297996,0.0006330231,3173660,3792,72839589,2009.0,3171651.0,1783.0,69664146.0,3173660.0,69665929.0,3792.0,72835797.0,3173494.780524091,3626.780524091,69662302.21947591,41.135735,0.001264535,1.0849187,0.0006074295,0.48625436,0.48625436,0.2434309,1843.78052,0.9177603,4.3574934,4.345038,4.3630285,4.3763237,4.4959707,4.3998427,44.82186966202994,1781.4769153710638,61.57921727336261,so,distant,5206528.0,34608.0,s
NEG~as_obvious,NEGATED,as_obvious,2550,210.48926,9503.03893,1.3901997,0.4843026,0.00077074673,0.52784103,0.0008034887,3173660,4831,72839589,2550.0,3171110.0,2281.0,69663648.0,3173660.0,69665929.0,4831.0,72834758.0,3173449.510736256,4620.510736256,69661308.48926374,46.329216,0.001604535,1.0833102,0.00077074673,0.4843026,0.4843026,0.24253668,2339.51074,0.9174552,4.377138,4.3661036,4.382042,4.3938203,4.499823,4.414657,50.49752469181039,1781.4769153710638,69.50539547402057,as,obvious,3270915.0,165439.0,a
NEG~as_straightforward,NEGATED,as_straightforward,2175,179.68489,8100.451722,1.3893814,0.48385745,0.0006573522,0.52740055,0.0006853286,3173660,4124,72839589,2175.0,3171485.0,1949.0,69663980.0,3173660.0,69665929.0,4124.0,72835465.0,3173480.315105842,3944.315105842,69661984.68489416,42.784046,0.001368878,1.0829477,0.0006573522,0.48385745,0.48385745,0.2422574,1995.31511,0.91738623,4.3547974,4.3428535,4.360105,4.3728533,4.487578,4.395406,46.636895265444075,1781.4769153710638,64.21837743200929,as,straightforward,3270915.0,53898.0,a
NEG~mutually_exclusive,NEGATED,mutually_exclusive,5489,453.74357,20439.02987,1.3892635,0.48357752,0.0016588543,0.5270789,0.0017295488,3173660,10414,72839589,5489.0,3168171.0,4925.0,69661004.0,3173660.0,69665929.0,10414.0,72829175.0,3173206.256428767,9960.256428767,69655968.74357124,67.96338,0.003447784,1.0826827,0.0016588543,0.48357752,0.48357752,0.24261819,5035.25643,0.91733587,4.4493465,4.4418306,4.452687,4.46071,4.5329227,4.474904,74.08778576796583,1781.4769153710638,102.04900783447137,mutually,exclusive,40504.0,30482.0,m
NEG~that_much,NEGATED,that_much,4711,390.91486,17493.18964,1.3856753,0.4815668,0.0014232427,0.525078,0.001484406,3173660,8972,72839589,4711.0,3168949.0,4261.0,69661668.0,3173660.0,69665929.0,8972.0,72830617.0,3173269.085142971,8581.085142971,69657347.91485703,62.941307,0.002960443,1.081031,0.0014232427,0.4815668,0.4815668,0.24149503,4320.08514,0.91702086,4.4251404,4.417043,4.4287386,4.4373813,4.51517,4.452672,68.63672486358888,1781.4769153710638,94.72064188971694,that,much,208262.0,1349399.0,t
NEG~too_happy,NEGATED,too_happy,7317,625.19363,26608.812071,1.3596716,0.46645236,0.0022046012,0.509931,0.00230554,3173660,14349,72839589,7317.0,3166343.0,7032.0,69658897.0,3173660.0,69665929.0,14349.0,72825240.0,3173034.806366082,13723.806366082,69652205.19363391,78.23063,0.004590326,1.0683185,0.0022046012,0.46645236,0.46645236,0.23432848,6691.80637,0.914556,4.374553,4.3681507,4.3773985,4.384233,4.4457293,4.3963227,85.53946457629952,1781.4769153710638,119.78731151503484,too,happy,3021077.0,423061.0,t
NEG~as_bad,NEGATED,as_bad,27548,2634.97179,92417.012459,1.2675669,0.41229132,0.008207543,0.45551956,0.008680199,3173660,60476,72839589,27548.0,3146112.0,32928.0,69633001.0,3173660.0,69665929.0,60476.0,72779113.0,3171025.02821069,57841.028210689,69608087.97178932,150.10028,0.017035771,1.019314,0.008207543,0.41229132,0.41229132,0.21024942,24913.02821,0.9043498,4.1308966,4.1277614,4.1322904,4.135637,4.165742,4.1415567,165.97590186530093,1781.4769153710638,245.91868574795205,as,bad,3270915.0,429537.0,a
NEG~as_sharp,NEGATED,as_sharp,2830,284.77703,9124.165685,1.2247235,0.38945094,0.0008385182,0.43298653,0.00089171494,3173660,6536,72839589,2830.0,3170830.0,3706.0,69662223.0,3173660.0,69665929.0,6536.0,72833053.0,3173375.222970849,6251.222970849,69659677.77702916,47.844566,0.001779765,0.9972815,0.0008385182,0.38945094,0.38945094,0.19514473,2545.22297,0.8993721,3.8584785,3.8488307,3.8627646,3.8730564,3.965481,3.8912528,53.19774431308154,1781.4769153710638,80.84553172563095,as,sharp,3270915.0,35815.0,a
NEG~any_better,NEGATED,any_better,4719,499.31835,14650.956086,1.1872036,0.3682675,0.001390165,0.41178012,0.0014869268,3173660,11460,72839589,4719.0,3168941.0,6741.0,69659188.0,3173660.0,69665929.0,11460.0,72828129.0,3173160.681647174,10960.681647174,69654968.31835283,61.42635,0.002963154,0.97547245,0.001390165,0.3682675,0.3682675,0.18482883,4219.68165,0.8941898,3.783187,3.7758558,3.7864442,3.7942655,3.8645184,3.8080947,68.69497798238238,1781.4769153710638,107.05138952858108,any,better,34382.0,625733.0,a
NEG~immediately_apparent,NEGATED,immediately_apparent,2015,216.58914,6179.87213,1.1753223,0.3618052,0.00059248257,0.40535104,0.0006349136,3173660,4971,72839589,2015.0,3171645.0,2956.0,69662973.0,3173660.0,69665929.0,4971.0,72834618.0,3173443.410861091,4754.410861091,69661174.58913891,40.063732,0.001267841,0.96863836,0.00059248257,0.3618052,0.3618052,0.18119884,1798.41086,0.8925116,3.661264,3.6500475,3.6662462,3.6782074,3.7854977,3.699348,44.88875137492688,1781.4769153710638,70.50531894828929,immediately,apparent,96973.0,54246.0,i
NEG~as_exciting,NEGATED,as_exciting,2696,294.18827,8173.986793,1.1644527,0.35575154,0.0007912717,0.3992891,0.0008494924,3173660,6752,72839589,2696.0,3170964.0,4056.0,69661873.0,3173660.0,69665929.0,6752.0,72832837.0,3173365.81173488,6457.81173488,69659471.18826512,46.257164,0.001695378,0.96209455,0.0007912717,0.35575154,0.35575154,0.17827141,2401.81173,0.89087975,3.6589432,3.6493087,3.663223,3.6734986,3.7657053,3.6916623,51.92301994298868,1781.4769153710638,82.17055433669655,as,exciting,3270915.0,214504.0,a
NEG~as_expensive,NEGATED,as_expensive,2057,229.44245,6131.549485,1.1486241,0.3470736,0.00060208485,0.39061907,0.00064814754,3173660,5266,72839589,2057.0,3171603.0,3209.0,69662720.0,3173660.0,69665929.0,5266.0,72834323.0,3173430.557552706,5036.557552707,69660892.44244729,40.295258,0.001294148,0.95256054,0.00060208485,0.3470736,0.3470736,0.17383786,1827.55755,0.8884577,3.5778089,3.5668283,3.5826862,3.594395,3.6993902,3.615088,45.35416188179427,1781.4769153710638,72.56721022610694,as,expensive,3270915.0,394312.0,a
NEG~as_popular,NEGATED,as_popular,5197,594.51998,15194.043529,1.1311339,0.33736476,0.0015162771,0.3808721,0.0016375415,3173660,13645,72839589,5197.0,3168463.0,8448.0,69657481.0,3173660.0,69665929.0,13645.0,72825944.0,3173065.480024056,13050.480024057,69652878.51997595,63.843334,0.003261062,0.94158626,0.0015162771,0.33736476,0.33736476,0.16944052,4602.48002,0.88560325,3.6079304,3.6011105,3.6109602,3.6182356,3.6835597,3.631098,72.09022125087424,1781.4769153710638,116.81181447096864,as,popular,3270915.0,770759.0,a
NEG~too_sweet,NEGATED,too_sweet,3251,372.48452,9491.466621,1.1298028,0.33674738,0.00094832067,0.3802784,0.0010243693,3173660,8549,72839589,3251.0,3170409.0,5298.0,69660631.0,3173660.0,69665929.0,8549.0,72831040.0,3173287.515480078,8176.515480078,69657752.48451993,50.484734,0.002043235,0.94090873,0.00094832067,0.33674738,0.33674738,0.16884784,2878.51548,0.8854246,3.5651333,3.5564919,3.5689719,3.5781882,3.6608849,3.594479,57.01754116059373,1781.4769153710638,92.46080250571049,too,sweet,3021077.0,101900.0,t
NEG~as_successful,NEGATED,as_successful,4579,524.67641,13369.491942,1.1299161,0.33673757,0.001335688,0.38025245,0.0014428137,3173660,12042,72839589,4579.0,3169081.0,7463.0,69658466.0,3173660.0,69665929.0,12042.0,72827547.0,3173135.3235947,11517.323594701,69654411.6764053,59.914658,0.00287472,0.9408791,0.001335688,0.33673757,0.33673757,0.16903664,4054.32359,0.8854168,3.5945232,3.5872564,3.5977516,3.605503,3.6750922,3.619207,67.66830868286867,1781.4769153710638,109.73604694903129,as,successful,3270915.0,366516.0,a
NEG~so_lucky,NEGATED,so_lucky,8578,1047.69713,23820.341265,1.0865021,0.3132658,0.002480842,0.35673293,0.002702873,3173660,24046,72839589,8578.0,3165082.0,15468.0,69650461.0,3173660.0,69665929.0,24046.0,72815543.0,3172612.302869804,22998.302869803,69642930.6971302,81.305405,0.005365096,0.9131503,0.002480842,0.3132658,0.3132658,0.15787332,7530.3028699999995,0.87786233,3.4932096,3.4880068,3.4955213,3.501072,3.5509248,3.5108862,92.61749294814668,1781.4769153710638,155.0677271388215,so,lucky,5206528.0,87278.0,s
NEG~completely_satisfied,NEGATED,completely_satisfied,2886,356.49413,7937.639933,1.0782046,0.30918968,0.0008333402,0.3527255,0.0009093602,3173660,8182,72839589,2886.0,3170774.0,5296.0,69660633.0,3173660.0,69665929.0,8182.0,72831407.0,3173303.505867118,7825.505867118,69658103.49413288,47.085537,0.001814044,0.90824395,0.0008333402,0.30918968,0.30918968,0.15501152,2529.50587,0.8764747,3.3863935,3.3773928,3.3903916,3.3999896,3.4860482,3.4169517,53.72150407425317,1781.4769153710638,90.45440840556087,completely,satisfied,586896.0,62862.0,c
NEG~just_good,NEGATED,just_good,2351,292.00974,6437.262802,1.0744606,0.30724853,0.0006783299,0.3507908,0.0007407851,3173660,6702,72839589,2351.0,3171309.0,4351.0,69661578.0,3173660.0,69665929.0,6702.0,72832887.0,3173367.990261724,6409.990261724,69659519.00973828,42.46469,0.001478448,0.9058553,0.0006783299,0.30724853,0.30724853,0.15396343,2058.99026,0.8757934,3.353302,3.3433256,3.357733,3.3683693,3.4636948,3.3871646,48.48711168960263,1781.4769153710638,81.8657437515839,just,good,603929.0,1681795.0,j
NEG~as_interesting,NEGATED,as_interesting,2460,305.69089,6733.246996,1.0741603,0.30708617,0.00070973247,0.35062712,0.0007751303,3173660,7016,72839589,2460.0,3171200.0,4556.0,69661373.0,3173660.0,69665929.0,7016.0,72832573.0,3173354.309113139,6710.309113139,69659218.69088686,43.435062,0.001546841,0.90565264,0.00070973247,0.30708617,0.30708617,0.15389796,2154.30911,0.8757354,3.357152,3.3474042,3.3614817,3.3718748,3.4650292,3.3902404,49.59838707054898,1781.4769153710638,83.7615663654877,as,interesting,3270915.0,453995.0,a
NEG~as_common,NEGATED,as_common,3683,458.05705,10074.911185,1.0737299,0.30680192,0.0010624505,0.35032818,0.0011604897,3173660,10513,72839589,3683.0,3169977.0,6830.0,69659099.0,3173660.0,69665929.0,10513.0,72829076.0,3173201.942945614,10054.942945614,69655874.05705439,53.139954,0.002313317,0.90528214,0.0010624505,0.30680192,0.30680192,0.15393218,3224.94295,0.87562937,3.3939724,3.3860323,3.3974996,3.4059675,3.4819257,3.4209342,60.687725282795036,1781.4769153710638,102.53292154230269,as,common,3270915.0,514723.0,a
NEG~as_effective,NEGATED,as_effective,8607,1080.89788,23371.188471,1.0678601,0.30347735,0.002479458,0.34694454,0.0027120106,3173660,24808,72839589,8607.0,3165053.0,16201.0,69649728.0,3173660.0,69665929.0,24808.0,72814781.0,3172579.102120688,23727.102120689,69642201.89787932,81.12304,0.005381952,0.90106714,0.002479458,0.30347735,0.30347735,0.1529784,7526.10212,0.8744164,3.4322948,3.4271374,3.434586,3.4400878,3.4894972,3.4498155,92.7739187487518,1781.4769153710638,157.50555545757743,as,effective,3270915.0,478622.0,a
NEG~as_easy,NEGATED,as_easy,23250,2928.2015,63071.813847,1.0677884,0.30265996,0.0066949725,0.34595126,0.0073259263,3173660,67206,72839589,23250.0,3150410.0,43956.0,69621973.0,3173660.0,69665929.0,67206.0,72772383.0,3170731.79849738,64277.79849738,69601651.20150262,133.2756,0.014348017,0.899822,0.0066949725,0.30265996,0.30265996,0.15467747,20321.7985,0.87405586,3.4697883,3.4666634,3.4711769,3.4745114,3.5044827,3.4804087,152.47950681976906,1781.4769153710638,259.2412004292528,as,easy,3270915.0,579827.0,a
