key,index,l1,l2,f,E11,r_log_likelihood,r_log_likelihood_tt,r_odds_ratio_disc,r_Dice,r_t_score,r_p1_given2,r_p2_given1,r_p1_given2_simple,r_p2_given1_simple,r_p1_given2_margin,r_p2_given1_margin,r_expect_diff,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,am_expect_diff,f1,f2,N,O11,O12,O21,O22,R1,R2,C1,C2,E12,E21,E22,z_score,t_score,log_likelihood,simple_ll,min_sensitivity,liddell,dice,log_ratio,conservative_log_ratio,mutual_information,local_mutual_information,ipm,ipm_reference,ipm_expected
POS-counter,51,POSITIVE,counter,81,69.20959,299,493,31,802,380,51,404,1,802,37,445,404,25.484739,25.484739,1.4435718,9.66828e-05,1.3100452,0.1455666,4.83437e-05,1.0,4.83437e-05,0.14556059,7.0369e-06,11.790408,1675501,81,1960936,81.0,1675420.0,0.0,285435.0,1675501,285435,81,1960855,2070.1843,11.790408,688.9049,1.417247,1.310045,25878301.158547,1.903354,4.8e-05,0.145567,9.7e-05,13.752294,0.0,0.068319,5.533817,48.343749,0.0,41.306805
POS-preferably,52,POSITIVE,preferably,79,67.50071,305,500,33,808,386,53,413,1,808,37,455,413,24.855472,24.855472,1.4327807,9.42957e-05,1.2937708,0.14556645,4.71501e-05,1.0,4.71501e-05,0.14556059,6.8632e-06,11.499287,1675501,79,1960936,79.0,1675422.0,0.0,285435.0,1675501,285435,79,1960857,2071.8933,11.499287,689.19604,1.399641,1.293771,25875325.237533,1.856357,4.7e-05,0.145566,9.4e-05,13.716225,0.0,0.068319,5.39718,47.150076,0.0,40.286884
POS-spotlessly,53,POSITIVE,spotlessly,76,64.9374,309,504,35,828,389,54,418,1,829,37,460,418,23.911574,23.911574,1.4160743,9.0715e-05,1.2689677,0.14556623,4.53596e-05,1.0,4.53596e-05,0.14556059,6.6026e-06,11.062605,1675501,76,1960936,76.0,1675425.0,0.0,285435.0,1675501,285435,76,1960860,2074.4565,11.062605,689.6327,1.372809,1.268968,25870865.807523,1.785863,4.5e-05,0.145566,9.1e-05,13.660372,0.0,0.068319,5.192223,45.359567,0.0,38.757004
POS-elegantly,54,POSITIVE,elegantly,75,64.08296,310,505,36,833,390,55,421,1,833,37,462,421,23.596941,23.596941,1.4103595,8.95215e-05,1.2605917,0.14556615,4.47627e-05,1.0,4.47627e-05,0.14556059,6.5157e-06,10.917044,1675501,75,1960936,75.0,1675426.0,0.0,285435.0,1675501,285435,75,1960861,2075.311,10.917044,689.77826,1.363747,1.260592,25869380.516006,1.762364,4.5e-05,0.145566,9e-05,13.641264,0.0,0.068319,5.123905,44.762731,0.0,38.24704
POS-heartbreakingly,55,POSITIVE,heartbreakingly,74,63.22852,312,508,38,838,391,56,423,1,838,37,464,423,23.282309,23.282309,1.4045687,8.83279e-05,1.2521595,0.14556608,4.41659e-05,1.0,4.41659e-05,0.14556059,6.4288e-06,10.771484,1675501,74,1960936,74.0,1675427.0,0.0,285435.0,1675501,285435,74,1960862,2076.1655,10.771484,689.9238,1.354625,1.25216,25867895.81627,1.738866,4.4e-05,0.145566,8.8e-05,13.621899,0.0,0.068319,5.055586,44.165894,0.0,37.73708
POS-rightfully,56,POSITIVE,rightfully,70,59.81076,318,517,41,872,397,57,433,1,872,37,472,433,22.023782,22.023782,1.3806005,8.35536e-05,1.2178473,0.1455658,4.17785e-05,1.0,4.17785e-05,0.14556059,6.0813e-06,10.189241,1675501,70,1960936,70.0,1675431.0,0.0,285435.0,1675501,285435,70,1960866,2079.5833,10.189241,690.5061,1.317505,1.217847,25861962.925592,1.644873,4.2e-05,0.145566,8.4e-05,13.54173,0.0,0.068319,4.782311,41.778549,0.0,35.69724
POS-collectively,57,POSITIVE,collectively,68,58.10188,321,520,44,876,404,58,437,1,876,37,476,437,21.394519,21.394519,1.3681014,8.11665e-05,1.2003233,0.14556564,4.05849e-05,1.0,4.05849e-05,0.14556059,5.9076e-06,9.89812,1675501,68,1960936,68.0,1675433.0,0.0,285435.0,1675501,285435,68,1960868,2081.2922,9.89812,690.7972,1.298547,1.200323,25859000.018556,1.597877,4.1e-05,0.145566,8.1e-05,13.49991,0.0,0.068319,4.645674,40.584876,0.0,34.67732
POS-dang,58,POSITIVE,dang,66,56.393,331,533,47,885,407,59,445,1,885,37,484,445,20.765257,20.765257,1.3552319,7.87793e-05,1.1825398,0.1455655,3.93912e-05,1.0,3.93912e-05,0.14556059,5.7338e-06,9.606999,1675501,66,1960936,66.0,1675435.0,0.0,285435.0,1675501,285435,66,1960870,2083.001,9.606999,691.0883,1.279308,1.18254,25856039.465331,1.550881,3.9e-05,0.145565,7.9e-05,13.456842,0.0,0.068319,4.509036,39.391203,0.0,33.657394
POS-uncommonly,59,POSITIVE,uncommonly,63,53.82968,335,539,48,919,412,60,459,1,919,37,496,459,19.821365,19.821365,1.3351833,7.51986e-05,1.1553514,0.14556527,3.76007e-05,1.0,3.76007e-05,0.14556059,5.4732e-06,9.170317,1675501,63,1960936,63.0,1675438.0,0.0,285435.0,1675501,285435,63,1960873,2085.5645,9.170317,691.525,1.249895,1.155351,25851603.040615,1.480386,3.8e-05,0.145565,7.5e-05,13.389729,0.0,0.068319,4.30408,37.600694,0.0,32.127514
POS-approximately,60,POSITIVE,approximately,61,52.1208,341,547,52,925,419,61,464,1,925,37,501,464,19.192105,19.192105,1.321284,7.28114e-05,1.1368645,0.14556512,3.6407e-05,1.0,3.6407e-05,0.14556059,5.2994e-06,8.879196,1675501,61,1960936,61.0,1675440.0,0.0,285435.0,1675501,285435,61,1960875,2087.2732,8.879196,691.8161,1.229895,1.136865,25848648.355387,1.43339,3.6e-05,0.145565,7.3e-05,13.343187,0.0,0.068319,4.167442,36.407021,0.0,31.107594
POS-flatly,61,POSITIVE,flatly,59,50.41193,344,550,55,935,427,62,471,1,935,37,508,471,18.562845,18.562845,1.3069254,7.04242e-05,1.1180722,0.14556497,3.52133e-05,1.0,3.52133e-05,0.14556059,5.1257e-06,8.588075,1675501,59,1960936,59.0,1675442.0,0.0,285435.0,1675501,285435,59,1960877,2088.9822,8.588075,692.10724,1.209565,1.118072,25845696.010771,1.386393,3.5e-05,0.145565,7e-05,13.295093,0.0,0.068319,4.030805,35.213348,0.0,30.087671
POS-perilously,62,POSITIVE,perilously,58,49.55749,346,552,57,952,432,63,474,1,952,37,510,474,18.248216,18.248216,1.299564,6.92306e-05,1.1085564,0.1455649,3.46165e-05,1.0,3.46165e-05,0.14556059,5.0388e-06,8.442514,1675501,58,1960936,58.0,1675443.0,0.0,285435.0,1675501,285435,58,1960878,2089.8367,8.442514,692.2528,1.199271,1.108556,25844220.71502,1.362895,3.5e-05,0.145565,6.9e-05,13.270432,0.0,0.068319,3.962486,34.616512,0.0,29.577711
POS-disarmingly,63,POSITIVE,disarmingly,58,49.55749,346,552,57,952,432,63,474,1,952,37,510,474,18.248216,18.248216,1.299564,6.92306e-05,1.1085564,0.1455649,3.46165e-05,1.0,3.46165e-05,0.14556059,5.0388e-06,8.442514,1675501,58,1960936,58.0,1675443.0,0.0,285435.0,1675501,285435,58,1960878,2089.8367,8.442514,692.2528,1.199271,1.108556,25844220.71502,1.362895,3.5e-05,0.145565,6.9e-05,13.270432,0.0,0.068319,3.962486,34.616512,0.0,29.577711
POS-admirably,64,POSITIVE,admirably,56,47.84861,351,558,60,958,437,65,481,1,958,37,518,481,17.618957,17.618957,1.2844561,6.68434e-05,1.0892757,0.14556475,3.34228e-05,1.0,3.34228e-05,0.14556059,4.865e-06,8.151393,1675501,56,1960936,56.0,1675445.0,0.0,285435.0,1675501,285435,56,1960880,2091.5454,8.151393,692.54395,1.178412,1.089276,25841271.874294,1.315899,3.3e-05,0.145565,6.7e-05,13.219807,0.0,0.068319,3.825849,33.422839,0.0,28.55779
POS-scarily,65,POSITIVE,scarily,56,47.84861,351,558,60,958,437,65,481,1,958,37,518,481,17.618957,17.618957,1.2844561,6.68434e-05,1.0892757,0.14556475,3.34228e-05,1.0,3.34228e-05,0.14556059,4.865e-06,8.151393,1675501,56,1960936,56.0,1675445.0,0.0,285435.0,1675501,285435,56,1960880,2091.5454,8.151393,692.54395,1.178412,1.089276,25841271.874294,1.315899,3.3e-05,0.145565,6.7e-05,13.219807,0.0,0.068319,3.825849,33.422839,0.0,28.55779
POS-exponentially,66,POSITIVE,exponentially,54,46.13973,360,569,65,973,441,67,494,1,973,37,531,494,16.989699,16.989699,1.2688037,6.44563e-05,1.0696476,0.1455646,3.22292e-05,1.0,3.22292e-05,0.14556059,4.6913e-06,7.860272,1675501,54,1960936,54.0,1675447.0,0.0,285435.0,1675501,285435,54,1960882,2093.2544,7.860272,692.835,1.157178,1.069648,25838325.364821,1.268902,3.2e-05,0.145565,6.4e-05,13.16734,0.0,0.068319,3.689211,32.229166,0.0,27.53787
POS-computationally,67,POSITIVE,computationally,52,44.43085,367,580,71,982,448,68,500,1,982,37,537,500,16.360442,16.360442,1.252566,6.20691e-05,1.0496523,0.14556445,3.10355e-05,1.0,3.10355e-05,0.14556059,4.5175e-06,7.569151,1675501,52,1960936,52.0,1675449.0,0.0,285435.0,1675501,285435,52,1960884,2094.9631,7.569151,693.12616,1.135546,1.049652,25835381.182875,1.221906,3.1e-05,0.145564,6.2e-05,13.112893,0.0,0.068319,3.552574,31.035493,0.0,26.517948
POS-dead,68,POSITIVE,dead,52,44.43085,367,580,71,982,448,68,500,1,982,37,537,500,16.360442,16.360442,1.252566,6.20691e-05,1.0496523,0.14556445,3.10355e-05,1.0,3.10355e-05,0.14556059,4.5175e-06,7.569151,1675501,52,1960936,52.0,1675449.0,0.0,285435.0,1675501,285435,52,1960884,2094.9631,7.569151,693.12616,1.135546,1.049652,25835381.182875,1.221906,3.1e-05,0.145564,6.2e-05,13.112893,0.0,0.068319,3.552574,31.035493,0.0,26.517948
POS-freshly,69,POSITIVE,freshly,50,42.72197,375,591,74,994,453,70,512,1,994,37,548,512,15.731186,15.731186,1.2356975,5.96819e-05,1.0292687,0.1455643,2.98418e-05,1.0,2.98418e-05,0.14556059,4.3438e-06,7.278029,1675501,50,1960936,50.0,1675451.0,0.0,285435.0,1675501,285435,50,1960886,2096.672,7.278029,693.4173,1.113495,1.029269,25832439.324735,1.17491,3e-05,0.145564,6e-05,13.056311,0.0,0.068319,3.415936,29.84182,0.0,25.498028
POS-privately,70,POSITIVE,privately,50,42.72197,375,591,74,994,453,70,512,1,994,37,548,512,15.731186,15.731186,1.2356975,5.96819e-05,1.0292687,0.1455643,2.98418e-05,1.0,2.98418e-05,0.14556059,4.3438e-06,7.278029,1675501,50,1960936,50.0,1675451.0,0.0,285435.0,1675501,285435,50,1960886,2096.672,7.278029,693.4173,1.113495,1.029269,25832439.324735,1.17491,3e-05,0.145564,6e-05,13.056311,0.0,0.068319,3.415936,29.84182,0.0,25.498028
POS-carefully,71,POSITIVE,carefully,49,41.86753,382,600,77,998,459,72,518,1,998,37,554,518,15.416558,15.416558,1.2270111,5.84883e-05,1.0189241,0.14556423,2.9245e-05,1.0,2.9245e-05,0.14556059,4.2569e-06,7.132469,1675501,49,1960936,49.0,1675452.0,0.0,285435.0,1675501,285435,49,1960887,2097.5266,7.132469,693.56287,1.102304,1.018924,25830969.265934,1.151411,2.9e-05,0.145564,5.8e-05,13.027165,0.0,0.068319,3.347618,29.244984,0.0,24.988068
POS-meticulously,72,POSITIVE,meticulously,47,40.15865,387,606,79,1010,468,73,531,1,1010,37,564,531,14.787302,14.787302,1.2090989,5.6101e-05,0.9979131,0.14556408,2.80513e-05,1.0,2.80513e-05,0.14556059,4.0832e-06,6.841348,1675501,47,1960936,47.0,1675454.0,0.0,285435.0,1675501,285435,47,1960889,2099.2354,6.841348,693.85394,1.079573,0.997913,25828030.886554,1.104415,2.8e-05,0.145564,5.6e-05,12.967045,0.0,0.068319,3.21098,28.051311,0.0,23.968145
POS-hitherto,73,POSITIVE,hitherto,45,38.44977,391,610,83,1027,475,74,536,1,1027,37,569,536,14.158048,14.158048,1.1904162,5.37138e-05,0.9764501,0.14556393,2.68576e-05,1.0,2.68576e-05,0.14556059,3.9094e-06,6.550227,1675501,45,1960936,45.0,1675456.0,0.0,285435.0,1675501,285435,45,1960891,2100.9443,6.550227,694.1451,1.056354,0.97645,25825094.821723,1.057419,2.7e-05,0.145564,5.4e-05,12.904311,0.0,0.068319,3.074343,26.857638,0.0,22.948225
POS-doubtless,74,POSITIVE,doubtless,44,37.59533,396,615,84,1036,480,75,539,1,1036,37,572,539,13.84342,13.84342,1.1807646,5.25202e-05,0.9655397,0.14556386,2.62608e-05,1.0,2.62608e-05,0.14556059,3.8225e-06,6.404666,1675501,44,1960936,44.0,1675457.0,0.0,285435.0,1675501,285435,44,1960892,2101.7986,6.404666,694.29065,1.044551,0.96554,25823627.656112,1.03392,2.6e-05,0.145564,5.3e-05,12.87189,0.0,0.068319,3.006024,26.260802,0.0,22.438265
POS-incomparably,75,POSITIVE,incomparably,43,36.74089,398,617,89,1044,486,76,543,1,1044,37,575,543,13.528794,13.528794,1.1708935,5.13266e-05,0.9545046,0.14556378,2.5664e-05,1.0,2.5664e-05,0.14556059,3.7357e-06,6.259105,1675501,43,1960936,43.0,1675458.0,0.0,285435.0,1675501,285435,43,1960893,2102.653,6.259105,694.4362,1.032613,0.954505,25822161.067756,1.010422,2.6e-05,0.145564,5.1e-05,12.838724,0.0,0.068319,2.937705,25.663966,0.0,21.928305
POS-touchingly,76,POSITIVE,touchingly,43,36.74089,398,617,89,1044,486,76,543,1,1044,37,575,543,13.528794,13.528794,1.1708935,5.13266e-05,0.9545046,0.14556378,2.5664e-05,1.0,2.5664e-05,0.14556059,3.7357e-06,6.259105,1675501,43,1960936,43.0,1675458.0,0.0,285435.0,1675501,285435,43,1960893,2102.653,6.259105,694.4362,1.032613,0.954505,25822161.067756,1.010422,2.6e-05,0.145564,5.1e-05,12.838724,0.0,0.068319,2.937705,25.663966,0.0,21.928305
POS-gorgeously,77,POSITIVE,gorgeously,43,36.74089,398,617,89,1044,486,76,543,1,1044,37,575,543,13.528794,13.528794,1.1708935,5.13266e-05,0.9545046,0.14556378,2.5664e-05,1.0,2.5664e-05,0.14556059,3.7357e-06,6.259105,1675501,43,1960936,43.0,1675458.0,0.0,285435.0,1675501,285435,43,1960893,2102.653,6.259105,694.4362,1.032613,0.954505,25822161.067756,1.010422,2.6e-05,0.145564,5.1e-05,12.838724,0.0,0.068319,2.937705,25.663966,0.0,21.928305
POS-chillingly,78,POSITIVE,chillingly,42,35.88646,404,623,93,1052,495,79,552,1,1052,37,584,552,13.214167,13.214167,1.160793,5.0133e-05,0.9433404,0.1455637,2.50671e-05,1.0,2.50671e-05,0.14556059,3.6488e-06,6.113545,1675501,42,1960936,42.0,1675459.0,0.0,285435.0,1675501,285435,42,1960894,2103.5076,6.113545,694.5818,1.020535,0.94334,25820695.056197,0.986924,2.5e-05,0.145564,5e-05,12.804778,0.0,0.068319,2.869387,25.067129,0.0,21.418343
POS-fascinatingly,79,POSITIVE,fascinatingly,42,35.88646,404,623,93,1052,495,79,552,1,1052,37,584,552,13.214167,13.214167,1.160793,5.0133e-05,0.9433404,0.1455637,2.50671e-05,1.0,2.50671e-05,0.14556059,3.6488e-06,6.113545,1675501,42,1960936,42.0,1675459.0,0.0,285435.0,1675501,285435,42,1960894,2103.5076,6.113545,694.5818,1.020535,0.94334,25820695.056197,0.986924,2.5e-05,0.145564,5e-05,12.804778,0.0,0.068319,2.869387,25.067129,0.0,21.418343
POS-immeasurably,80,POSITIVE,immeasurably,42,35.88646,404,623,93,1052,495,79,552,1,1052,37,584,552,13.214167,13.214167,1.160793,5.0133e-05,0.9433404,0.1455637,2.50671e-05,1.0,2.50671e-05,0.14556059,3.6488e-06,6.113545,1675501,42,1960936,42.0,1675459.0,0.0,285435.0,1675501,285435,42,1960894,2103.5076,6.113545,694.5818,1.020535,0.94334,25820695.056197,0.986924,2.5e-05,0.145564,5e-05,12.804778,0.0,0.068319,2.869387,25.067129,0.0,21.418343
POS-instead,81,POSITIVE,instead,42,35.88646,404,623,93,1052,495,79,552,1,1052,37,584,552,13.214167,13.214167,1.160793,5.0133e-05,0.9433404,0.1455637,2.50671e-05,1.0,2.50671e-05,0.14556059,3.6488e-06,6.113545,1675501,42,1960936,42.0,1675459.0,0.0,285435.0,1675501,285435,42,1960894,2103.5076,6.113545,694.5818,1.020535,0.94334,25820695.056197,0.986924,2.5e-05,0.145564,5e-05,12.804778,0.0,0.068319,2.869387,25.067129,0.0,21.418343
POS-scrupulously,82,POSITIVE,scrupulously,41,35.03202,410,629,98,1061,501,83,566,1,1061,37,597,566,12.89954,12.89954,1.1504519,4.89394e-05,0.9320425,0.14556363,2.44703e-05,1.0,2.44703e-05,0.14556059,3.5619e-06,5.967984,1675501,41,1960936,41.0,1675460.0,0.0,285435.0,1675501,285435,41,1960895,2104.362,5.967984,694.72736,1.008312,0.932043,25819229.620974,0.963426,2.4e-05,0.145564,4.9e-05,12.770013,0.0,0.068319,2.801068,24.470293,0.0,20.908382
POS-defensively,83,POSITIVE,defensively,40,34.17758,414,635,100,1067,503,84,569,1,1067,37,600,569,12.584914,12.584914,1.1398586,4.77458e-05,0.920606,0.14556356,2.38735e-05,1.0,2.38735e-05,0.14556059,3.475e-06,5.822424,1675501,40,1960936,40.0,1675461.0,0.0,285435.0,1675501,285435,40,1960896,2105.2166,5.822424,694.8729,0.99594,0.920606,25817764.76163,0.939928,2.4e-05,0.145564,4.8e-05,12.73439,0.0,0.068319,2.732749,23.873456,0.0,20.398422
POS-differently,84,POSITIVE,differently,39,33.32314,419,642,104,1079,507,85,576,1,1079,37,607,576,12.270288,12.270288,1.1290003,4.65522e-05,0.9090256,0.14556348,2.32766e-05,1.0,2.32766e-05,0.14556059,3.3882e-06,5.676863,1675501,39,1960936,39.0,1675462.0,0.0,285435.0,1675501,285435,39,1960897,2106.0708,5.676863,695.01843,0.983412,0.909026,25816300.477708,0.916429,2.3e-05,0.145563,4.7e-05,12.697865,0.0,0.068319,2.66443,23.27662,0.0,19.88846
POS-timelessly,85,POSITIVE,timelessly,38,32.4687,422,645,107,1085,509,86,579,1,1085,37,610,579,11.955662,11.955662,1.1178638,4.53585e-05,0.8972957,0.14556341,2.26798e-05,1.0,2.26798e-05,0.14556059,3.3013e-06,5.531302,1675501,38,1960936,38.0,1675463.0,0.0,285435.0,1675501,285435,38,1960898,2106.9253,5.531302,695.164,0.970722,0.897296,25814836.768748,0.892931,2.3e-05,0.145563,4.5e-05,12.660391,0.0,0.068319,2.596112,22.679784,0.0,19.378502
POS-appallingly,86,POSITIVE,appallingly,37,31.61426,429,653,110,1091,513,87,585,1,1091,37,616,585,11.641036,11.641036,1.106434,4.41649e-05,0.8854105,0.14556333,2.20829e-05,1.0,2.20829e-05,0.14556059,3.2144e-06,5.385742,1675501,37,1960936,37.0,1675464.0,0.0,285435.0,1675501,285435,37,1960899,2107.7798,5.385742,695.3096,0.957864,0.88541,25813373.634295,0.869433,2.2e-05,0.145563,4.4e-05,12.621918,0.0,0.068319,2.527793,22.082947,0.0,18.86854
POS-persistently,87,POSITIVE,persistently,36,30.75982,434,660,114,1097,519,88,591,1,1097,37,621,591,11.32641,11.32641,1.0946953,4.29713e-05,0.8733635,0.14556326,2.14861e-05,1.0,2.14861e-05,0.14556059,3.1275e-06,5.240181,1675501,36,1960936,36.0,1675465.0,0.0,285435.0,1675501,285435,36,1960900,2108.6343,5.240181,695.45514,0.944832,0.873364,25811911.073893,0.845935,2.1e-05,0.145563,4.3e-05,12.582391,0.0,0.068319,2.459474,21.486111,0.0,18.35858
POS-vibrantly,88,POSITIVE,vibrantly,35,29.90538,440,668,118,1105,532,89,604,1,1105,37,632,604,11.011784,11.011784,1.0826306,4.17777e-05,0.8611481,0.14556319,2.08893e-05,1.0,2.08893e-05,0.14556059,3.0407e-06,5.094621,1675501,35,1960936,35.0,1675466.0,0.0,285435.0,1675501,285435,35,1960901,2109.4888,5.094621,695.6007,0.931617,0.861148,25810449.087086,0.822437,2.1e-05,0.145563,4.2e-05,12.54175,0.0,0.068319,2.391155,20.889274,0.0,17.84862
POS-tonally,89,POSITIVE,tonally,35,29.90538,440,668,118,1105,532,89,604,1,1105,37,632,604,11.011784,11.011784,1.0826306,4.17777e-05,0.8611481,0.14556319,2.08893e-05,1.0,2.08893e-05,0.14556059,3.0407e-06,5.094621,1675501,35,1960936,35.0,1675466.0,0.0,285435.0,1675501,285435,35,1960901,2109.4888,5.094621,695.6007,0.931617,0.861148,25810449.087086,0.822437,2.1e-05,0.145563,4.2e-05,12.54175,0.0,0.068319,2.391155,20.889274,0.0,17.84862
POS-unnervingly,90,POSITIVE,unnervingly,35,29.90538,440,668,118,1105,532,89,604,1,1105,37,632,604,11.011784,11.011784,1.0826306,4.17777e-05,0.8611481,0.14556319,2.08893e-05,1.0,2.08893e-05,0.14556059,3.0407e-06,5.094621,1675501,35,1960936,35.0,1675466.0,0.0,285435.0,1675501,285435,35,1960901,2109.4888,5.094621,695.6007,0.931617,0.861148,25810449.087086,0.822437,2.1e-05,0.145563,4.2e-05,12.54175,0.0,0.068319,2.391155,20.889274,0.0,17.84862
POS-briefly,91,POSITIVE,briefly,34,29.05094,449,679,125,1113,543,92,611,1,1113,37,638,611,10.697159,10.697159,1.0702211,4.05841e-05,0.8487568,0.14556311,2.02924e-05,1.0,2.02924e-05,0.14556059,2.9538e-06,4.94906,1675501,34,1960936,34.0,1675467.0,0.0,285435.0,1675501,285435,34,1960902,2110.343,4.94906,695.7463,0.918211,0.848757,25808987.673419,0.798939,2e-05,0.145563,4.1e-05,12.499931,0.0,0.068319,2.322837,20.292438,0.0,17.33866
POS-obsessively,92,POSITIVE,obsessively,32,27.34206,458,689,128,1127,554,93,623,1,1127,37,651,623,10.067909,10.067909,1.0442848,3.81968e-05,0.823415,0.14556296,1.90988e-05,1.0,1.90988e-05,0.14556059,2.78e-06,4.657939,1675501,32,1960936,32.0,1675469.0,0.0,285435.0,1675501,285435,32,1960904,2112.052,4.657939,696.03735,0.890796,0.823415,25806066.563686,0.751942,1.9e-05,0.145563,3.8e-05,12.412471,0.0,0.068319,2.186199,19.098765,0.0,16.318739
POS-decently,93,POSITIVE,decently,32,27.34206,458,689,128,1127,554,93,623,1,1127,37,651,623,10.067909,10.067909,1.0442848,3.81968e-05,0.823415,0.14556296,1.90988e-05,1.0,1.90988e-05,0.14556059,2.78e-06,4.657939,1675501,32,1960936,32.0,1675469.0,0.0,285435.0,1675501,285435,32,1960904,2112.052,4.657939,696.03735,0.890796,0.823415,25806066.563686,0.751942,1.9e-05,0.145563,3.8e-05,12.412471,0.0,0.068319,2.186199,19.098765,0.0,16.318739
POS-finely,94,POSITIVE,finely,32,27.34206,458,689,128,1127,554,93,623,1,1127,37,651,623,10.067909,10.067909,1.0442848,3.81968e-05,0.823415,0.14556296,1.90988e-05,1.0,1.90988e-05,0.14556059,2.78e-06,4.657939,1675501,32,1960936,32.0,1675469.0,0.0,285435.0,1675501,285435,32,1960904,2112.052,4.657939,696.03735,0.890796,0.823415,25806066.563686,0.751942,1.9e-05,0.145563,3.8e-05,12.412471,0.0,0.068319,2.186199,19.098765,0.0,16.318739
POS-savagely,95,POSITIVE,savagely,30,25.63318,471,704,136,1154,563,96,642,1,1154,37,669,642,9.438659,9.438659,1.0167007,3.58095e-05,0.7972682,0.14556281,1.79051e-05,1.0,1.79051e-05,0.14556059,2.6063e-06,4.366818,1675501,30,1960936,30.0,1675471.0,0.0,285435.0,1675501,285435,30,1960906,2113.7607,4.366818,696.3285,0.862509,0.797268,25803147.741065,0.704946,1.8e-05,0.145563,3.6e-05,12.319365,0.0,0.068319,2.049562,17.905092,0.0,15.298816
POS-mightily,96,POSITIVE,mightily,30,25.63318,471,704,136,1154,563,96,642,1,1154,37,669,642,9.438659,9.438659,1.0167007,3.58095e-05,0.7972682,0.14556281,1.79051e-05,1.0,1.79051e-05,0.14556059,2.6063e-06,4.366818,1675501,30,1960936,30.0,1675471.0,0.0,285435.0,1675501,285435,30,1960906,2113.7607,4.366818,696.3285,0.862509,0.797268,25803147.741065,0.704946,1.8e-05,0.145563,3.6e-05,12.319365,0.0,0.068319,2.049562,17.905092,0.0,15.298816
POS-dazzlingly,97,POSITIVE,dazzlingly,30,25.63318,471,704,136,1154,563,96,642,1,1154,37,669,642,9.438659,9.438659,1.0167007,3.58095e-05,0.7972682,0.14556281,1.79051e-05,1.0,1.79051e-05,0.14556059,2.6063e-06,4.366818,1675501,30,1960936,30.0,1675471.0,0.0,285435.0,1675501,285435,30,1960906,2113.7607,4.366818,696.3285,0.862509,0.797268,25803147.741065,0.704946,1.8e-05,0.145563,3.6e-05,12.319365,0.0,0.068319,2.049562,17.905092,0.0,15.298816
POS-unavoidably,98,POSITIVE,unavoidably,30,25.63318,471,704,136,1154,563,96,642,1,1154,37,669,642,9.438659,9.438659,1.0167007,3.58095e-05,0.7972682,0.14556281,1.79051e-05,1.0,1.79051e-05,0.14556059,2.6063e-06,4.366818,1675501,30,1960936,30.0,1675471.0,0.0,285435.0,1675501,285435,30,1960906,2113.7607,4.366818,696.3285,0.862509,0.797268,25803147.741065,0.704946,1.8e-05,0.145563,3.6e-05,12.319365,0.0,0.068319,2.049562,17.905092,0.0,15.298816
