l1,l2,f,E11,r_log_likelihood,r_log_likelihood_tt,r_odds_ratio_disc,r_Dice,r_t_score,r_p_joint,r_p1_given2,r_p2_given1,r_p1_given2_simple,r_p2_given1_simple,r_p1_given2_margin,r_p2_given1_margin,r_expect_diff,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p_joint,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,am_expect_diff,f1,f2,N
NEGATED,counter,37,91.8850,1193,1141,1320,1526,1260,1576,1281,1163,1371,1521,1282,1232,1163,-43.73859,43.73859,-0.399397343,0.0000234605,-9.0230350,0.00000044426,-0.0226056751,-0.0000180988,0.0152388797,0.0000117393,-0.0226050161,-0.0000174138,-54.88498,3151804,2428,83284343
NEGATED,casually,46,114.4021,1205,1095,1321,1387,1270,1521,1282,1191,1372,1385,1283,1254,1191,-54.58272,54.58272,-0.401158978,0.0000291617,-10.0853390,0.00000055232,-0.0226280450,-0.0000225561,0.0152166722,0.0000145948,-0.0226272236,-0.0000217025,-68.40210,3151804,3023,83284343
NEGATED,likely,540,1330.8184,1427,425,1322,422,1426,1157,1279,1458,1370,423,1281,1495,1458,-626.04569,626.04569,-0.401476551,0.0003388799,-34.0314072,0.00000648381,-0.0224976539,-0.0002607787,0.0153557413,0.0001713305,-0.0224881545,-0.0002509098,-790.81844,3151804,35166,83284343
NEGATED,insanely,414,1035.9766,1403,478,1323,489,1408,1179,1283,1427,1373,487,1284,1468,1427,-499.18448,499.18448,-0.408058976,0.0002604446,-30.5684846,0.00000497092,-0.0227280787,-0.0002051017,0.0151232877,0.0001313533,-0.0227206081,-0.0001973399,-621.97665,3151804,27375,83284343
COMPLEMENT,too,3249328,3422812.6113,1622,19,1324,9,1549,6,1581,1627,950,12,1576,1601,1627,-182744.56309,182744.56309,-0.408864581,0.0776515430,-96.2418983,0.03901487222,-0.0509426864,-0.0572079276,0.9133894036,0.0405494203,-0.0487667006,-0.0021649709,-173484.61125,80132539,3557440,83284343
COMPLEMENT,universally,13088,13863.7073,1449,376,1325,428,1235,304,1583,1456,957,430,1583,1189,1456,-830.71812,830.71812,-0.409538048,0.0003266001,-6.7804925,0.00015714839,-0.0538442316,-0.0002557956,0.9083211881,0.0001633294,-0.0538349160,-0.0000096803,-775.70731,80132539,14409,83284343
COMPLEMENT,ordinarily,1829,1938.7445,1270,843,1326,1145,1142,805,1584,1237,958,1146,1584,1097,1237,-118.54442,118.54442,-0.413611775,0.0000456482,-2.5661150,0.00002196091,-0.0544651142,-0.0000361891,0.9076923077,0.0000228247,-0.0544637965,-0.0000013695,-109.74455,80132539,2015,83284343
NEGATED,monumentally,34,87.6086,1194,1139,1327,1582,1262,1594,1285,1159,1375,1579,1286,1228,1159,-44.13492,44.13492,-0.415159421,0.0000215591,-9.1938023,0.00000040824,-0.0231577145,-0.0000176779,0.0146868251,0.0000107875,-0.0231570708,-0.0000170089,-53.60862,3151804,2315,83284343
COMPLEMENT,backward,959,1016.9990,1214,1055,1328,1513,1111,1057,1585,1172,959,1513,1585,1071,1172,-63.00386,63.00386,-0.416649193,0.0000239350,-1.8728855,0.00001151477,-0.0548720324,-0.0000191256,0.9072847682,0.0000119677,-0.0548713360,-0.0000007238,-57.99900,80132539,1057,83284343
NEGATED,fatally,54,138.9249,1223,1017,1329,1295,1291,1484,1284,1214,1374,1291,1285,1274,1214,-69.82345,69.82345,-0.416774565,0.0000342262,-11.5568207,0.00000064838,-0.0231350273,-0.0000280047,0.0147098883,0.0000171330,-0.0231340075,-0.0000269449,-84.92494,3151804,3671,83284343
COMPLEMENT,meaningfully,872,925.5942,1207,1078,1330,1575,1109,1110,1586,1158,960,1574,1586,1069,1158,-58.89207,58.89207,-0.421140454,0.0000217637,-1.8149277,0.00001047016,-0.0557118413,-0.0000176731,0.9064449064,0.0000108820,-0.0557111977,-0.0000006688,-53.59417,80132539,962,83284343
NEGATED,harshly,32,83.8621,1191,1147,1331,1607,1261,1606,1290,1153,1378,1603,1290,1223,1153,-43.31642,43.31642,-0.422226480,0.0000202916,-9.1680059,0.00000038423,-0.0234040853,-0.0000171019,0.0144404332,0.0000101529,-0.0234034626,-0.0000164547,-51.86207,3151804,2216,83284343
NEGATED,up,79,205.9465,1258,882,1332,1087,1320,1408,1288,1254,1376,1085,1288,1310,1254,-105.56086,105.56086,-0.423849702,0.0000500436,-14.2825950,0.00000094856,-0.0233286984,-0.0000418616,0.0145167218,0.0000250650,-0.0233271740,-0.0000402774,-126.94648,3151804,5442,83284343
NEGATED,otherwise,1425,3718.0871,1527,209,1333,246,1503,890,1289,1544,1377,245,1289,1575,1544,-1909.83371,1909.83371,-0.427092592,0.0008769090,-60.7453606,0.00001711006,-0.0233673495,-0.0007561637,0.0145041120,0.0004521220,-0.0233397838,-0.0007275475,-2293.08708,3151804,98248,83284343
NEGATED,traditionally,367,967.9333,1405,474,1334,528,1411,1194,1291,1424,1380,526,1292,1465,1424,-504.70786,504.70786,-0.431160560,0.0002310079,-31.3684641,0.00000440659,-0.0235022845,-0.0001981625,0.0143488290,0.0001164413,-0.0234950668,-0.0001906633,-600.93332,3151804,25577,83284343
NEGATED,reasonably,911,2402.2927,1493,278,1335,320,1480,1080,1292,1518,1379,319,1291,1550,1518,-1252.76214,1252.76214,-0.431563121,0.0005666686,-49.4087302,0.00001093843,-0.0235106128,-0.0004917656,0.0143512028,0.0002890408,-0.0234926931,-0.0004731553,-1491.29266,3151804,63479,83284343
COMPLEMENT,blindly,998,1062.2203,1230,995,1336,1485,1121,1041,1587,1183,961,1485,1587,1079,1183,-72.90230,72.90230,-0.433260371,0.0000249084,-2.0328593,0.00001198304,-0.0581713680,-0.0000211772,0.9039855072,0.0000124544,-0.0581705969,-0.0000008014,-64.22034,80132539,1104,83284343
NEGATED,environmentally,1186,3144.7142,1512,240,1337,278,1498,971,1293,1534,1381,276,1293,1565,1534,-1653.26879,1653.26879,-0.434108209,0.0007332527,-56.8759586,0.00001424037,-0.0235949610,-0.0006459016,0.0142724767,0.0003762924,-0.0235714191,-0.0006214581,-1958.71421,3151804,83097,83284343
NEGATED,deadly,35,94.5719,1202,1110,1338,1557,1269,1589,1295,1175,1383,1554,1296,1244,1175,-51.02801,51.02801,-0.436259366,0.0000221919,-10.0694882,0.00000042025,-0.0238390089,-0.0000196443,0.0140056022,0.0000111048,-0.0238382936,-0.0000189009,-59.57190,3151804,2499,83284343
NEGATED,consequently,32,87.3816,1195,1132,1339,1608,1268,1606,1298,1165,1385,1603,1298,1235,1165,-47.84228,47.84228,-0.440333321,0.0000202910,-9.7901684,0.00000038423,-0.0239857475,-0.0000182625,0.0138588133,0.0000101529,-0.0239850825,-0.0000175714,-55.38156,3151804,2309,83284343
NEGATED,tremendously,358,967.2900,1408,465,1340,535,1417,1197,1296,1425,1382,535,1295,1467,1425,-521.99538,521.99538,-0.441792105,0.0002253440,-32.2019759,0.00000429853,-0.0238449541,-0.0002009182,0.0140062598,0.0001135857,-0.0238376360,-0.0001933147,-609.28998,3151804,25560,83284343
COMPLEMENT,particularly,508834,542294.2721,1608,47,1341,45,1472,24,1588,1611,962,45,1588,1535,1611,-38939.22980,38939.22980,-0.442227860,0.0126111077,-46.9074049,0.00610959974,-0.0597707979,-0.0110337903,0.9027898031,0.0063499049,-0.0593663010,-0.0004175616,-33460.27206,80132539,563624,83284343
NEGATED,well,2531,6849.6316,1558,147,1342,167,1540,676,1297,1567,1384,165,1297,1590,1567,-3710.01821,3710.01821,-0.443548559,0.0015188426,-85.8420513,0.00003038987,-0.0239122056,-0.0014241031,0.0139836572,0.0008030322,-0.0238602386,-0.0013702094,-4318.63161,3151804,180997,83284343
NEGATED,conveniently,68,185.9271,1256,889,1343,1174,1321,1437,1299,1244,1386,1172,1299,1300,1244,-101.98133,101.98133,-0.444415281,0.0000430827,-14.3007566,0.00000081648,-0.0240044814,-0.0000388874,0.0138408304,0.0000215749,-0.0240030654,-0.0000374157,-117.92706,3151804,4913,83284343
NEGATED,sincerely,55,151.2621,1240,953,1344,1282,1306,1480,1301,1224,1389,1279,1302,1286,1224,-83.63196,83.63196,-0.446242870,0.0000348564,-12.9799724,0.00000066039,-0.0240847315,-0.0000317432,0.0137603202,0.0000174503,-0.0240835756,-0.0000305419,-96.26205,3151804,3997,83284343
NEGATED,ultimately,514,1408.4363,1441,393,1345,431,1452,1160,1300,1474,1387,431,1300,1507,1474,-775.05778,775.05778,-0.448200600,0.0003223560,-39.4518926,0.00000617163,-0.0240437473,-0.0002949475,0.0138108929,0.0001630812,-0.0240330029,-0.0002837855,-894.43627,3151804,37217,83284343
NEGATED,practically,432,1187.6928,1429,421,1346,476,1436,1176,1302,1452,1388,478,1301,1490,1452,-656.53042,656.53042,-0.449568238,0.0002714260,-36.3582881,0.00000518705,-0.0240879971,-0.0002491957,0.0137649758,0.0001370644,-0.0240789200,-0.0002397652,-755.69283,3151804,31384,83284343
NEGATED,systemically,39,108.6120,1211,1066,1347,1489,1285,1561,1303,1194,1390,1487,1303,1256,1194,-61.07668,61.07668,-0.450179805,0.0000247252,-11.1468380,0.00000046828,-0.0242558815,-0.0000229551,0.0135888502,0.0000123739,-0.0242550456,-0.0000220864,-69.61198,3151804,2870,83284343
NEGATED,superficially,38,106.1900,1209,1072,1348,1504,1282,1566,1306,1190,1392,1502,1306,1253,1190,-59.98855,59.98855,-0.451543929,0.0000240917,-11.0618741,0.00000045627,-0.0243023055,-0.0000224862,0.0135424091,0.0000120566,-0.0243014867,-0.0000216352,-68.18997,3151804,2806,83284343
NEGATED,inevitably,55,153.2299,1242,944,1349,1283,1311,1480,1304,1225,1391,1279,1304,1287,1225,-86.21260,86.21260,-0.451933876,0.0000348559,-13.2453216,0.00000066039,-0.0242614744,-0.0000323921,0.0135836009,0.0000174503,-0.0242602949,-0.0000311663,-98.22993,3151804,4049,83284343
COMPLEMENT,rationally,911,973.7020,1232,985,1350,1545,1124,1080,1589,1182,963,1545,1589,1078,1182,-74.60853,74.60853,-0.451967984,0.0000227370,-2.0774092,0.00001093843,-0.0619592286,-0.0000206765,0.9001976285,0.0000113687,-0.0619584757,-0.0000007825,-62.70198,80132539,1012,83284343
NEGATED,federally,32,89.7279,1201,1112,1351,1609,1272,1606,1308,1170,1394,1603,1308,1241,1170,-50.91858,50.91858,-0.451998321,0.0000202906,-10.2049433,0.00000038423,-0.0243481740,-0.0000190362,0.0134964150,0.0000101529,-0.0243474808,-0.0000183158,-57.72788,3151804,2371,83284343
NEGATED,firmly,42,117.8080,1218,1034,1352,1446,1292,1548,1309,1202,1395,1446,1309,1263,1202,-66.88419,66.88419,-0.453722811,0.0000266251,-11.6974357,0.00000050430,-0.0243529975,-0.0000249983,0.0134918085,0.0000133257,-0.0243520873,-0.0000240523,-75.80805,3151804,3113,83284343
NEGATED,unrealistically,34,95.9721,1206,1093,1353,1583,1278,1594,1312,1179,1397,1579,1312,1246,1179,-54.94291,54.94291,-0.455314231,0.0000215576,-10.6281309,0.00000040824,-0.0244376999,-0.0000204358,0.0134069401,0.0000107875,-0.0244369558,-0.0000196624,-61.97212,3151804,2536,83284343
NEGATED,ridiculously,548,1532.4129,1454,366,1354,421,1462,1156,1307,1480,1393,422,1307,1512,1480,-866.76901,866.76901,-0.457182622,0.0003433265,-42.0520338,0.00000657987,-0.0243225182,-0.0003246180,0.0135332033,0.0001738687,-0.0243106926,-0.0003123332,-984.41287,3151804,40493,83284343
NEGATED,excruciatingly,75,211.6231,1272,839,1355,1116,1332,1415,1311,1261,1396,1113,1311,1315,1261,-121.09475,121.09475,-0.458565322,0.0000475075,-15.7758727,0.00000090053,-0.0244335192,-0.0000450525,0.0134120172,0.0000237959,-0.0244318787,-0.0000433476,-136.62307,3151804,5592,83284343
NEGATED,ecologically,131,375.8277,1327,669,1356,860,1368,1322,1314,1320,1399,859,1314,1371,1320,-219.76484,219.76484,-0.467107910,0.0000828659,-21.3906980,0.00000157292,-0.0246558178,-0.0000807339,0.0131910180,0.0000415635,-0.0246528778,-0.0000776786,-244.82773,3151804,9931,83284343
NEGATED,hopelessly,127,364.4367,1323,680,1357,875,1367,1327,1315,1315,1400,873,1315,1366,1315,-213.16707,213.16707,-0.467157766,0.0000803433,-21.0691016,0.00000152490,-0.0246587928,-0.0000782966,0.0131879543,0.0000402944,-0.0246559415,-0.0000753336,-237.43672,3151804,9630,83284343
NEGATED,abundantly,203,581.8877,1367,559,1358,696,1391,1259,1313,1384,1398,695,1313,1428,1384,-339.89756,339.89756,-0.467325989,0.0001281897,-26.5927062,0.00000243743,-0.0246460526,-0.0001249412,0.0132023933,0.0000644076,-0.0246415025,-0.0001202130,-378.88774,3151804,15376,83284343
NEGATED,acutely,217,625.6353,1376,539,1359,671,1396,1252,1316,1388,1401,669,1316,1432,1388,-368.18506,368.18506,-0.469950021,0.0001369804,-27.7399707,0.00000260553,-0.0247227447,-0.0001347507,0.0131260586,0.0000688495,-0.0247178373,-0.0001296512,-408.63529,3151804,16532,83284343
NEGATED,faintly,52,152.1703,1249,922,1360,1317,1317,1494,1318,1227,1403,1313,1318,1289,1227,-91.24471,91.24471,-0.473341214,0.0000329549,-13.8911220,0.00000062437,-0.0249129922,-0.0000330320,0.0129321064,0.0000164985,-0.0249117894,-0.0000317819,-100.17031,3151804,4021,83284343
NEGATED,essentially,497,1449.6483,1453,368,1361,440,1465,1162,1317,1478,1402,440,1317,1510,1478,-865.94685,865.94685,-0.475694688,0.0003115880,-42.7321152,0.00000596751,-0.0248808708,-0.0003141433,0.0129744688,0.0001576875,-0.0248694271,-0.0003022549,-952.64827,3151804,38306,83284343
COMPLEMENT,strictly,31369,33734.1552,1549,165,1362,267,1314,188,1590,1547,964,268,1590,1282,1547,-2997.90105,2997.90105,-0.476401526,0.0007825855,-13.3539363,0.00037664943,-0.0674867023,-0.0007799287,0.8946978124,0.0003914639,-0.0674582918,-0.0000295155,-2365.15517,80132539,35061,83284343
NEGATED,halfway,39,115.8780,1224,1011,1363,1490,1295,1561,1320,1204,1405,1487,1320,1266,1204,-70.80669,70.80669,-0.478674252,0.0000247237,-12.3103336,0.00000046828,-0.0251080456,-0.0000253511,0.0127367734,0.0000123739,-0.0251071225,-0.0000243917,-76.87801,3151804,3062,83284343
NEGATED,early,40,119.7759,1231,988,1364,1477,1302,1554,1321,1207,1406,1474,1321,1268,1207,-73.88638,73.88638,-0.482226270,0.0000253568,-12.6136821,0.00000048028,-0.0252066231,-0.0000263067,0.0126382306,0.0000126911,-0.0252056652,-0.0000253112,-79.77593,3151804,3165,83284343
NEGATED,infinitely,284,841.7239,1406,471,1365,597,1423,1224,1319,1413,1404,593,1319,1455,1413,-512.84153,512.84153,-0.482350651,0.0001789514,-33.0948266,0.00000341000,-0.0250819583,-0.0001839139,0.0127686359,0.0000901071,-0.0250752599,-0.0001769539,-557.72393,3151804,22242,83284343
COMPLEMENT,self,797,858.2432,1234,972,1366,1611,1126,1130,1591,1177,965,1611,1591,1075,1177,-78.58513,78.58513,-0.483531086,0.0000198918,-2.1693470,0.00000956963,-0.0686590817,-0.0000201954,0.8934977578,0.0000099460,-0.0686583463,-0.0000007643,-61.24324,80132539,892,83284343
NEGATED,dang,38,114.5156,1226,1006,1367,1505,1300,1566,1324,1203,1409,1502,1324,1264,1203,-71.18917,71.18917,-0.484753854,0.0000240900,-12.4124740,0.00000045627,-0.0252869825,-0.0000252316,0.0125578321,0.0000120566,-0.0252860637,-0.0000242768,-76.51563,3151804,3026,83284343
NEGATED,singularly,79,237.6597,1293,778,1368,1088,1345,1408,1323,1274,1408,1085,1323,1327,1274,-147.43781,147.43781,-0.486902707,0.0000500303,-17.8506070,0.00000094856,-0.0252661832,-0.0000523193,0.0125796178,0.0000250650,-0.0252642780,-0.0000503393,-158.65967,3151804,6280,83284343
NEGATED,damn,718,2150.1766,1497,270,1369,360,1491,1138,1322,1513,1407,358,1322,1545,1513,-1327.17106,1327.17106,-0.487487783,0.0004475443,-53.4483571,0.00000862107,-0.0252240409,-0.0004722716,0.0126370629,0.0002278060,-0.0252068330,-0.0004543990,-1432.17663,3151804,56817,83284343
NEGATED,continually,59,179.9099,1265,856,1370,1245,1331,1463,1326,1250,1411,1241,1326,1307,1250,-113.43248,113.43248,-0.491932561,0.0000373825,-15.7411257,0.00000070842,-0.0254347461,-0.0000398710,0.0124106016,0.0000187194,-0.0254332942,-0.0000383621,-120.90988,3151804,4754,83284343
NEGATED,broadly,185,563.5335,1371,549,1371,731,1398,1274,1325,1383,1410,731,1325,1427,1383,-354.89591,354.89591,-0.493969995,0.0001168411,-27.8303329,0.00000222131,-0.0254248301,-0.0001248244,0.0124236116,0.0000586965,-0.0254202842,-0.0001201006,-378.53345,3151804,14891,83284343
COMPLEMENT,intrinsically,8369,9043.3052,1457,357,1372,553,1241,386,1592,1436,966,553,1592,1175,1436,-893.39352,893.39352,-0.495694707,0.0002088544,-7.3708868,0.00010048707,-0.0717503277,-0.0002223575,0.8904138738,0.0001044395,-0.0717422304,-0.0000084149,-674.30522,80132539,9399,83284343
COMPLEMENT,substantively,828,894.8052,1245,934,1373,1600,1135,1127,1593,1187,967,1600,1593,1080,1187,-88.57875,88.57875,-0.497690555,0.0000206655,-2.3216404,0.00000994184,-0.0718343257,-0.0000220295,0.8903225806,0.0000103329,-0.0718335235,-0.0000008337,-66.80518,80132539,930,83284343
NEGATED,exceptionally,947,2916.9696,1523,218,1374,313,1508,1064,1327,1535,1412,310,1327,1566,1535,-1862.33828,1862.33828,-0.500023537,0.0005865806,-64.0154120,0.00001137068,-0.0255814752,-0.0006496131,0.0122860961,0.0003004628,-0.0255577997,-0.0006250292,-1969.96965,3151804,77079,83284343
NEGATED,sure,34,106.2657,1221,1024,1375,1584,1298,1594,1328,1199,1414,1579,1329,1259,1199,-68.95743,68.95743,-0.500126349,0.0000215557,-12.3934584,0.00000040824,-0.0257365014,-0.0000238302,0.0121082621,0.0000107875,-0.0257356337,-0.0000229283,-72.26566,3151804,2808,83284343
NEGATED,locally,114,356.3003,1333,651,1376,921,1380,1349,1329,1319,1413,920,1328,1370,1319,-231.22070,231.22070,-0.504532572,0.0000721241,-22.6935004,0.00000136880,-0.0257384677,-0.0000799004,0.0121083378,0.0000361698,-0.0257355581,-0.0000768767,-242.30028,3151804,9415,83284343
COMPLEMENT,explicitly,6309,6834.1948,1437,404,1377,642,1231,445,1594,1406,968,642,1594,1157,1406,-711.09440,711.09440,-0.505423819,0.0001574502,-6.6121114,0.00007575253,-0.0739461641,-0.0001731872,0.8882162467,0.0000787321,-0.0739398575,-0.0000065541,-525.19481,80132539,7103,83284343
NEGATED,quintessentially,60,189.6736,1275,829,1378,1236,1340,1461,1330,1256,1415,1235,1330,1311,1256,-124.69365,124.69365,-0.507838046,0.0000380130,-16.7407905,0.00000072042,-0.0258741840,-0.0000427609,0.0119712690,0.0000190367,-0.0258726269,-0.0000411427,-129.67361,3151804,5012,83284343
COMPLEMENT,solely,13107,14212.0078,1509,246,1379,427,1266,303,1595,1490,969,429,1595,1214,1490,-1508.95017,1508.95017,-0.509171873,0.0003270727,-9.6519197,0.00015737652,-0.0748225462,-0.0003643851,0.8873468282,0.0001635665,-0.0748092759,-0.0000137898,-1105.00781,80132539,14771,83284343
NEGATED,best,646,2044.5165,1499,266,1380,382,1494,1145,1331,1508,1416,381,1331,1540,1508,-1346.43656,1346.43656,-0.511756709,0.0004030159,-55.0238946,0.00000775656,-0.0259032717,-0.0004611719,0.0119574271,0.0002049620,-0.0258864687,-0.0004437194,-1398.51647,3151804,54025,83284343
NEGATED,desperately,155,492.0842,1358,579,1381,796,1393,1297,1332,1365,1417,797,1332,1413,1365,-325.08782,325.08782,-0.511920680,0.0000979523,-27.0752527,0.00000186109,-0.0259276178,-0.0001111562,0.0119203261,0.0000491782,-0.0259235697,-0.0001069496,-337.08418,3151804,13003,83284343
NEGATED,adorably,30,97.5237,1216,1041,1382,1621,1296,1619,1335,1188,1419,1618,1335,1250,1188,-66.13746,66.13746,-0.516574389,0.0000190212,-12.3280881,0.00000036021,-0.0262032631,-0.0000222665,0.0116414435,0.0000095184,-0.0262024523,-0.0000214238,-67.52372,3151804,2577,83284343
NEGATED,down,50,161.7070,1261,873,1383,1350,1333,1502,1334,1239,1418,1347,1334,1297,1239,-109.04981,109.04981,-0.517147484,0.0000316849,-15.7977508,0.00000060035,-0.0261438564,-0.0000368363,0.0117013808,0.0000158639,-0.0261425151,-0.0000354422,-111.70697,3151804,4273,83284343
NEGATED,pathetically,30,97.8643,1217,1037,1384,1622,1297,1619,1337,1189,1421,1618,1337,1251,1189,-66.62148,66.62148,-0.518106042,0.0000190211,-12.3902720,0.00000036021,-0.0262437826,-0.0000223788,0.0116009281,0.0000095184,-0.0262429677,-0.0000215319,-67.86431,3151804,2586,83284343
NEGATED,embarrassingly,63,205.1139,1285,797,1385,1213,1346,1451,1336,1262,1420,1210,1336,1316,1262,-139.33833,139.33833,-0.520959173,0.0000399085,-17.9046704,0.00000075644,-0.0262219861,-0.0000468632,0.0116236162,0.0000199886,-0.0262202796,-0.0000450897,-142.11392,3151804,5420,83284343
COMPLEMENT,readily,76642,83574.8035,1584,95,1386,144,1384,95,1596,1580,970,147,1596,1385,1580,-9927.29271,9927.29271,-0.531247065,0.0019108096,-25.0423729,0.00092024500,-0.0798973278,-0.0022861470,0.8823421059,0.0009564404,-0.0798139983,-0.0000865167,-6932.80352,80132539,86862,83284343
NEGATED,either,66,224.2629,1301,751,1387,1191,1356,1441,1338,1273,1423,1189,1339,1326,1273,-159.42922,159.42922,-0.539886056,0.0000418022,-19.4808196,0.00000079247,-0.0267084354,-0.0000521885,0.0111373608,0.0000209404,-0.0267065350,-0.0000502134,-158.26293,3151804,5926,83284343
NEGATED,unintentionally,38,130.9777,1252,908,1388,1506,1325,1566,1340,1221,1424,1502,1341,1281,1221,-94.48498,94.48498,-0.543773284,0.0000240867,-15.0829784,0.00000045627,-0.0268655266,-0.0000306601,0.0109794857,0.0000120566,-0.0268644101,-0.0000294998,-92.97772,3151804,3461,83284343
NEGATED,less,14118,47564.8573,1606,51,1389,68,1601,297,1345,1610,1422,62,1338,1624,1610,-33886.96002,33886.96002,-0.544184850,0.0064046468,-281.4937321,0.00016951566,-0.0270189824,-0.0110293667,0.0112326653,0.0044793395,-0.0266112305,-0.0106119725,-33446.85734,3151804,1256870,83284343
NEGATED,violently,42,146.5316,1260,878,1390,1447,1336,1548,1344,1232,1427,1446,1345,1294,1232,-107.00871,107.00871,-0.549631872,0.0000266187,-16.1295706,0.00000050430,-0.0269980436,-0.0000344701,0.0108471074,0.0000133257,-0.0269967884,-0.0000331656,-104.53156,3151804,3872,83284343
NEGATED,laughably,45,157.7712,1267,851,1391,1404,1341,1526,1346,1240,1428,1399,1346,1298,1240,-115.78423,115.78423,-0.552126427,0.0000285174,-16.8109382,0.00000054032,-0.0270512946,-0.0000371872,0.0107939554,0.0000142775,-0.0270499404,-0.0000357799,-112.77120,3151804,4169,83284343
NEGATED,second,89,310.3956,1331,655,1392,1030,1383,1388,1343,1308,1426,1026,1344,1361,1308,-226.60169,226.60169,-0.552167279,0.0000563290,-23.4678902,0.00000106863,-0.0269955424,-0.0000730070,0.0108510119,0.0000282378,-0.0269928839,-0.0000702441,-221.39563,3151804,8202,83284343
